replica,network,population,sigma,true_model,net_size,colab_cond,strategy,RR
23,Lattice,Bo,0.5,13,413,COLAB,colab,0.5591647331786543
23,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5704
23,Lattice,Bo,0.5,13,413,COLAB,research,0.5879757308328737
24,Lattice,Bo,0.5,13,413,COLAB,colab,0.5901639344262295
24,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5797788309636651
24,Lattice,Bo,0.5,13,413,COLAB,research,0.5898305084745763
25,Lattice,Bo,0.5,13,413,COLAB,colab,0.5021097046413502
25,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5813953488372093
25,Lattice,Bo,0.5,13,413,COLAB,research,0.5779325120514194
26,Lattice,Bo,0.5,13,413,COLAB,colab,0.5202863961813843
26,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5747846515270164
26,Lattice,Bo,0.5,13,413,COLAB,research,0.6086468276249298
27,Lattice,Bo,0.5,13,413,COLAB,colab,0.6117936117936118
27,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5779014308426074
27,Lattice,Bo,0.5,13,413,COLAB,research,0.5520094562647754
28,Lattice,Bo,0.5,13,413,COLAB,colab,0.559610705596107
28,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5627668659265584
28,Lattice,Bo,0.5,13,413,COLAB,research,0.5947745901639344
29,Lattice,Bo,0.5,13,413,COLAB,colab,0.5231910946196661
29,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5580618212197159
29,Lattice,Bo,0.5,13,413,COLAB,research,0.566608493310064
30,Lattice,Bo,0.5,13,413,COLAB,colab,0.5605381165919282
30,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5878164556962026
30,Lattice,Bo,0.5,13,413,COLAB,research,0.562992125984252
31,Lattice,Bo,0.5,13,413,COLAB,colab,0.5619266055045872
31,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5471226021684737
31,Lattice,Bo,0.5,13,413,COLAB,research,0.5909090909090909
32,Lattice,Bo,0.5,13,413,COLAB,colab,0.575
32,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5815358067299397
32,Lattice,Bo,0.5,13,413,COLAB,research,0.5874463519313304
33,Lattice,Bo,0.5,13,413,COLAB,colab,0.56476683937823835
33,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5655737704918032
33,Lattice,Bo,0.5,13,413,COLAB,research,0.5670454545454545
34,Lattice,Bo,0.5,13,413,COLAB,colab,0.5493562231759657
34,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5990415335463258
34,Lattice,Bo,0.5,13,413,COLAB,research,0.5921945701357466
35,Lattice,Bo,0.5,13,413,COLAB,colab,0.5693693693693693
35,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5981308411214953
35,Lattice,Bo,0.5,13,413,COLAB,research,0.5804503020318507
36,Lattice,Bo,0.5,13,413,COLAB,colab,0.5217391304347826
36,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5808285946385053
36,Lattice,Bo,0.5,13,413,COLAB,research,0.586405529953917
37,Lattice,Bo,0.5,13,413,COLAB,colab,0.549889135254989
37,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5742340926944226
37,Lattice,Bo,0.5,13,413,COLAB,research,0.5812865497076023
38,Lattice,Bo,0.5,13,413,COLAB,colab,0.5904761904761905
38,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5858921161825726
38,Lattice,Bo,0.5,13,413,COLAB,research,0.5775814467145224
39,Lattice,Bo,0.5,13,413,COLAB,colab,0.5323275862068966
39,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5593803786574871
39,Lattice,Bo,0.5,13,413,COLAB,research,0.5865603644646925
40,Lattice,Bo,0.5,13,413,COLAB,colab,0.5945330296127562
40,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5448717948717948
40,Lattice,Bo,0.5,13,413,COLAB,research,0.559648158328752
41,Lattice,Bo,0.5,13,413,COLAB,colab,0.5150115473441108
41,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.589242053789731
41,Lattice,Bo,0.5,13,413,COLAB,research,0.5856980703745743
42,Lattice,Bo,0.5,13,413,COLAB,colab,0.6142506142506142
42,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5619128949615713
42,Lattice,Bo,0.5,13,413,COLAB,research,0.5708727070594775
43,Lattice,Bo,0.5,13,413,COLAB,colab,0.5193621867881549
43,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5586635586635587
43,Lattice,Bo,0.5,13,413,COLAB,research,0.5728915662650602
44,Lattice,Bo,0.5,13,413,COLAB,colab,0.5705394190871369
44,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.556350626118068
44,Lattice,Bo,0.5,13,413,COLAB,research,0.5700883002207505
45,Lattice,Bo,0.5,13,413,COLAB,colab,0.5740740740740741
45,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5794676806083651
45,Lattice,Bo,0.5,13,413,COLAB,research,0.5616827743035816
46,Lattice,Bo,0.5,13,413,COLAB,colab,0.5618279569892473
46,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5816072908036454
46,Lattice,Bo,0.5,13,413,COLAB,research,0.5684969495285636
47,Lattice,Bo,0.5,13,413,COLAB,colab,0.5306122448979592
47,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5988274706867671
47,Lattice,Bo,0.5,13,413,COLAB,research,0.6046255506607929
48,Lattice,Bo,0.5,13,413,COLAB,colab,0.5058548009367682
48,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.583404619332763
48,Lattice,Bo,0.5,13,413,COLAB,research,0.5776364599894012
49,Lattice,Bo,0.5,13,413,COLAB,colab,0.5583864118895966
49,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.6020151133501259
49,Lattice,Bo,0.5,13,413,COLAB,research,0.5736568457538995
50,Lattice,Bo,0.5,13,413,COLAB,colab,0.5561224489795918
50,Lattice,Bo,0.5,13,413,COLAB,neighbor,0.5802469135802469
50,Lattice,Bo,0.5,13,413,COLAB,research,0.5650953984287318
1,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.563188253801783
1,Lattice,Bo,0.5,13,413,NOLAB,research,0.5671570953962981
2,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5856733524355301
2,Lattice,Bo,0.5,13,413,NOLAB,research,0.570334928229665
3,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5745515695067265
3,Lattice,Bo,0.5,13,413,NOLAB,research,0.5870967741935483
4,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5691192865105908
4,Lattice,Bo,0.5,13,413,NOLAB,research,0.5770642201834862
5,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5780821917808219
5,Lattice,Bo,0.5,13,413,NOLAB,research,0.5988213961922031
6,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5887096774193549
6,Lattice,Bo,0.5,13,413,NOLAB,research,0.5778670236501562
7,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5860766324878576
7,Lattice,Bo,0.5,13,413,NOLAB,research,0.5760821062025882
8,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5767543859649122
8,Lattice,Bo,0.5,13,413,NOLAB,research,0.5640428504890544
9,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5951056729699666
9,Lattice,Bo,0.5,13,413,NOLAB,research,0.5735035211267606
10,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5925097820011179
10,Lattice,Bo,0.5,13,413,NOLAB,research,0.5755738414898224
11,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5893137768465165
11,Lattice,Bo,0.5,13,413,NOLAB,research,0.5734032411820782
12,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5987991266375546
12,Lattice,Bo,0.5,13,413,NOLAB,research,0.5761837787154243
13,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5721311475409836
13,Lattice,Bo,0.5,13,413,NOLAB,research,0.5459272097053726
14,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5821428571428572
14,Lattice,Bo,0.5,13,413,NOLAB,research,0.5793167992512869
15,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.6042976939203354
15,Lattice,Bo,0.5,13,413,NOLAB,research,0.5721977484092021
16,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5679347826086957
16,Lattice,Bo,0.5,13,413,NOLAB,research,0.5841401567542647
17,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5827702702702703
17,Lattice,Bo,0.5,13,413,NOLAB,research,0.5706188001889466
18,Lattice,Bo,0.5,13,413,NOLAB,neighbor,0.5388127853881278
