replica,network,population,true_model,sigma,base_SS,modelcompare,first_row
1,None,Bo,13,0.5,20,AIC,13
2,None,Bo,13,0.5,20,AIC,63
3,None,Bo,13,0.5,20,AIC,5
4,None,Bo,13,0.5,20,AIC,659
5,None,Bo,13,0.5,20,AIC,10
6,None,Bo,13,0.5,20,AIC,12
7,None,Bo,13,0.5,20,AIC,32
8,None,Bo,13,0.5,20,AIC,1
9,None,Bo,13,0.5,20,AIC,3
10,None,Bo,13,0.5,20,AIC,2
11,None,Bo,13,0.5,20,AIC,3
12,None,Bo,13,0.5,20,AIC,13
13,None,Bo,13,0.5,20,AIC,159
14,None,Bo,13,0.5,20,AIC,627
15,None,Bo,13,0.5,20,AIC,1
16,None,Bo,13,0.5,20,AIC,410
17,None,Bo,13,0.5,20,AIC,29
18,None,Bo,13,0.5,20,AIC,17
19,None,Bo,13,0.5,20,AIC,335
20,None,Bo,13,0.5,20,AIC,33
21,None,Bo,13,0.5,20,AIC,1
22,None,Bo,13,0.5,20,AIC,4
23,None,Bo,13,0.5,20,AIC,13
24,None,Bo,13,0.5,20,AIC,26
25,None,Bo,13,0.5,20,AIC,11
26,None,Bo,13,0.5,20,AIC,1
27,None,Bo,13,0.5,20,AIC,7
28,None,Bo,13,0.5,20,AIC,53
29,None,Bo,13,0.5,20,AIC,6
30,None,Bo,13,0.5,20,AIC,3
31,None,Bo,13,0.5,20,AIC,296
32,None,Bo,13,0.5,20,AIC,2
33,None,Bo,13,0.5,20,AIC,1
34,None,Bo,13,0.5,20,AIC,1
35,None,Bo,13,0.5,20,AIC,22
36,None,Bo,13,0.5,20,AIC,19
37,None,Bo,13,0.5,20,AIC,3
38,None,Bo,13,0.5,20,AIC,782
39,None,Bo,13,0.5,20,AIC,1554
40,None,Bo,13,0.5,20,AIC,403
41,None,Bo,13,0.5,20,AIC,954
42,None,Bo,13,0.5,20,AIC,28
43,None,Bo,13,0.5,20,AIC,2
44,None,Bo,13,0.5,20,AIC,5
45,None,Bo,13,0.5,20,AIC,43
46,None,Bo,13,0.5,20,AIC,15
47,None,Bo,13,0.5,20,AIC,28
48,None,Bo,13,0.5,20,AIC,656
49,None,Bo,13,0.5,20,AIC,40
50,None,Bo,13,0.5,20,AIC,727
1,None,Bo,2,0.5,20,AIC,143
2,None,Bo,2,0.5,20,AIC,7
3,None,Bo,2,0.5,20,AIC,1917
4,None,Bo,2,0.5,20,AIC,73
5,None,Bo,2,0.5,20,AIC,890
6,None,Bo,2,0.5,20,AIC,9
7,None,Bo,2,0.5,20,AIC,7
8,None,Bo,2,0.5,20,AIC,208
9,None,Bo,2,0.5,20,AIC,9
10,None,Bo,2,0.5,20,AIC,109
11,None,Bo,2,0.5,20,AIC,818
12,None,Bo,2,0.5,20,AIC,131
13,None,Bo,2,0.5,20,AIC,172
14,None,Bo,2,0.5,20,AIC,293
15,None,Bo,2,0.5,20,AIC,439
16,None,Bo,2,0.5,20,AIC,69
17,None,Bo,2,0.5,20,AIC,228
18,None,Bo,2,0.5,20,AIC,415
19,None,Bo,2,0.5,20,AIC,63
20,None,Bo,2,0.5,20,AIC,248
21,None,Bo,2,0.5,20,AIC,791
22,None,Bo,2,0.5,20,AIC,400
23,None,Bo,2,0.5,20,AIC,269
24,None,Bo,2,0.5,20,AIC,107
25,None,Bo,2,0.5,20,AIC,3
26,None,Bo,2,0.5,20,AIC,732
27,None,Bo,2,0.5,20,AIC,545
28,None,Bo,2,0.5,20,AIC,458
29,None,Bo,2,0.5,20,AIC,394
30,None,Bo,2,0.5,20,AIC,4
31,None,Bo,2,0.5,20,AIC,1
32,None,Bo,2,0.5,20,AIC,502
33,None,Bo,2,0.5,20,AIC,3
34,None,Bo,2,0.5,20,AIC,208
35,None,Bo,2,0.5,20,AIC,790
36,None,Bo,2,0.5,20,AIC,397
37,None,Bo,2,0.5,20,AIC,274
38,None,Bo,2,0.5,20,AIC,2
39,None,Bo,2,0.5,20,AIC,555
40,None,Bo,2,0.5,20,AIC,117
41,None,Bo,2,0.5,20,AIC,89
42,None,Bo,2,0.5,20,AIC,137
43,None,Bo,2,0.5,20,AIC,878
44,None,Bo,2,0.5,20,AIC,6
45,None,Bo,2,0.5,20,AIC,553
46,None,Bo,2,0.5,20,AIC,557
47,None,Bo,2,0.5,20,AIC,488
48,None,Bo,2,0.5,20,AIC,3
49,None,Bo,2,0.5,20,AIC,336
50,None,Bo,2,0.5,20,AIC,4
1,None,Bo,7,0.5,20,AIC,10
2,None,Bo,7,0.5,20,AIC,41
3,None,Bo,7,0.5,20,AIC,13
4,None,Bo,7,0.5,20,AIC,7
5,None,Bo,7,0.5,20,AIC,7
6,None,Bo,7,0.5,20,AIC,753
7,None,Bo,7,0.5,20,AIC,7
8,None,Bo,7,0.5,20,AIC,1605
9,None,Bo,7,0.5,20,AIC,417
10,None,Bo,7,0.5,20,AIC,11
11,None,Bo,7,0.5,20,AIC,86
12,None,Bo,7,0.5,20,AIC,45
13,None,Bo,7,0.5,20,AIC,121
14,None,Bo,7,0.5,20,AIC,1
15,None,Bo,7,0.5,20,AIC,304
16,None,Bo,7,0.5,20,AIC,1233
17,None,Bo,7,0.5,20,AIC,56
18,None,Bo,7,0.5,20,AIC,394
19,None,Bo,7,0.5,20,AIC,508
20,None,Bo,7,0.5,20,AIC,6
21,None,Bo,7,0.5,20,AIC,12
22,None,Bo,7,0.5,20,AIC,22
23,None,Bo,7,0.5,20,AIC,6
24,None,Bo,7,0.5,20,AIC,10
25,None,Bo,7,0.5,20,AIC,512
26,None,Bo,7,0.5,20,AIC,8
27,None,Bo,7,0.5,20,AIC,6
28,None,Bo,7,0.5,20,AIC,2
29,None,Bo,7,0.5,20,AIC,3
30,None,Bo,7,0.5,20,AIC,614
31,None,Bo,7,0.5,20,AIC,2
32,None,Bo,7,0.5,20,AIC,1005
33,None,Bo,7,0.5,20,AIC,1744
34,None,Bo,7,0.5,20,AIC,1605
35,None,Bo,7,0.5,20,AIC,12
36,None,Bo,7,0.5,20,AIC,6
37,None,Bo,7,0.5,20,AIC,1069
38,None,Bo,7,0.5,20,AIC,112
39,None,Bo,7,0.5,20,AIC,653
40,None,Bo,7,0.5,20,AIC,23
41,None,Bo,7,0.5,20,AIC,12
42,None,Bo,7,0.5,20,AIC,3
43,None,Bo,7,0.5,20,AIC,871
44,None,Bo,7,0.5,20,AIC,3
45,None,Bo,7,0.5,20,AIC,8
46,None,Bo,7,0.5,20,AIC,41
47,None,Bo,7,0.5,20,AIC,9
48,None,Bo,7,0.5,20,AIC,4
49,None,Bo,7,0.5,20,AIC,9
50,None,Bo,7,0.5,20,AIC,213
1,None,Bo,13,0.5,100,BIC,294
2,None,Bo,13,0.5,100,BIC,14
3,None,Bo,13,0.5,100,BIC,608
4,None,Bo,13,0.5,100,BIC,96
5,None,Bo,13,0.5,100,BIC,359
6,None,Bo,13,0.5,100,BIC,5
7,None,Bo,13,0.5,100,BIC,375
8,None,Bo,13,0.5,100,BIC,2
9,None,Bo,13,0.5,100,BIC,19
10,None,Bo,13,0.5,100,BIC,32
11,None,Bo,13,0.5,100,BIC,1375
12,None,Bo,13,0.5,100,BIC,4
13,None,Bo,13,0.5,100,BIC,8
14,None,Bo,13,0.5,100,BIC,484
15,None,Bo,13,0.5,100,BIC,454
16,None,Bo,13,0.5,100,BIC,9
17,None,Bo,13,0.5,100,BIC,4
18,None,Bo,13,0.5,100,BIC,5
19,None,Bo,13,0.5,100,BIC,14
20,None,Bo,13,0.5,100,BIC,39
21,None,Bo,13,0.5,100,BIC,3
22,None,Bo,13,0.5,100,BIC,112
23,None,Bo,13,0.5,100,BIC,51
24,None,Bo,13,0.5,100,BIC,2
25,None,Bo,13,0.5,100,BIC,4
26,None,Bo,13,0.5,100,BIC,1
27,None,Bo,13,0.5,100,BIC,11
28,None,Bo,13,0.5,100,BIC,641
29,None,Bo,13,0.5,100,BIC,3
30,None,Bo,13,0.5,100,BIC,5
31,None,Bo,13,0.5,100,BIC,1
32,None,Bo,13,0.5,100,BIC,321
33,None,Bo,13,0.5,100,BIC,1607
34,None,Bo,13,0.5,100,BIC,2
35,None,Bo,13,0.5,100,BIC,3
36,None,Bo,13,0.5,100,BIC,7
37,None,Bo,13,0.5,100,BIC,9
38,None,Bo,13,0.5,100,BIC,5
39,None,Bo,13,0.5,100,BIC,16
40,None,Bo,13,0.5,100,BIC,219
41,None,Bo,13,0.5,100,BIC,73
42,None,Bo,13,0.5,100,BIC,13
43,None,Bo,13,0.5,100,BIC,42
44,None,Bo,13,0.5,100,BIC,1
45,None,Bo,13,0.5,100,BIC,36
46,None,Bo,13,0.5,100,BIC,2
47,None,Bo,13,0.5,100,BIC,2
48,None,Bo,13,0.5,100,BIC,5
49,None,Bo,13,0.5,100,BIC,1051
50,None,Bo,13,0.5,100,BIC,1
1,None,Bo,2,0.5,100,BIC,420
2,None,Bo,2,0.5,100,BIC,244
3,None,Bo,2,0.5,100,BIC,733
4,None,Bo,2,0.5,100,BIC,409
5,None,Bo,2,0.5,100,BIC,316
6,None,Bo,2,0.5,100,BIC,2
7,None,Bo,2,0.5,100,BIC,1427
8,None,Bo,2,0.5,100,BIC,4
9,None,Bo,2,0.5,100,BIC,950
10,None,Bo,2,0.5,100,BIC,2366
11,None,Bo,2,0.5,100,BIC,1
12,None,Bo,2,0.5,100,BIC,432
13,None,Bo,2,0.5,100,BIC,252
14,None,Bo,2,0.5,100,BIC,75
15,None,Bo,2,0.5,100,BIC,2
16,None,Bo,2,0.5,100,BIC,122
17,None,Bo,2,0.5,100,BIC,237
18,None,Bo,2,0.5,100,BIC,21
19,None,Bo,2,0.5,100,BIC,839
20,None,Bo,2,0.5,100,BIC,425
21,None,Bo,2,0.5,100,BIC,1
22,None,Bo,2,0.5,100,BIC,1227
23,None,Bo,2,0.5,100,BIC,351
24,None,Bo,2,0.5,100,BIC,6
25,None,Bo,2,0.5,100,BIC,3
26,None,Bo,2,0.5,100,BIC,330
27,None,Bo,2,0.5,100,BIC,2
28,None,Bo,2,0.5,100,BIC,290
29,None,Bo,2,0.5,100,BIC,2796
30,None,Bo,2,0.5,100,BIC,1086
31,None,Bo,2,0.5,100,BIC,924
32,None,Bo,2,0.5,100,BIC,357
33,None,Bo,2,0.5,100,BIC,68
34,None,Bo,2,0.5,100,BIC,4
35,None,Bo,2,0.5,100,BIC,1
36,None,Bo,2,0.5,100,BIC,3
37,None,Bo,2,0.5,100,BIC,409
38,None,Bo,2,0.5,100,BIC,370
39,None,Bo,2,0.5,100,BIC,1
40,None,Bo,2,0.5,100,BIC,3309
41,None,Bo,2,0.5,100,BIC,132
42,None,Bo,2,0.5,100,BIC,4
43,None,Bo,2,0.5,100,BIC,377
44,None,Bo,2,0.5,100,BIC,518
45,None,Bo,2,0.5,100,BIC,513
46,None,Bo,2,0.5,100,BIC,185
47,None,Bo,2,0.5,100,BIC,155
48,None,Bo,2,0.5,100,BIC,281
49,None,Bo,2,0.5,100,BIC,523
50,None,Bo,2,0.5,100,BIC,997
1,None,Bo,7,0.5,100,BIC,640
2,None,Bo,7,0.5,100,BIC,76
3,None,Bo,7,0.5,100,BIC,8
4,None,Bo,7,0.5,100,BIC,18
5,None,Bo,7,0.5,100,BIC,295
6,None,Bo,7,0.5,100,BIC,1065
7,None,Bo,7,0.5,100,BIC,4
8,None,Bo,7,0.5,100,BIC,1
9,None,Bo,7,0.5,100,BIC,8
10,None,Bo,7,0.5,100,BIC,195
11,None,Bo,7,0.5,100,BIC,436
12,None,Bo,7,0.5,100,BIC,6
13,None,Bo,7,0.5,100,BIC,4
14,None,Bo,7,0.5,100,BIC,110
15,None,Bo,7,0.5,100,BIC,4
16,None,Bo,7,0.5,100,BIC,14
17,None,Bo,7,0.5,100,BIC,37
18,None,Bo,7,0.5,100,BIC,1
19,None,Bo,7,0.5,100,BIC,12
20,None,Bo,7,0.5,100,BIC,4
21,None,Bo,7,0.5,100,BIC,1
22,None,Bo,7,0.5,100,BIC,5876
23,None,Bo,7,0.5,100,BIC,2
24,None,Bo,7,0.5,100,BIC,489
25,None,Bo,7,0.5,100,BIC,10
26,None,Bo,7,0.5,100,BIC,2
27,None,Bo,7,0.5,100,BIC,102
28,None,Bo,7,0.5,100,BIC,3
29,None,Bo,7,0.5,100,BIC,1855
30,None,Bo,7,0.5,100,BIC,2
31,None,Bo,7,0.5,100,BIC,46
32,None,Bo,7,0.5,100,BIC,2
33,None,Bo,7,0.5,100,BIC,633
34,None,Bo,7,0.5,100,BIC,1
35,None,Bo,7,0.5,100,BIC,2
36,None,Bo,7,0.5,100,BIC,1472
37,None,Bo,7,0.5,100,BIC,5
38,None,Bo,7,0.5,100,BIC,5
39,None,Bo,7,0.5,100,BIC,590
40,None,Bo,7,0.5,100,BIC,4
41,None,Bo,7,0.5,100,BIC,27
42,None,Bo,7,0.5,100,BIC,17
43,None,Bo,7,0.5,100,BIC,968
44,None,Bo,7,0.5,100,BIC,4
45,None,Bo,7,0.5,100,BIC,681
46,None,Bo,7,0.5,100,BIC,343
47,None,Bo,7,0.5,100,BIC,9
48,None,Bo,7,0.5,100,BIC,4
49,None,Bo,7,0.5,100,BIC,1
50,None,Bo,7,0.5,100,BIC,273
1,None,Bo,13,0.5,20,BIC,122
2,None,Bo,13,0.5,20,BIC,63
3,None,Bo,13,0.5,20,BIC,3
4,None,Bo,13,0.5,20,BIC,659
5,None,Bo,13,0.5,20,BIC,10
6,None,Bo,13,0.5,20,BIC,48
7,None,Bo,13,0.5,20,BIC,29
8,None,Bo,13,0.5,20,BIC,1
9,None,Bo,13,0.5,20,BIC,3
10,None,Bo,13,0.5,20,BIC,1
11,None,Bo,13,0.5,20,BIC,3
12,None,Bo,13,0.5,20,BIC,20
13,None,Bo,13,0.5,20,BIC,159
14,None,Bo,13,0.5,20,BIC,627
15,None,Bo,13,0.5,20,BIC,2
16,None,Bo,13,0.5,20,BIC,422
17,None,Bo,13,0.5,20,BIC,38
18,None,Bo,13,0.5,20,BIC,131
19,None,Bo,13,0.5,20,BIC,563
20,None,Bo,13,0.5,20,BIC,37
21,None,Bo,13,0.5,20,BIC,1
22,None,Bo,13,0.5,20,BIC,4
23,None,Bo,13,0.5,20,BIC,13
24,None,Bo,13,0.5,20,BIC,26
25,None,Bo,13,0.5,20,BIC,11
26,None,Bo,13,0.5,20,BIC,1
27,None,Bo,13,0.5,20,BIC,7
28,None,Bo,13,0.5,20,BIC,62
29,None,Bo,13,0.5,20,BIC,6
30,None,Bo,13,0.5,20,BIC,99
31,None,Bo,13,0.5,20,BIC,296
32,None,Bo,13,0.5,20,BIC,2
33,None,Bo,13,0.5,20,BIC,1
34,None,Bo,13,0.5,20,BIC,1
35,None,Bo,13,0.5,20,BIC,22
36,None,Bo,13,0.5,20,BIC,48
37,None,Bo,13,0.5,20,BIC,3
38,None,Bo,13,0.5,20,BIC,842
39,None,Bo,13,0.5,20,BIC,1322
40,None,Bo,13,0.5,20,BIC,406
41,None,Bo,13,0.5,20,BIC,2805
42,None,Bo,13,0.5,20,BIC,43
43,None,Bo,13,0.5,20,BIC,2
44,None,Bo,13,0.5,20,BIC,5
45,None,Bo,13,0.5,20,BIC,78
46,None,Bo,13,0.5,20,BIC,15
47,None,Bo,13,0.5,20,BIC,67
48,None,Bo,13,0.5,20,BIC,656
49,None,Bo,13,0.5,20,BIC,40
50,None,Bo,13,0.5,20,BIC,727
1,None,Bo,2,0.5,20,BIC,142
2,None,Bo,2,0.5,20,BIC,7
3,None,Bo,2,0.5,20,BIC,581
4,None,Bo,2,0.5,20,BIC,73
5,None,Bo,2,0.5,20,BIC,1839
6,None,Bo,2,0.5,20,BIC,7
7,None,Bo,2,0.5,20,BIC,7
8,None,Bo,2,0.5,20,BIC,208
9,None,Bo,2,0.5,20,BIC,42
10,None,Bo,2,0.5,20,BIC,109
11,None,Bo,2,0.5,20,BIC,1103
12,None,Bo,2,0.5,20,BIC,337
13,None,Bo,2,0.5,20,BIC,172
14,None,Bo,2,0.5,20,BIC,293
15,None,Bo,2,0.5,20,BIC,439
16,None,Bo,2,0.5,20,BIC,69
17,None,Bo,2,0.5,20,BIC,228
18,None,Bo,2,0.5,20,BIC,331
19,None,Bo,2,0.5,20,BIC,817
20,None,Bo,2,0.5,20,BIC,248
21,None,Bo,2,0.5,20,BIC,556
22,None,Bo,2,0.5,20,BIC,400
23,None,Bo,2,0.5,20,BIC,270
24,None,Bo,2,0.5,20,BIC,1059
25,None,Bo,2,0.5,20,BIC,4
26,None,Bo,2,0.5,20,BIC,732
27,None,Bo,2,0.5,20,BIC,1025
28,None,Bo,2,0.5,20,BIC,697
29,None,Bo,2,0.5,20,BIC,392
30,None,Bo,2,0.5,20,BIC,4
31,None,Bo,2,0.5,20,BIC,1
32,None,Bo,2,0.5,20,BIC,1018
33,None,Bo,2,0.5,20,BIC,9
34,None,Bo,2,0.5,20,BIC,208
35,None,Bo,2,0.5,20,BIC,790
36,None,Bo,2,0.5,20,BIC,174
37,None,Bo,2,0.5,20,BIC,192
38,None,Bo,2,0.5,20,BIC,4
39,None,Bo,2,0.5,20,BIC,555
40,None,Bo,2,0.5,20,BIC,117
41,None,Bo,2,0.5,20,BIC,89
42,None,Bo,2,0.5,20,BIC,137
43,None,Bo,2,0.5,20,BIC,8
44,None,Bo,2,0.5,20,BIC,6
45,None,Bo,2,0.5,20,BIC,457
46,None,Bo,2,0.5,20,BIC,556
47,None,Bo,2,0.5,20,BIC,488
48,None,Bo,2,0.5,20,BIC,3
49,None,Bo,2,0.5,20,BIC,885
50,None,Bo,2,0.5,20,BIC,4
1,None,Bo,7,0.5,20,BIC,10
2,None,Bo,7,0.5,20,BIC,46
3,None,Bo,7,0.5,20,BIC,7
4,None,Bo,7,0.5,20,BIC,7
5,None,Bo,7,0.5,20,BIC,7
6,None,Bo,7,0.5,20,BIC,753
7,None,Bo,7,0.5,20,BIC,26
8,None,Bo,7,0.5,20,BIC,1605
9,None,Bo,7,0.5,20,BIC,417
10,None,Bo,7,0.5,20,BIC,11
11,None,Bo,7,0.5,20,BIC,86
12,None,Bo,7,0.5,20,BIC,25
13,None,Bo,7,0.5,20,BIC,121
14,None,Bo,7,0.5,20,BIC,1
15,None,Bo,7,0.5,20,BIC,304
16,None,Bo,7,0.5,20,BIC,1346
17,None,Bo,7,0.5,20,BIC,269
18,None,Bo,7,0.5,20,BIC,394
19,None,Bo,7,0.5,20,BIC,2512
20,None,Bo,7,0.5,20,BIC,6
21,None,Bo,7,0.5,20,BIC,19
22,None,Bo,7,0.5,20,BIC,13
23,None,Bo,7,0.5,20,BIC,6
24,None,Bo,7,0.5,20,BIC,5
25,None,Bo,7,0.5,20,BIC,512
26,None,Bo,7,0.5,20,BIC,8
27,None,Bo,7,0.5,20,BIC,16
28,None,Bo,7,0.5,20,BIC,2
29,None,Bo,7,0.5,20,BIC,3
30,None,Bo,7,0.5,20,BIC,614
31,None,Bo,7,0.5,20,BIC,2
32,None,Bo,7,0.5,20,BIC,1001
33,None,Bo,7,0.5,20,BIC,2613
34,None,Bo,7,0.5,20,BIC,1605
35,None,Bo,7,0.5,20,BIC,8
36,None,Bo,7,0.5,20,BIC,6
37,None,Bo,7,0.5,20,BIC,2356
38,None,Bo,7,0.5,20,BIC,111
39,None,Bo,7,0.5,20,BIC,654
40,None,Bo,7,0.5,20,BIC,27
41,None,Bo,7,0.5,20,BIC,11
42,None,Bo,7,0.5,20,BIC,3
43,None,Bo,7,0.5,20,BIC,2818
44,None,Bo,7,0.5,20,BIC,3
45,None,Bo,7,0.5,20,BIC,8
46,None,Bo,7,0.5,20,BIC,33
47,None,Bo,7,0.5,20,BIC,9
48,None,Bo,7,0.5,20,BIC,8
49,None,Bo,7,0.5,20,BIC,7
50,None,Bo,7,0.5,20,BIC,213
1,None,Bo,13,0.8,100,AIC,1197
2,None,Bo,13,0.8,100,AIC,20
3,None,Bo,13,0.8,100,AIC,1512
4,None,Bo,13,0.8,100,AIC,8
5,None,Bo,13,0.8,100,AIC,308
6,None,Bo,13,0.8,100,AIC,8
7,None,Bo,13,0.8,100,AIC,413
8,None,Bo,13,0.8,100,AIC,5
9,None,Bo,13,0.8,100,AIC,51
10,None,Bo,13,0.8,100,AIC,34
11,None,Bo,13,0.8,100,AIC,115
12,None,Bo,13,0.8,100,AIC,46
13,None,Bo,13,0.8,100,AIC,91
14,None,Bo,13,0.8,100,AIC,847
15,None,Bo,13,0.8,100,AIC,1004
16,None,Bo,13,0.8,100,AIC,29
17,None,Bo,13,0.8,100,AIC,4
18,None,Bo,13,0.8,100,AIC,41
19,None,Bo,13,0.8,100,AIC,33
20,None,Bo,13,0.8,100,AIC,7
21,None,Bo,13,0.8,100,AIC,81
22,None,Bo,13,0.8,100,AIC,357
23,None,Bo,13,0.8,100,AIC,76
24,None,Bo,13,0.8,100,AIC,2
25,None,Bo,13,0.8,100,AIC,58
26,None,Bo,13,0.8,100,AIC,1
27,None,Bo,13,0.8,100,AIC,11
28,None,Bo,13,0.8,100,AIC,703
29,None,Bo,13,0.8,100,AIC,22
30,None,Bo,13,0.8,100,AIC,8
31,None,Bo,13,0.8,100,AIC,1
32,None,Bo,13,0.8,100,AIC,772
33,None,Bo,13,0.8,100,AIC,151
34,None,Bo,13,0.8,100,AIC,5
35,None,Bo,13,0.8,100,AIC,50
36,None,Bo,13,0.8,100,AIC,13
37,None,Bo,13,0.8,100,AIC,22
38,None,Bo,13,0.8,100,AIC,5
39,None,Bo,13,0.8,100,AIC,128
40,None,Bo,13,0.8,100,AIC,222
41,None,Bo,13,0.8,100,AIC,114
42,None,Bo,13,0.8,100,AIC,113
43,None,Bo,13,0.8,100,AIC,817
44,None,Bo,13,0.8,100,AIC,1
45,None,Bo,13,0.8,100,AIC,36
46,None,Bo,13,0.8,100,AIC,2
47,None,Bo,13,0.8,100,AIC,3
48,None,Bo,13,0.8,100,AIC,37
49,None,Bo,13,0.8,100,AIC,1095
50,None,Bo,13,0.8,100,AIC,1
1,None,Bo,2,0.8,100,AIC,1729
2,None,Bo,2,0.8,100,AIC,244
3,None,Bo,2,0.8,100,AIC,838
4,None,Bo,2,0.8,100,AIC,414
5,None,Bo,2,0.8,100,AIC,535
6,None,Bo,2,0.8,100,AIC,230
7,None,Bo,2,0.8,100,AIC,351
8,None,Bo,2,0.8,100,AIC,4
9,None,Bo,2,0.8,100,AIC,1025
10,None,Bo,2,0.8,100,AIC,1257
11,None,Bo,2,0.8,100,AIC,1
12,None,Bo,2,0.8,100,AIC,432
13,None,Bo,2,0.8,100,AIC,252
14,None,Bo,2,0.8,100,AIC,75
15,None,Bo,2,0.8,100,AIC,10
16,None,Bo,2,0.8,100,AIC,445
17,None,Bo,2,0.8,100,AIC,262
18,None,Bo,2,0.8,100,AIC,13
19,None,Bo,2,0.8,100,AIC,2086
20,None,Bo,2,0.8,100,AIC,425
21,None,Bo,2,0.8,100,AIC,1
22,None,Bo,2,0.8,100,AIC,351
23,None,Bo,2,0.8,100,AIC,351
24,None,Bo,2,0.8,100,AIC,6
25,None,Bo,2,0.8,100,AIC,590
26,None,Bo,2,0.8,100,AIC,1080
27,None,Bo,2,0.8,100,AIC,2
28,None,Bo,2,0.8,100,AIC,290
29,None,Bo,2,0.8,100,AIC,822
30,None,Bo,2,0.8,100,AIC,1086
31,None,Bo,2,0.8,100,AIC,848
32,None,Bo,2,0.8,100,AIC,357
33,None,Bo,2,0.8,100,AIC,68
34,None,Bo,2,0.8,100,AIC,4
35,None,Bo,2,0.8,100,AIC,1
36,None,Bo,2,0.8,100,AIC,3
37,None,Bo,2,0.8,100,AIC,410
38,None,Bo,2,0.8,100,AIC,370
39,None,Bo,2,0.8,100,AIC,1
40,None,Bo,2,0.8,100,AIC,3279
41,None,Bo,2,0.8,100,AIC,133
42,None,Bo,2,0.8,100,AIC,7
43,None,Bo,2,0.8,100,AIC,423
44,None,Bo,2,0.8,100,AIC,518
45,None,Bo,2,0.8,100,AIC,1716
46,None,Bo,2,0.8,100,AIC,185
47,None,Bo,2,0.8,100,AIC,155
48,None,Bo,2,0.8,100,AIC,281
49,None,Bo,2,0.8,100,AIC,734
50,None,Bo,2,0.8,100,AIC,1392
1,None,Bo,7,0.8,100,AIC,656
2,None,Bo,7,0.8,100,AIC,420
3,None,Bo,7,0.8,100,AIC,1372
4,None,Bo,7,0.8,100,AIC,18
5,None,Bo,7,0.8,100,AIC,296
6,None,Bo,7,0.8,100,AIC,2292
7,None,Bo,7,0.8,100,AIC,5
8,None,Bo,7,0.8,100,AIC,1
9,None,Bo,7,0.8,100,AIC,19
10,None,Bo,7,0.8,100,AIC,198
11,None,Bo,7,0.8,100,AIC,1152
12,None,Bo,7,0.8,100,AIC,10
13,None,Bo,7,0.8,100,AIC,23
14,None,Bo,7,0.8,100,AIC,111
15,None,Bo,7,0.8,100,AIC,18
16,None,Bo,7,0.8,100,AIC,54
17,None,Bo,7,0.8,100,AIC,20
18,None,Bo,7,0.8,100,AIC,1
19,None,Bo,7,0.8,100,AIC,18
20,None,Bo,7,0.8,100,AIC,4
21,None,Bo,7,0.8,100,AIC,1
22,None,Bo,7,0.8,100,AIC,2277
23,None,Bo,7,0.8,100,AIC,18
24,None,Bo,7,0.8,100,AIC,489
25,None,Bo,7,0.8,100,AIC,15
26,None,Bo,7,0.8,100,AIC,2
27,None,Bo,7,0.8,100,AIC,730
28,None,Bo,7,0.8,100,AIC,3
29,None,Bo,7,0.8,100,AIC,1637
30,None,Bo,7,0.8,100,AIC,2
31,None,Bo,7,0.8,100,AIC,7
32,None,Bo,7,0.8,100,AIC,2
33,None,Bo,7,0.8,100,AIC,1319
34,None,Bo,7,0.8,100,AIC,1
35,None,Bo,7,0.8,100,AIC,2
36,None,Bo,7,0.8,100,AIC,1463
37,None,Bo,7,0.8,100,AIC,7
38,None,Bo,7,0.8,100,AIC,10
39,None,Bo,7,0.8,100,AIC,584
40,None,Bo,7,0.8,100,AIC,7
41,None,Bo,7,0.8,100,AIC,370
42,None,Bo,7,0.8,100,AIC,33
43,None,Bo,7,0.8,100,AIC,1232
44,None,Bo,7,0.8,100,AIC,4
45,None,Bo,7,0.8,100,AIC,890
46,None,Bo,7,0.8,100,AIC,2580
47,None,Bo,7,0.8,100,AIC,9
48,None,Bo,7,0.8,100,AIC,4
49,None,Bo,7,0.8,100,AIC,1
50,None,Bo,7,0.8,100,AIC,273
1,None,Bo,13,0.8,20,AIC,90
2,None,Bo,13,0.8,20,AIC,104
3,None,Bo,13,0.8,20,AIC,44
4,None,Bo,13,0.8,20,AIC,1754
5,None,Bo,13,0.8,20,AIC,758
6,None,Bo,13,0.8,20,AIC,58
7,None,Bo,13,0.8,20,AIC,151
8,None,Bo,13,0.8,20,AIC,1
9,None,Bo,13,0.8,20,AIC,7
10,None,Bo,13,0.8,20,AIC,2
11,None,Bo,13,0.8,20,AIC,3
12,None,Bo,13,0.8,20,AIC,13
13,None,Bo,13,0.8,20,AIC,1419
14,None,Bo,13,0.8,20,AIC,1169
15,None,Bo,13,0.8,20,AIC,2
16,None,Bo,13,0.8,20,AIC,520
17,None,Bo,13,0.8,20,AIC,5
18,None,Bo,13,0.8,20,AIC,19
19,None,Bo,13,0.8,20,AIC,2427
20,None,Bo,13,0.8,20,AIC,35
21,None,Bo,13,0.8,20,AIC,1
22,None,Bo,13,0.8,20,AIC,4
23,None,Bo,13,0.8,20,AIC,3
24,None,Bo,13,0.8,20,AIC,600
25,None,Bo,13,0.8,20,AIC,16
26,None,Bo,13,0.8,20,AIC,1
27,None,Bo,13,0.8,20,AIC,123
28,None,Bo,13,0.8,20,AIC,25
29,None,Bo,13,0.8,20,AIC,169
30,None,Bo,13,0.8,20,AIC,3
31,None,Bo,13,0.8,20,AIC,307
32,None,Bo,13,0.8,20,AIC,2
