replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
11,None,All,7,0.2,20,BIC,0.2822,0
12,None,All,7,0.2,20,BIC,0.1338,0
13,None,All,7,0.2,20,BIC,0.6381,1
14,None,All,7,0.2,20,BIC,0.6668,1
15,None,All,7,0.2,20,BIC,0.6542,1
16,None,All,7,0.2,20,BIC,0.6644,1
17,None,All,7,0.2,20,BIC,0.6238,1
18,None,All,7,0.2,20,BIC,0.3737,0
19,None,All,7,0.2,20,BIC,0.7005,1
20,None,All,7,0.2,20,BIC,0.6709,1
21,None,All,7,0.2,20,BIC,0.6498,1
22,None,All,7,0.2,20,BIC,0.6686,1
23,None,All,7,0.2,20,BIC,0.6607,1
24,None,All,7,0.2,20,BIC,0.6806,1
25,None,All,7,0.2,20,BIC,0.6279,1
26,None,All,7,0.2,20,BIC,0.6663,1
27,None,All,7,0.2,20,BIC,0.6387,1
28,None,All,7,0.2,20,BIC,0.6591,1
29,None,All,7,0.2,20,BIC,0.6659,1
30,None,All,7,0.2,20,BIC,0.6429,1
31,None,All,7,0.2,20,BIC,0.6461,1
32,None,All,7,0.2,20,BIC,0.65,1
33,None,All,7,0.2,20,BIC,0.285,0
34,None,All,7,0.2,20,BIC,0.6646,1
35,None,All,7,0.2,20,BIC,0.336,0
36,None,All,7,0.2,20,BIC,0.6812,1
37,None,All,7,0.2,20,BIC,0.2914,0
38,None,All,7,0.2,20,BIC,0.6845,1
39,None,All,7,0.2,20,BIC,0.1725,0
40,None,All,7,0.2,20,BIC,0.586,1
41,None,All,7,0.2,20,BIC,0.5491,1
42,None,All,7,0.2,20,BIC,0.4376,0
43,None,All,7,0.2,20,BIC,0.656,1
44,None,All,7,0.2,20,BIC,0.2218,0
45,None,All,7,0.2,20,BIC,0.6492,1
46,None,All,7,0.2,20,BIC,0.6638,1
47,None,All,7,0.2,20,BIC,0.6098,1
48,None,All,7,0.2,20,BIC,0.6117,1
49,None,All,7,0.2,20,BIC,0.6483,1
50,None,All,7,0.2,20,BIC,0.6557,1
1,None,All,13,0.5,100,AIC,0.7421,1
2,None,All,13,0.5,100,AIC,0.7065,1
3,None,All,13,0.5,100,AIC,0.4213,0
4,None,All,13,0.5,100,AIC,0.2236,0
5,None,All,13,0.5,100,AIC,0.2551,0
6,None,All,13,0.5,100,AIC,0.28,0
7,None,All,13,0.5,100,AIC,0.7535,1
8,None,All,13,0.5,100,AIC,0.479,0
9,None,All,13,0.5,100,AIC,0.5221,1
10,None,All,13,0.5,100,AIC,0.5207,1
11,None,All,13,0.5,100,AIC,0.6706,1
12,None,All,13,0.5,100,AIC,0.7844,1
13,None,All,13,0.5,100,AIC,0.6882,1
14,None,All,13,0.5,100,AIC,0.1393,0
15,None,All,13,0.5,100,AIC,0.6573,1
16,None,All,13,0.5,100,AIC,0.3884,0
17,None,All,13,0.5,100,AIC,0.9277,1
18,None,All,13,0.5,100,AIC,0.9092,1
19,None,All,13,0.5,100,AIC,0.8186,1
20,None,All,13,0.5,100,AIC,0.5526,1
21,None,All,13,0.5,100,AIC,0.8228,1
22,None,All,13,0.5,100,AIC,0.7524,1
23,None,All,13,0.5,100,AIC,0.2342,0
24,None,All,13,0.5,100,AIC,0.9068,1
25,None,All,13,0.5,100,AIC,0.4808,0
26,None,All,13,0.5,100,AIC,0.5463,1
27,None,All,13,0.5,100,AIC,0.7693,1
28,None,All,13,0.5,100,AIC,0.726,1
29,None,All,13,0.5,100,AIC,0.588,1
30,None,All,13,0.5,100,AIC,0.4331,0
31,None,All,13,0.5,100,AIC,0.6344,1
32,None,All,13,0.5,100,AIC,0.566,1
33,None,All,13,0.5,100,AIC,0.8334,1
34,None,All,13,0.5,100,AIC,0.479,0
35,None,All,13,0.5,100,AIC,0.7812,1
36,None,All,13,0.5,100,AIC,0.661,1
37,None,All,13,0.5,100,AIC,0.8892,1
38,None,All,13,0.5,100,AIC,0.9417,1
39,None,All,13,0.5,100,AIC,0.43120000000000003,0
40,None,All,13,0.5,100,AIC,0.4222,0
41,None,All,13,0.5,100,AIC,0.813,1
42,None,All,13,0.5,100,AIC,0.4214,0
43,None,All,13,0.5,100,AIC,0.2766,0
44,None,All,13,0.5,100,AIC,0.934,1
45,None,All,13,0.5,100,AIC,0.2724,0
46,None,All,13,0.5,100,AIC,0.399,0
47,None,All,13,0.5,100,AIC,0.4062,0
48,None,All,13,0.5,100,AIC,0.7761,1
49,None,All,13,0.5,100,AIC,0.9028,1
50,None,All,13,0.5,100,AIC,0.1803,0
1,None,All,2,0.5,100,AIC,0.5889,1
2,None,All,2,0.5,100,AIC,0.6114,1
3,None,All,2,0.5,100,AIC,0.624,1
4,None,All,2,0.5,100,AIC,0.5982,1
5,None,All,2,0.5,100,AIC,0.6209,1
6,None,All,2,0.5,100,AIC,0.6032,1
7,None,All,2,0.5,100,AIC,0.6137,1
8,None,All,2,0.5,100,AIC,0.6009,1
9,None,All,2,0.5,100,AIC,0.6133,1
10,None,All,2,0.5,100,AIC,0.5719,1
11,None,All,2,0.5,100,AIC,0.6118,1
12,None,All,2,0.5,100,AIC,0.6315,1
13,None,All,2,0.5,100,AIC,0.6015,1
14,None,All,2,0.5,100,AIC,0.6165,1
15,None,All,2,0.5,100,AIC,0.5984,1
16,None,All,2,0.5,100,AIC,0.6037,1
17,None,All,2,0.5,100,AIC,0.608,1
18,None,All,2,0.5,100,AIC,0.6176,1
19,None,All,2,0.5,100,AIC,0.3692,0
20,None,All,2,0.5,100,AIC,0.6136,1
21,None,All,2,0.5,100,AIC,0.6321,1
22,None,All,2,0.5,100,AIC,0.6399,1
23,None,All,2,0.5,100,AIC,0.606,1
24,None,All,2,0.5,100,AIC,0.6102,1
25,None,All,2,0.5,100,AIC,0.6137,1
26,None,All,2,0.5,100,AIC,0.6226,1
27,None,All,2,0.5,100,AIC,0.6068,1
28,None,All,2,0.5,100,AIC,0.5779,1
29,None,All,2,0.5,100,AIC,0.5971,1
30,None,All,2,0.5,100,AIC,0.3894,0
31,None,All,2,0.5,100,AIC,0.4347,0
32,None,All,2,0.5,100,AIC,0.6058,1
33,None,All,2,0.5,100,AIC,0.6172,1
34,None,All,2,0.5,100,AIC,0.6009,1
35,None,All,2,0.5,100,AIC,0.6199,1
36,None,All,2,0.5,100,AIC,0.6086,1
37,None,All,2,0.5,100,AIC,0.591,1
38,None,All,2,0.5,100,AIC,0.5996,1
39,None,All,2,0.5,100,AIC,0.618,1
40,None,All,2,0.5,100,AIC,0.5943,1
41,None,All,2,0.5,100,AIC,0.5867,1
42,None,All,2,0.5,100,AIC,0.5979,1
43,None,All,2,0.5,100,AIC,0.5979,1
44,None,All,2,0.5,100,AIC,0.6196,1
45,None,All,2,0.5,100,AIC,0.5895,1
46,None,All,2,0.5,100,AIC,0.5978,1
47,None,All,2,0.5,100,AIC,0.5864,1
48,None,All,2,0.5,100,AIC,0.6052,1
49,None,All,2,0.5,100,AIC,0.6072,1
50,None,All,2,0.5,100,AIC,0.6078,1
1,None,All,7,0.5,100,AIC,0.6102,1
2,None,All,7,0.5,100,AIC,0.6191,1
3,None,All,7,0.5,100,AIC,0.6613,1
4,None,All,7,0.5,100,AIC,0.1284,0
5,None,All,7,0.5,100,AIC,0.5732,1
6,None,All,7,0.5,100,AIC,0.5027,1
7,None,All,7,0.5,100,AIC,0.6516,1
8,None,All,7,0.5,100,AIC,0.6086,1
9,None,All,7,0.5,100,AIC,0.5225,1
10,None,All,7,0.5,100,AIC,0.5548,1
11,None,All,7,0.5,100,AIC,0.571,1
12,None,All,7,0.5,100,AIC,0.6548,1
13,None,All,7,0.5,100,AIC,0.6511,1
14,None,All,7,0.5,100,AIC,0.6553,1
15,None,All,7,0.5,100,AIC,0.5017,1
16,None,All,7,0.5,100,AIC,0.355,0
17,None,All,7,0.5,100,AIC,0.6089,1
18,None,All,7,0.5,100,AIC,0.6267,1
19,None,All,7,0.5,100,AIC,0.6534,1
20,None,All,7,0.5,100,AIC,0.4237,0
21,None,All,7,0.5,100,AIC,0.6107,1
22,None,All,7,0.5,100,AIC,0.3503,0
23,None,All,7,0.5,100,AIC,0.5235,1
24,None,All,7,0.5,100,AIC,0.238,0
25,None,All,7,0.5,100,AIC,0.4516,0
26,None,All,7,0.5,100,AIC,0.402,0
27,None,All,7,0.5,100,AIC,0.5538,1
28,None,All,7,0.5,100,AIC,0.5107,1
29,None,All,7,0.5,100,AIC,0.4396,0
30,None,All,7,0.5,100,AIC,0.6499,1
31,None,All,7,0.5,100,AIC,0.5707,1
32,None,All,7,0.5,100,AIC,0.5897,1
33,None,All,7,0.5,100,AIC,0.6402,1
34,None,All,7,0.5,100,AIC,0.6086,1
35,None,All,7,0.5,100,AIC,0.4862,0
36,None,All,7,0.5,100,AIC,0.1713,0
37,None,All,7,0.5,100,AIC,0.3969,0
38,None,All,7,0.5,100,AIC,0.6157,1
39,None,All,7,0.5,100,AIC,0.3282,0
40,None,All,7,0.5,100,AIC,0.6118,1
41,None,All,7,0.5,100,AIC,0.6364,1
42,None,All,7,0.5,100,AIC,0.2762,0
43,None,All,7,0.5,100,AIC,0.2203,0
44,None,All,7,0.5,100,AIC,0.6269,1
45,None,All,7,0.5,100,AIC,0.6573,1
46,None,All,7,0.5,100,AIC,0.5181,1
47,None,All,7,0.5,100,AIC,0.1434,0
48,None,All,7,0.5,100,AIC,0.64,1
49,None,All,7,0.5,100,AIC,0.5143,1
50,None,All,7,0.5,100,AIC,0.0623,0
1,None,All,13,0.5,20,AIC,0.0908,0
2,None,All,13,0.5,20,AIC,0.1171,0
3,None,All,13,0.5,20,AIC,0.3065,0
4,None,All,13,0.5,20,AIC,0.1442,0
5,None,All,13,0.5,20,AIC,0.0593,0
6,None,All,13,0.5,20,AIC,0.1374,0
7,None,All,13,0.5,20,AIC,0.0829,0
8,None,All,13,0.5,20,AIC,0.0888,0
9,None,All,13,0.5,20,AIC,0.227,0
10,None,All,13,0.5,20,AIC,0.0723,0
11,None,All,13,0.5,20,AIC,0.089,0
12,None,All,13,0.5,20,AIC,0.0606,0
13,None,All,13,0.5,20,AIC,0.0633,0
14,None,All,13,0.5,20,AIC,0.2613,0
15,None,All,13,0.5,20,AIC,0.38,0
16,None,All,13,0.5,20,AIC,0.0627,0
17,None,All,13,0.5,20,AIC,0.1134,0
18,None,All,13,0.5,20,AIC,0.089,0
19,None,All,13,0.5,20,AIC,0.1486,0
20,None,All,13,0.5,20,AIC,0.2609,0
21,None,All,13,0.5,20,AIC,0.0624,0
22,None,All,13,0.5,20,AIC,0.1685,0
23,None,All,13,0.5,20,AIC,0.207,0
24,None,All,13,0.5,20,AIC,0.1382,0
25,None,All,13,0.5,20,AIC,0.1455,0
26,None,All,13,0.5,20,AIC,0.2006,0
27,None,All,13,0.5,20,AIC,0.147,0
28,None,All,13,0.5,20,AIC,0.0922,0
29,None,All,13,0.5,20,AIC,0.2005,0
30,None,All,13,0.5,20,AIC,0.2138,0
31,None,All,13,0.5,20,AIC,0.1349,0
32,None,All,13,0.5,20,AIC,0.144,0
33,None,All,13,0.5,20,AIC,0.1085,0
34,None,All,13,0.5,20,AIC,0.0888,0
35,None,All,13,0.5,20,AIC,0.1063,0
36,None,All,13,0.5,20,AIC,0.1325,0
37,None,All,13,0.5,20,AIC,0.1107,0
38,None,All,13,0.5,20,AIC,0.0892,0
39,None,All,13,0.5,20,AIC,0.0635,0
40,None,All,13,0.5,20,AIC,0.0955,0
41,None,All,13,0.5,20,AIC,0.2132,0
42,None,All,13,0.5,20,AIC,0.0772,0
43,None,All,13,0.5,20,AIC,0.1277,0
44,None,All,13,0.5,20,AIC,0.2255,0
45,None,All,13,0.5,20,AIC,0.0839,0
46,None,All,13,0.5,20,AIC,0.1318,0
47,None,All,13,0.5,20,AIC,0.0652,0
48,None,All,13,0.5,20,AIC,0.1454,0
49,None,All,13,0.5,20,AIC,0.0735,0
50,None,All,13,0.5,20,AIC,0.1676,0
1,None,All,2,0.5,20,AIC,0.4982,0
2,None,All,2,0.5,20,AIC,0.4827,0
3,None,All,2,0.5,20,AIC,0.4749,0
4,None,All,2,0.5,20,AIC,0.3939,0
5,None,All,2,0.5,20,AIC,0.4159,0
6,None,All,2,0.5,20,AIC,0.3319,0
7,None,All,2,0.5,20,AIC,0.4662,0
8,None,All,2,0.5,20,AIC,0.4603,0
9,None,All,2,0.5,20,AIC,0.2856,0
10,None,All,2,0.5,20,AIC,0.4715,0
11,None,All,2,0.5,20,AIC,0.4694,0
12,None,All,2,0.5,20,AIC,0.3541,0
13,None,All,2,0.5,20,AIC,0.459,0
14,None,All,2,0.5,20,AIC,0.3815,0
15,None,All,2,0.5,20,AIC,0.4963,0
16,None,All,2,0.5,20,AIC,0.3465,0
17,None,All,2,0.5,20,AIC,0.3006,0
18,None,All,2,0.5,20,AIC,0.4824,0
19,None,All,2,0.5,20,AIC,0.4613,0
20,None,All,2,0.5,20,AIC,0.4914,0
21,None,All,2,0.5,20,AIC,0.4736,0
22,None,All,2,0.5,20,AIC,0.4848,0
23,None,All,2,0.5,20,AIC,0.4882,0
24,None,All,2,0.5,20,AIC,0.4926,0
25,None,All,2,0.5,20,AIC,0.5046,1
26,None,All,2,0.5,20,AIC,0.4828,0
27,None,All,2,0.5,20,AIC,0.4501,0
28,None,All,2,0.5,20,AIC,0.4029,0
29,None,All,2,0.5,20,AIC,0.4318,0
30,None,All,2,0.5,20,AIC,0.436,0
31,None,All,2,0.5,20,AIC,0.4879,0
32,None,All,2,0.5,20,AIC,0.4901,0
33,None,All,2,0.5,20,AIC,0.484,0
34,None,All,2,0.5,20,AIC,0.4603,0
35,None,All,2,0.5,20,AIC,0.1989,0
36,None,All,2,0.5,20,AIC,0.4315,0
37,None,All,2,0.5,20,AIC,0.4383,0
38,None,All,2,0.5,20,AIC,0.3314,0
39,None,All,2,0.5,20,AIC,0.4133,0
40,None,All,2,0.5,20,AIC,0.4775,0
41,None,All,2,0.5,20,AIC,0.4682,0
42,None,All,2,0.5,20,AIC,0.4528,0
43,None,All,2,0.5,20,AIC,0.4132,0
44,None,All,2,0.5,20,AIC,0.4485,0
45,None,All,2,0.5,20,AIC,0.3801,0
46,None,All,2,0.5,20,AIC,0.4764,0
47,None,All,2,0.5,20,AIC,0.4557,0
48,None,All,2,0.5,20,AIC,0.4876,0
49,None,All,2,0.5,20,AIC,0.3182,0
50,None,All,2,0.5,20,AIC,0.4925,0
1,None,All,7,0.5,20,AIC,0.2065,0
2,None,All,7,0.5,20,AIC,0.1283,0
3,None,All,7,0.5,20,AIC,0.2682,0
4,None,All,7,0.5,20,AIC,0.1592,0
5,None,All,7,0.5,20,AIC,0.2208,0
6,None,All,7,0.5,20,AIC,0.2514,0
7,None,All,7,0.5,20,AIC,0.1488,0
8,None,All,7,0.5,20,AIC,0.1381,0
9,None,All,7,0.5,20,AIC,0.3562,0
10,None,All,7,0.5,20,AIC,0.1847,0
11,None,All,7,0.5,20,AIC,0.0845,0
12,None,All,7,0.5,20,AIC,0.0703,0
13,None,All,7,0.5,20,AIC,0.1163,0
14,None,All,7,0.5,20,AIC,0.3142,0
15,None,All,7,0.5,20,AIC,0.3387,0
16,None,All,7,0.5,20,AIC,0.1252,0
17,None,All,7,0.5,20,AIC,0.0952,0
18,None,All,7,0.5,20,AIC,0.1368,0
19,None,All,7,0.5,20,AIC,0.304,0
20,None,All,7,0.5,20,AIC,0.3944,0
21,None,All,7,0.5,20,AIC,0.213,0
22,None,All,7,0.5,20,AIC,0.2967,0
23,None,All,7,0.5,20,AIC,0.2347,0
24,None,All,7,0.5,20,AIC,0.3033,0
25,None,All,7,0.5,20,AIC,0.3533,0
26,None,All,7,0.5,20,AIC,0.2789,0
27,None,All,7,0.5,20,AIC,0.2217,0
28,None,All,7,0.5,20,AIC,0.2067,0
29,None,All,7,0.5,20,AIC,0.1846,0
30,None,All,7,0.5,20,AIC,0.2199,0
31,None,All,7,0.5,20,AIC,0.1764,0
32,None,All,7,0.5,20,AIC,0.2928,0
33,None,All,7,0.5,20,AIC,0.1481,0
34,None,All,7,0.5,20,AIC,0.1381,0
35,None,All,7,0.5,20,AIC,0.0594,0
36,None,All,7,0.5,20,AIC,0.2456,0
37,None,All,7,0.5,20,AIC,0.0651,0
38,None,All,7,0.5,20,AIC,0.1983,0
39,None,All,7,0.5,20,AIC,0.0782,0
40,None,All,7,0.5,20,AIC,0.1654,0
41,None,All,7,0.5,20,AIC,0.2211,0
42,None,All,7,0.5,20,AIC,0.1108,0
43,None,All,7,0.5,20,AIC,0.2427,0
44,None,All,7,0.5,20,AIC,0.1641,0
45,None,All,7,0.5,20,AIC,0.1509,0
46,None,All,7,0.5,20,AIC,0.2625,0
47,None,All,7,0.5,20,AIC,0.1422,0
48,None,All,7,0.5,20,AIC,0.1722,0
49,None,All,7,0.5,20,AIC,0.1238,0
50,None,All,7,0.5,20,AIC,0.3771,0
1,None,All,13,0.5,100,BIC,0.5429,1
2,None,All,13,0.5,100,BIC,0.4112,0
3,None,All,13,0.5,100,BIC,0.1536,0
4,None,All,13,0.5,100,BIC,0.0718,0
5,None,All,13,0.5,100,BIC,0.074,0
6,None,All,13,0.5,100,BIC,0.0671,0
7,None,All,13,0.5,100,BIC,0.5273,1
8,None,All,13,0.5,100,BIC,0.2106,0
9,None,All,13,0.5,100,BIC,0.2647,0
10,None,All,13,0.5,100,BIC,0.1594,0
11,None,All,13,0.5,100,BIC,0.2319,0
12,None,All,13,0.5,100,BIC,0.3519,0
13,None,All,13,0.5,100,BIC,0.3229,0
14,None,All,13,0.5,100,BIC,0.0193,0
15,None,All,13,0.5,100,BIC,0.3506,0
16,None,All,13,0.5,100,BIC,0.1598,0
17,None,All,13,0.5,100,BIC,0.9288,1
18,None,All,13,0.5,100,BIC,0.857,1
19,None,All,13,0.5,100,BIC,0.455,0
20,None,All,13,0.5,100,BIC,0.2277,0
21,None,All,13,0.5,100,BIC,0.4788,0
22,None,All,13,0.5,100,BIC,0.326,0
23,None,All,13,0.5,100,BIC,0.0407,0
24,None,All,13,0.5,100,BIC,0.7869,1
25,None,All,13,0.5,100,BIC,0.1634,0
26,None,All,13,0.5,100,BIC,0.2469,0
27,None,All,13,0.5,100,BIC,0.3054,0
28,None,All,13,0.5,100,BIC,0.4201,0
29,None,All,13,0.5,100,BIC,0.1018,0
30,None,All,13,0.5,100,BIC,0.1712,0
31,None,All,13,0.5,100,BIC,0.3098,0
32,None,All,13,0.5,100,BIC,0.2047,0
33,None,All,13,0.5,100,BIC,0.674,1
34,None,All,13,0.5,100,BIC,0.2106,0
35,None,All,13,0.5,100,BIC,0.4997,0
36,None,All,13,0.5,100,BIC,0.2913,0
37,None,All,13,0.5,100,BIC,0.8092,1
38,None,All,13,0.5,100,BIC,0.9691,1
39,None,All,13,0.5,100,BIC,0.0866,0
40,None,All,13,0.5,100,BIC,0.1747,0
41,None,All,13,0.5,100,BIC,0.6383,1
42,None,All,13,0.5,100,BIC,0.1053,0
43,None,All,13,0.5,100,BIC,0.0745,0
44,None,All,13,0.5,100,BIC,0.8931,1
45,None,All,13,0.5,100,BIC,0.0438,0
46,None,All,13,0.5,100,BIC,0.1167,0
47,None,All,13,0.5,100,BIC,0.1608,0
48,None,All,13,0.5,100,BIC,0.5453,1
49,None,All,13,0.5,100,BIC,0.8106,1
50,None,All,13,0.5,100,BIC,0.0919,0
1,None,All,2,0.5,100,BIC,0.8465,1
2,None,All,2,0.5,100,BIC,0.8917,1
3,None,All,2,0.5,100,BIC,0.9098,1
4,None,All,2,0.5,100,BIC,0.9317,1
5,None,All,2,0.5,100,BIC,0.9089,1
6,None,All,2,0.5,100,BIC,0.9076,1
7,None,All,2,0.5,100,BIC,0.9393,1
8,None,All,2,0.5,100,BIC,0.9125,1
9,None,All,2,0.5,100,BIC,0.9214,1
10,None,All,2,0.5,100,BIC,0.7707,1
11,None,All,2,0.5,100,BIC,0.9358,1
12,None,All,2,0.5,100,BIC,0.9127,1
13,None,All,2,0.5,100,BIC,0.9181,1
14,None,All,2,0.5,100,BIC,0.9127,1
15,None,All,2,0.5,100,BIC,0.9317,1
16,None,All,2,0.5,100,BIC,0.9293,1
17,None,All,2,0.5,100,BIC,0.9214,1
18,None,All,2,0.5,100,BIC,0.9212,1
19,None,All,2,0.5,100,BIC,0.3261,0
20,None,All,2,0.5,100,BIC,0.929,1
21,None,All,2,0.5,100,BIC,0.9208,1
22,None,All,2,0.5,100,BIC,0.9236,1
23,None,All,2,0.5,100,BIC,0.9223,1
24,None,All,2,0.5,100,BIC,0.9344,1
25,None,All,2,0.5,100,BIC,0.9163,1
26,None,All,2,0.5,100,BIC,0.9227,1
27,None,All,2,0.5,100,BIC,0.9236,1
28,None,All,2,0.5,100,BIC,0.8193,1
29,None,All,2,0.5,100,BIC,0.9255,1
30,None,All,2,0.5,100,BIC,0.3103,0
31,None,All,2,0.5,100,BIC,0.4432,0
32,None,All,2,0.5,100,BIC,0.9291,1
33,None,All,2,0.5,100,BIC,0.9267,1
34,None,All,2,0.5,100,BIC,0.9125,1
35,None,All,2,0.5,100,BIC,0.9226,1
36,None,All,2,0.5,100,BIC,0.9303,1
37,None,All,2,0.5,100,BIC,0.927,1
38,None,All,2,0.5,100,BIC,0.9093,1
39,None,All,2,0.5,100,BIC,0.9186,1
40,None,All,2,0.5,100,BIC,0.9074,1
41,None,All,2,0.5,100,BIC,0.9244,1
42,None,All,2,0.5,100,BIC,0.9196,1
43,None,All,2,0.5,100,BIC,0.9391,1
44,None,All,2,0.5,100,BIC,0.9265,1
45,None,All,2,0.5,100,BIC,0.9002,1
46,None,All,2,0.5,100,BIC,0.8063,1
47,None,All,2,0.5,100,BIC,0.7648,1
48,None,All,2,0.5,100,BIC,0.9258,1
49,None,All,2,0.5,100,BIC,0.9287,1
50,None,All,2,0.5,100,BIC,0.9201,1
1,None,All,7,0.5,100,BIC,0.7012,1
2,None,All,7,0.5,100,BIC,0.6758,1
3,None,All,7,0.5,100,BIC,0.9116,1
4,None,All,7,0.5,100,BIC,0.0438,0
5,None,All,7,0.5,100,BIC,0.5368,1
6,None,All,7,0.5,100,BIC,0.4181,0
7,None,All,7,0.5,100,BIC,0.8092,1
8,None,All,7,0.5,100,BIC,0.7086,1
9,None,All,7,0.5,100,BIC,0.5738,1
10,None,All,7,0.5,100,BIC,0.4028,0
11,None,All,7,0.5,100,BIC,0.6859,1
12,None,All,7,0.5,100,BIC,0.8178,1
13,None,All,7,0.5,100,BIC,0.8672,1
14,None,All,7,0.5,100,BIC,0.9273,1
15,None,All,7,0.5,100,BIC,0.517,1
16,None,All,7,0.5,100,BIC,0.2719,0
17,None,All,7,0.5,100,BIC,0.9026,1
18,None,All,7,0.5,100,BIC,0.9163,1
19,None,All,7,0.5,100,BIC,0.9153,1
20,None,All,7,0.5,100,BIC,0.36,0
21,None,All,7,0.5,100,BIC,0.5676,1
22,None,All,7,0.5,100,BIC,0.2116,0
23,None,All,7,0.5,100,BIC,0.5022,1
24,None,All,7,0.5,100,BIC,0.094,0
25,None,All,7,0.5,100,BIC,0.4695,0
26,None,All,7,0.5,100,BIC,0.34,0
27,None,All,7,0.5,100,BIC,0.6078,1
28,None,All,7,0.5,100,BIC,0.3602,0
29,None,All,7,0.5,100,BIC,0.2904,0
30,None,All,7,0.5,100,BIC,0.9155,1
31,None,All,7,0.5,100,BIC,0.5245,1
32,None,All,7,0.5,100,BIC,0.5555,1
33,None,All,7,0.5,100,BIC,0.9062,1
34,None,All,7,0.5,100,BIC,0.7086,1
35,None,All,7,0.5,100,BIC,0.3333,0
36,None,All,7,0.5,100,BIC,0.0596,0
37,None,All,7,0.5,100,BIC,0.2167,0
38,None,All,7,0.5,100,BIC,0.7864,1
39,None,All,7,0.5,100,BIC,0.1676,0
40,None,All,7,0.5,100,BIC,0.7084,1
41,None,All,7,0.5,100,BIC,0.9149,1
42,None,All,7,0.5,100,BIC,0.0953,0
43,None,All,7,0.5,100,BIC,0.1296,0
44,None,All,7,0.5,100,BIC,0.8375,1
45,None,All,7,0.5,100,BIC,0.8697,1
46,None,All,7,0.5,100,BIC,0.3503,0
47,None,All,7,0.5,100,BIC,0.0429,0
48,None,All,7,0.5,100,BIC,0.7934,1
49,None,All,7,0.5,100,BIC,0.4268,0
50,None,All,7,0.5,100,BIC,0.0086,0
1,None,All,13,0.5,20,BIC,0.0393,0
2,None,All,13,0.5,20,BIC,0.0607,0
3,None,All,13,0.5,20,BIC,0.1496,0
4,None,All,13,0.5,20,BIC,0.0831,0
5,None,All,13,0.5,20,BIC,0.0281,0
6,None,All,13,0.5,20,BIC,0.0612,0
7,None,All,13,0.5,20,BIC,0.0407,0
8,None,All,13,0.5,20,BIC,0.0409,0
9,None,All,13,0.5,20,BIC,0.0883,0
10,None,All,13,0.5,20,BIC,0.0281,0
11,None,All,13,0.5,20,BIC,0.0416,0
12,None,All,13,0.5,20,BIC,0.0235,0
13,None,All,13,0.5,20,BIC,0.0314,0
14,None,All,13,0.5,20,BIC,0.111,0
15,None,All,13,0.5,20,BIC,0.2131,0
16,None,All,13,0.5,20,BIC,0.0314,0
17,None,All,13,0.5,20,BIC,0.0374,0
18,None,All,13,0.5,20,BIC,0.0433,0
19,None,All,13,0.5,20,BIC,0.0608,0
20,None,All,13,0.5,20,BIC,0.1481,0
21,None,All,13,0.5,20,BIC,0.0234,0
22,None,All,13,0.5,20,BIC,0.0906,0
23,None,All,13,0.5,20,BIC,0.0928,0
24,None,All,13,0.5,20,BIC,0.0653,0
25,None,All,13,0.5,20,BIC,0.0769,0
26,None,All,13,0.5,20,BIC,0.0917,0
27,None,All,13,0.5,20,BIC,0.0775,0
28,None,All,13,0.5,20,BIC,0.0383,0
29,None,All,13,0.5,20,BIC,0.1029,0
30,None,All,13,0.5,20,BIC,0.1009,0
31,None,All,13,0.5,20,BIC,0.0621,0
32,None,All,13,0.5,20,BIC,0.074,0
33,None,All,13,0.5,20,BIC,0.049,0
34,None,All,13,0.5,20,BIC,0.0409,0
35,None,All,13,0.5,20,BIC,0.0403,0
36,None,All,13,0.5,20,BIC,0.0658,0
37,None,All,13,0.5,20,BIC,0.0549,0
38,None,All,13,0.5,20,BIC,0.0367,0
39,None,All,13,0.5,20,BIC,0.0211,0
40,None,All,13,0.5,20,BIC,0.0481,0
41,None,All,13,0.5,20,BIC,0.0897,0
42,None,All,13,0.5,20,BIC,0.0384,0
43,None,All,13,0.5,20,BIC,0.0566,0
44,None,All,13,0.5,20,BIC,0.1113,0
45,None,All,13,0.5,20,BIC,0.0322,0
46,None,All,13,0.5,20,BIC,0.0489,0
47,None,All,13,0.5,20,BIC,0.0323,0
48,None,All,13,0.5,20,BIC,0.068,0
49,None,All,13,0.5,20,BIC,0.0331,0
50,None,All,13,0.5,20,BIC,0.0799,0
1,None,All,2,0.5,20,BIC,0.652,1
2,None,All,2,0.5,20,BIC,0.6415,1
3,None,All,2,0.5,20,BIC,0.6276,1
4,None,All,2,0.5,20,BIC,0.4751,0
5,None,All,2,0.5,20,BIC,0.5415,1
6,None,All,2,0.5,20,BIC,0.3429,0
7,None,All,2,0.5,20,BIC,0.6775,1
8,None,All,2,0.5,20,BIC,0.6317,1
9,None,All,2,0.5,20,BIC,0.2862,0
10,None,All,2,0.5,20,BIC,0.6375,1
11,None,All,2,0.5,20,BIC,0.6761,1
12,None,All,2,0.5,20,BIC,0.3737,0
13,None,All,2,0.5,20,BIC,0.6455,1
14,None,All,2,0.5,20,BIC,0.4252,0
15,None,All,2,0.5,20,BIC,0.6789,1
16,None,All,2,0.5,20,BIC,0.4104,0
17,None,All,2,0.5,20,BIC,0.3736,0
18,None,All,2,0.5,20,BIC,0.6683,1
19,None,All,2,0.5,20,BIC,0.5932,1
20,None,All,2,0.5,20,BIC,0.6794,1
