replica,network,population,sigma,true_model,modelcompare,base_SS,agent_away,agent_total,stickiness_overall
34,None,All,0.2,7,BIC,100,103,9103,0.988685048884983
35,None,All,0.2,7,BIC,100,87,9258,0.990602721970188
36,None,All,0.2,7,BIC,100,406,2464,0.8352272727272727
37,None,All,0.2,7,BIC,100,102,8947,0.9885995305689058
38,None,All,0.2,7,BIC,100,104,9206,0.9887030197697154
39,None,All,0.2,7,BIC,100,106,9186,0.9884607010668408
40,None,All,0.2,7,BIC,100,108,9097,0.9881279542706387
41,None,All,0.2,7,BIC,100,103,9298,0.9889223488922348
42,None,All,0.2,7,BIC,100,91,9280,0.9901939655172414
43,None,All,0.2,7,BIC,100,150,8952,0.9832439678284183
44,None,All,0.2,7,BIC,100,92,9225,0.9900271002710027
45,None,All,0.2,7,BIC,100,92,9211,0.9900119422429704
46,None,All,0.2,7,BIC,100,102,9161,0.9888658443401376
47,None,All,0.2,7,BIC,100,117,8774,0.9866651470253021
48,None,All,0.2,7,BIC,100,97,9203,0.9894599587091166
49,None,All,0.2,7,BIC,100,107,9109,0.9882533757821934
50,None,All,0.2,7,BIC,100,101,555,0.818018018018018
1,None,All,0.2,13,BIC,20,186,9272,0.9799396031061259
2,None,All,0.2,13,BIC,20,428,5135,0.9166504381694255
3,None,All,0.2,13,BIC,20,189,9322,0.9797253808195666
4,None,All,0.2,13,BIC,20,330,7861,0.9580206080651317
5,None,All,0.2,13,BIC,20,389,6551,0.94061975270951
6,None,All,0.2,13,BIC,20,287,8822,0.9674676944003627
7,None,All,0.2,13,BIC,20,337,8314,0.9594659610295886
8,None,All,0.2,13,BIC,20,436,5828,0.9251887439945092
9,None,All,0.2,13,BIC,20,194,9273,0.979079046694705
10,None,All,0.2,13,BIC,20,433,4167,0.8960883129349652
11,None,All,0.2,13,BIC,20,356,3997,0.9109331998999249
12,None,All,0.2,13,BIC,20,323,2217,0.8543076229138475
13,None,All,0.2,13,BIC,20,458,6890,0.9335268505079826
14,None,All,0.2,13,BIC,20,212,9265,0.977118186724231
15,None,All,0.2,13,BIC,20,195,9317,0.9790705162605989
16,None,All,0.2,13,BIC,20,286,8375,0.9658507462686567
17,None,All,0.2,13,BIC,20,438,4900,0.9106122448979592
18,None,All,0.2,13,BIC,20,374,4265,0.9123094958968347
19,None,All,0.2,13,BIC,20,236,8932,0.9735781459919391
20,None,All,0.2,13,BIC,20,195,9305,0.9790435249865663
21,None,All,0.2,13,BIC,20,375,7369,0.9491111412674719
22,None,All,0.2,13,BIC,20,410,6160,0.9334415584415584
23,None,All,0.2,13,BIC,20,182,9414,0.9806670915657532
24,None,All,0.2,13,BIC,20,216,9179,0.9764680248393072
25,None,All,0.2,13,BIC,20,412,5604,0.926481084939329
26,None,All,0.2,13,BIC,20,196,9290,0.9789020452099031
27,None,All,0.2,13,BIC,20,233,9086,0.974356152322254
28,None,All,0.2,13,BIC,20,248,8966,0.9723399509257193
29,None,All,0.2,13,BIC,20,196,9214,0.9787280225743434
30,None,All,0.2,13,BIC,20,247,8808,0.9719573115349682
31,None,All,0.2,13,BIC,20,249,8914,0.9720664123850123
32,None,All,0.2,13,BIC,20,331,8295,0.9600964436407474
33,None,All,0.2,13,BIC,20,261,8569,0.9695413700548489
34,None,All,0.2,13,BIC,20,436,5828,0.9251887439945092
35,None,All,0.2,13,BIC,20,388,5407,0.9282411688551877
36,None,All,0.2,13,BIC,20,191,9332,0.9795327903986284
37,None,All,0.2,13,BIC,20,349,3794,0.908012651555087
38,None,All,0.2,13,BIC,20,201,9171,0.9780830879947661
39,None,All,0.2,13,BIC,20,321,2918,0.8899931459904044
40,None,All,0.2,13,BIC,20,342,8130,0.9579335793357934
41,None,All,0.2,13,BIC,20,178,9394,0.9810517351500958
42,None,All,0.2,13,BIC,20,424,5877,0.9278543474561851
43,None,All,0.2,13,BIC,20,235,9036,0.9739929172200088
44,None,All,0.2,13,BIC,20,179,9398,0.9809533943392211
45,None,All,0.2,13,BIC,20,304,8534,0.9643777829857042
46,None,All,0.2,13,BIC,20,241,8843,0.9727468053827887
47,None,All,0.2,13,BIC,20,341,7543,0.954792522868885
48,None,All,0.2,13,BIC,20,246,8806,0.9720645014762662
49,None,All,0.2,13,BIC,20,285,8360,0.9659090909090909
50,None,All,0.2,13,BIC,20,203,9241,0.9780326804458392
1,None,All,0.2,2,BIC,20,601,6785,0.9114222549742078
2,None,All,0.2,2,BIC,20,628,6864,0.9085081585081585
3,None,All,0.2,2,BIC,20,632,6961,0.9092084470622037
4,None,All,0.2,2,BIC,20,592,6980,0.9151862464183381
5,None,All,0.2,2,BIC,20,595,6947,0.9143515186411401
6,None,All,0.2,2,BIC,20,600,6930,0.9134199134199135
7,None,All,0.2,2,BIC,20,598,6865,0.9128914785142025
8,None,All,0.2,2,BIC,20,595,6876,0.9134671320535195
9,None,All,0.2,2,BIC,20,664,6643,0.900045160319133
10,None,All,0.2,2,BIC,20,624,6974,0.91052480642386
11,None,All,0.2,2,BIC,20,620,6976,0.9111238532110092
12,None,All,0.2,2,BIC,20,665,6813,0.9023924849552326
13,None,All,0.2,2,BIC,20,623,6933,0.9101399105726237
14,None,All,0.2,2,BIC,20,629,6790,0.9073637702503682
15,None,All,0.2,2,BIC,20,618,6885,0.910239651416122
16,None,All,0.2,2,BIC,20,634,6862,0.9076071116292626
17,None,All,0.2,2,BIC,20,622,6787,0.9083542065713864
18,None,All,0.2,2,BIC,20,577,6922,0.916642588847154
19,None,All,0.2,2,BIC,20,587,6826,0.9140052739525344
20,None,All,0.2,2,BIC,20,606,6825,0.9112087912087912
21,None,All,0.2,2,BIC,20,623,6996,0.9109491137793024
22,None,All,0.2,2,BIC,20,619,6919,0.9105362046538517
23,None,All,0.2,2,BIC,20,600,6859,0.9125236915002187
24,None,All,0.2,2,BIC,20,614,6756,0.909117821195974
25,None,All,0.2,2,BIC,20,597,6968,0.9143226176808267
26,None,All,0.2,2,BIC,20,631,6710,0.9059612518628912
27,None,All,0.2,2,BIC,20,672,6598,0.8981509548347985
28,None,All,0.2,2,BIC,20,615,6808,0.9096650998824912
29,None,All,0.2,2,BIC,20,611,6765,0.9096821877309682
30,None,All,0.2,2,BIC,20,609,6632,0.9081724969843185
31,None,All,0.2,2,BIC,20,618,7022,0.911990885787525
32,None,All,0.2,2,BIC,20,605,6920,0.9125722543352601
33,None,All,0.2,2,BIC,20,609,7065,0.9138004246284501
34,None,All,0.2,2,BIC,20,595,6876,0.9134671320535195
35,None,All,0.2,2,BIC,20,769,4192,0.8165553435114503
36,None,All,0.2,2,BIC,20,612,6815,0.9101980924431401
37,None,All,0.2,2,BIC,20,619,6961,0.9110759948283292
38,None,All,0.2,2,BIC,20,591,6943,0.9148782946852946
39,None,All,0.2,2,BIC,20,615,6781,0.9093054121810942
40,None,All,0.2,2,BIC,20,596,6981,0.9146254118321158
41,None,All,0.2,2,BIC,20,588,6959,0.9155051013076592
42,None,All,0.2,2,BIC,20,624,6908,0.9096699478865085
43,None,All,0.2,2,BIC,20,599,6935,0.9136265320836338
44,None,All,0.2,2,BIC,20,582,7087,0.9178778044306477
45,None,All,0.2,2,BIC,20,572,7061,0.918991644243025
46,None,All,0.2,2,BIC,20,609,6773,0.9100841576849255
47,None,All,0.2,2,BIC,20,641,6755,0.9051073279052554
48,None,All,0.2,2,BIC,20,628,6779,0.9073609676943502
49,None,All,0.2,2,BIC,20,617,6963,0.9113887692086744
50,None,All,0.2,2,BIC,20,647,6753,0.9041907300459056
1,None,All,0.2,7,BIC,20,323,6591,0.9509937793961463
2,None,All,0.2,7,BIC,20,421,4793,0.912163571875652
3,None,All,0.2,7,BIC,20,325,6828,0.9524018746338606
4,None,All,0.2,7,BIC,20,318,6695,0.9525018670649739
5,None,All,0.2,7,BIC,20,324,6684,0.9515260323159784
6,None,All,0.2,7,BIC,20,329,6763,0.9513529498743162
7,None,All,0.2,7,BIC,20,375,5969,0.9371754062657062
8,None,All,0.2,7,BIC,20,332,6645,0.9500376222723852
9,None,All,0.2,7,BIC,20,326,6584,0.9504860267314702
10,None,All,0.2,7,BIC,20,573,4240,0.8648584905660377
11,None,All,0.2,7,BIC,20,388,2822,0.8625088589652729
12,None,All,0.2,7,BIC,20,248,1337,0.8145100972326103
13,None,All,0.2,7,BIC,20,401,6380,0.9371473354231975
14,None,All,0.2,7,BIC,20,368,6668,0.9448110377924415
15,None,All,0.2,7,BIC,20,316,6542,0.9516967288291043
16,None,All,0.2,7,BIC,20,366,6643,0.9449044106578353
17,None,All,0.2,7,BIC,20,375,6238,0.9398845783905098
18,None,All,0.2,7,BIC,20,441,3737,0.881990901792882
19,None,All,0.2,7,BIC,20,315,7004,0.9550256996002284
20,None,All,0.2,7,BIC,20,311,6708,0.9536374478234944
21,None,All,0.2,7,BIC,20,328,6499,0.9495306970303123
22,None,All,0.2,7,BIC,20,306,6686,0.954232725097218
23,None,All,0.2,7,BIC,20,315,6606,0.952316076294278
24,None,All,0.2,7,BIC,20,329,6807,0.9516674012046423
25,None,All,0.2,7,BIC,20,344,6278,0.9452054794520548
26,None,All,0.2,7,BIC,20,329,6662,0.9506154308015611
27,None,All,0.2,7,BIC,20,349,6386,0.9453492013780144
28,None,All,0.2,7,BIC,20,325,6590,0.9506828528072837
29,None,All,0.2,7,BIC,20,328,6659,0.9507433548580868
30,None,All,0.2,7,BIC,20,334,6428,0.94803982576229
31,None,All,0.2,7,BIC,20,317,6460,0.9509287925696595
32,None,All,0.2,7,BIC,20,330,6500,0.9492307692307692
33,None,All,0.2,7,BIC,20,488,2849,0.8287118287118287
34,None,All,0.2,7,BIC,20,332,6645,0.9500376222723852
35,None,All,0.2,7,BIC,20,453,3360,0.8651785714285715
36,None,All,0.2,7,BIC,20,338,6812,0.950381679389313
37,None,All,0.2,7,BIC,20,422,2913,0.8551321661517336
38,None,All,0.2,7,BIC,20,344,6845,0.9497443389335282
39,None,All,0.2,7,BIC,20,307,1725,0.8220289855072463
40,None,All,0.2,7,BIC,20,360,5860,0.9385665529010239
41,None,All,0.2,7,BIC,20,524,5490,0.9045537340619307
42,None,All,0.2,7,BIC,20,450,4375,0.8971428571428571
43,None,All,0.2,7,BIC,20,294,6559,0.9551760939167556
44,None,All,0.2,7,BIC,20,437,2217,0.8028867839422643
45,None,All,0.2,7,BIC,20,332,6492,0.9488601355514479
46,None,All,0.2,7,BIC,20,317,6637,0.9522374566822359
47,None,All,0.2,7,BIC,20,366,6097,0.9399704772839101
48,None,All,0.2,7,BIC,20,312,6116,0.9489862655330281
49,None,All,0.2,7,BIC,20,334,6483,0.9484806416782354
50,None,All,0.2,7,BIC,20,337,6556,0.9485967053081147
1,None,All,0.5,13,AIC,100,345,7421,0.9535103085837489
2,None,All,0.5,13,AIC,100,403,7064,0.9429501698754247
3,None,All,0.5,13,AIC,100,407,4213,0.9033942558746736
4,None,All,0.5,13,AIC,100,282,2236,0.8738819320214669
5,None,All,0.5,13,AIC,100,273,2551,0.8929831438651509
6,None,All,0.5,13,AIC,100,434,2800,0.845
7,None,All,0.5,13,AIC,100,358,7534,0.9524820812317494
8,None,All,0.5,13,AIC,100,403,4790,0.915866388308977
9,None,All,0.5,13,AIC,100,458,5220,0.9122605363984675
10,None,All,0.5,13,AIC,100,459,5206,0.9118325009604302
11,None,All,0.5,13,AIC,100,374,6706,0.9442290486131822
12,None,All,0.5,13,AIC,100,316,7844,0.9597144314125446
13,None,All,0.5,13,AIC,100,388,6881,0.9436128469699172
14,None,All,0.5,13,AIC,100,240,1393,0.8277099784637473
15,None,All,0.5,13,AIC,100,403,6572,0.9386792452830188
16,None,All,0.5,13,AIC,100,365,3884,0.9060247167868177
17,None,All,0.5,13,AIC,100,187,9276,0.9798404484691677
18,None,All,0.5,13,AIC,100,217,9091,0.9761302386976131
19,None,All,0.5,13,AIC,100,326,8185,0.9601710445937691
20,None,All,0.5,13,AIC,100,509,5526,0.9078899746652189
21,None,All,0.5,13,AIC,100,339,8227,0.9587942141728455
22,None,All,0.5,13,AIC,100,328,7524,0.9564061669324827
23,None,All,0.5,13,AIC,100,401,2342,0.8287788215200683
24,None,All,0.5,13,AIC,100,217,9067,0.9760670563582221
25,None,All,0.5,13,AIC,100,500,4808,0.8960066555740432
26,None,All,0.5,13,AIC,100,387,5463,0.929159802306425
27,None,All,0.5,13,AIC,100,329,7692,0.9572282891315652
28,None,All,0.5,13,AIC,100,370,7259,0.9490287918446066
29,None,All,0.5,13,AIC,100,386,5879,0.9343425752679027
30,None,All,0.5,13,AIC,100,377,4331,0.9129531286077118
31,None,All,0.5,13,AIC,100,446,6343,0.92968626832729
32,None,All,0.5,13,AIC,100,458,5660,0.9190812720848056
33,None,All,0.5,13,AIC,100,314,8333,0.9623184927397096
34,None,All,0.5,13,AIC,100,403,4790,0.915866388308977
35,None,All,0.5,13,AIC,100,374,7811,0.9521188068109077
36,None,All,0.5,13,AIC,100,400,6609,0.9394764714782872
37,None,All,0.5,13,AIC,100,247,8891,0.9722190979642334
38,None,All,0.5,13,AIC,100,184,9416,0.9804587935429057
39,None,All,0.5,13,AIC,100,490,4311,0.8863372767339365
40,None,All,0.5,13,AIC,100,388,4222,0.9081004263382283
41,None,All,0.5,13,AIC,100,293,8129,0.9639562061754213
42,None,All,0.5,13,AIC,100,456,4213,0.8917635888915262
43,None,All,0.5,13,AIC,100,401,2766,0.8550253073029646
44,None,All,0.5,13,AIC,100,208,9339,0.9777278081165007
45,None,All,0.5,13,AIC,100,373,2724,0.8630690161527166
46,None,All,0.5,13,AIC,100,440,3990,0.8897243107769424
47,None,All,0.5,13,AIC,100,387,4062,0.9047267355982275
48,None,All,0.5,13,AIC,100,350,7761,0.9549027187218142
49,None,All,0.5,13,AIC,100,241,9027,0.973302315276393
50,None,All,0.5,13,AIC,100,233,1803,0.8707709373266778
1,None,All,0.5,2,AIC,100,727,5889,0.8765494990660554
2,None,All,0.5,2,AIC,100,765,6114,0.8748773307163886
3,None,All,0.5,2,AIC,100,680,6239,0.8910081743869209
4,None,All,0.5,2,AIC,100,743,5981,0.8757732820598563
5,None,All,0.5,2,AIC,100,694,6209,0.888226767595426
6,None,All,0.5,2,AIC,100,733,6031,0.8784612833692589
7,None,All,0.5,2,AIC,100,684,6137,0.8885448916408669
8,None,All,0.5,2,AIC,100,681,6008,0.8866511318242344
9,None,All,0.5,2,AIC,100,737,6132,0.8798108284409655
10,None,All,0.5,2,AIC,100,762,5718,0.8667366211962224
11,None,All,0.5,2,AIC,100,723,6118,0.8818241255312194
12,None,All,0.5,2,AIC,100,717,6314,0.8864428254672158
13,None,All,0.5,2,AIC,100,718,6015,0.8806317539484622
14,None,All,0.5,2,AIC,100,724,6164,0.8825438027255029
15,None,All,0.5,2,AIC,100,757,5984,0.8734959893048129
16,None,All,0.5,2,AIC,100,723,6036,0.8802186878727634
17,None,All,0.5,2,AIC,100,739,6080,0.8784539473684211
18,None,All,0.5,2,AIC,100,743,6176,0.8796955958549223
19,None,All,0.5,2,AIC,100,819,3692,0.778169014084507
20,None,All,0.5,2,AIC,100,704,6135,0.8852485737571312
21,None,All,0.5,2,AIC,100,720,6320,0.8860759493670887
22,None,All,0.5,2,AIC,100,749,6398,0.8829321663019694
23,None,All,0.5,2,AIC,100,707,6060,0.8833333333333333
24,None,All,0.5,2,AIC,100,695,6102,0.8861029170763683
25,None,All,0.5,2,AIC,100,732,6136,0.8807040417209908
26,None,All,0.5,2,AIC,100,686,6225,0.8897991967871486
27,None,All,0.5,2,AIC,100,694,6067,0.8856106807318279
28,None,All,0.5,2,AIC,100,773,5779,0.8662398338812943
29,None,All,0.5,2,AIC,100,747,5971,0.8748953274158433
30,None,All,0.5,2,AIC,100,775,3894,0.8009758602978942
31,None,All,0.5,2,AIC,100,821,4347,0.8111341154819416
32,None,All,0.5,2,AIC,100,729,6058,0.8796632551997359
33,None,All,0.5,2,AIC,100,728,6171,0.8820288445956895
34,None,All,0.5,2,AIC,100,681,6008,0.8866511318242344
35,None,All,0.5,2,AIC,100,748,6199,0.879335376673657
36,None,All,0.5,2,AIC,100,745,6087,0.8776080170855922
37,None,All,0.5,2,AIC,100,717,5909,0.8786596716872568
38,None,All,0.5,2,AIC,100,723,5995,0.8793994995829858
39,None,All,0.5,2,AIC,100,726,6179,0.8825052597507688
40,None,All,0.5,2,AIC,100,727,5942,0.8776506226859643
41,None,All,0.5,2,AIC,100,740,5866,0.8738493010569383
42,None,All,0.5,2,AIC,100,742,5978,0.8758782201405152
43,None,All,0.5,2,AIC,100,732,5978,0.8775510204081632
44,None,All,0.5,2,AIC,100,687,6196,0.8891220142027114
45,None,All,0.5,2,AIC,100,710,5895,0.8795589482612384
46,None,All,0.5,2,AIC,100,730,5978,0.8778855804616928
47,None,All,0.5,2,AIC,100,741,5864,0.8736357435197817
48,None,All,0.5,2,AIC,100,710,6051,0.8826640224756239
49,None,All,0.5,2,AIC,100,723,6072,0.8809288537549407
50,None,All,0.5,2,AIC,100,773,6077,0.8727990784926773
1,None,All,0.5,7,AIC,100,377,6101,0.9382068513358466
2,None,All,0.5,7,AIC,100,354,6191,0.9428202229042157
3,None,All,0.5,7,AIC,100,333,6612,0.9496370235934665
4,None,All,0.5,7,AIC,100,242,1284,0.8115264797507789
5,None,All,0.5,7,AIC,100,495,5731,0.9136276391554703
6,None,All,0.5,7,AIC,100,405,5026,0.9194190210903302
7,None,All,0.5,7,AIC,100,365,6515,0.9439754412893323
8,None,All,0.5,7,AIC,100,431,6085,0.9291700903861956
9,None,All,0.5,7,AIC,100,406,5226,0.9223115193264447
10,None,All,0.5,7,AIC,100,380,5547,0.9314945015323598
11,None,All,0.5,7,AIC,100,424,5709,0.9257313014538449
12,None,All,0.5,7,AIC,100,355,6547,0.9457766916144799
13,None,All,0.5,7,AIC,100,352,6511,0.9459376439870988
14,None,All,0.5,7,AIC,100,374,6552,0.9429181929181929
15,None,All,0.5,7,AIC,100,437,5016,0.9128787878787878
16,None,All,0.5,7,AIC,100,469,3549,0.8678500986193294
17,None,All,0.5,7,AIC,100,358,6090,0.9412151067323481
18,None,All,0.5,7,AIC,100,334,6266,0.946696457069901
19,None,All,0.5,7,AIC,100,361,6533,0.9447420786774835
20,None,All,0.5,7,AIC,100,464,4237,0.8904885532216191
21,None,All,0.5,7,AIC,100,461,6106,0.9245004913200131
22,None,All,0.5,7,AIC,100,559,3503,0.840422495004282
23,None,All,0.5,7,AIC,100,424,5234,0.9189912113106611
24,None,All,0.5,7,AIC,100,436,2380,0.8168067226890756
25,None,All,0.5,7,AIC,100,426,4516,0.9056687333923826
26,None,All,0.5,7,AIC,100,468,4020,0.8835820895522388
27,None,All,0.5,7,AIC,100,462,5537,0.9165613147914033
28,None,All,0.5,7,AIC,100,566,5106,0.8891500195848022
29,None,All,0.5,7,AIC,100,622,4396,0.8585077343039127
30,None,All,0.5,7,AIC,100,331,6499,0.9490690875519311
31,None,All,0.5,7,AIC,100,376,5707,0.934115997897319
32,None,All,0.5,7,AIC,100,498,5896,0.9155359565807327
33,None,All,0.5,7,AIC,100,324,6401,0.9493829089204812
34,None,All,0.5,7,AIC,100,431,6085,0.9291700903861956
35,None,All,0.5,7,AIC,100,572,4862,0.8823529411764706
36,None,All,0.5,7,AIC,100,368,1712,0.7850467289719626
37,None,All,0.5,7,AIC,100,596,3968,0.8497983870967742
38,None,All,0.5,7,AIC,100,393,6157,0.9361702127659575
39,None,All,0.5,7,AIC,100,546,3281,0.8335873209387382
40,None,All,0.5,7,AIC,100,428,6117,0.9300310609776034
41,None,All,0.5,7,AIC,100,368,6364,0.9421747328724073
42,None,All,0.5,7,AIC,100,504,2762,0.8175235336712527
43,None,All,0.5,7,AIC,100,388,2203,0.8238765320018158
44,None,All,0.5,7,AIC,100,363,6268,0.9420867900446713
45,None,All,0.5,7,AIC,100,352,6573,0.9464475886201126
46,None,All,0.5,7,AIC,100,438,5181,0.9154603358425014
47,None,All,0.5,7,AIC,100,402,1434,0.7196652719665272
48,None,All,0.5,7,AIC,100,388,6399,0.9393655258634162
49,None,All,0.5,7,AIC,100,527,5143,0.8975306241493292
50,None,All,0.5,7,AIC,100,212,623,0.6597110754414125
1,None,All,0.5,13,AIC,20,276,908,0.696035242290749
2,None,All,0.5,13,AIC,20,350,1171,0.7011101622544833
3,None,All,0.5,13,AIC,20,525,3065,0.8287112561174551
4,None,All,0.5,13,AIC,20,361,1442,0.7496532593619972
5,None,All,0.5,13,AIC,20,237,593,0.6003372681281619
6,None,All,0.5,13,AIC,20,399,1374,0.7096069868995634
7,None,All,0.5,13,AIC,20,295,828,0.643719806763285
8,None,All,0.5,13,AIC,20,308,887,0.6527621195039459
9,None,All,0.5,13,AIC,20,457,2271,0.7987670629678556
10,None,All,0.5,13,AIC,20,240,723,0.6680497925311204
11,None,All,0.5,13,AIC,20,288,890,0.6764044943820224
12,None,All,0.5,13,AIC,20,241,606,0.6023102310231023
13,None,All,0.5,13,AIC,20,263,632,0.5838607594936709
14,None,All,0.5,13,AIC,20,458,2613,0.8247225411404516
15,None,All,0.5,13,AIC,20,533,3799,0.8596999210318506
16,None,All,0.5,13,AIC,20,268,627,0.572567783094099
17,None,All,0.5,13,AIC,20,322,1135,0.7162995594713657
18,None,All,0.5,13,AIC,20,283,890,0.6820224719101123
19,None,All,0.5,13,AIC,20,418,1486,0.7187079407806192
20,None,All,0.5,13,AIC,20,484,2609,0.814488309697202
21,None,All,0.5,13,AIC,20,266,624,0.5737179487179487
22,None,All,0.5,13,AIC,20,351,1684,0.7915676959619953
23,None,All,0.5,13,AIC,20,432,2070,0.7913043478260869
24,None,All,0.5,13,AIC,20,380,1381,0.724837074583635
25,None,All,0.5,13,AIC,20,354,1455,0.756701030927835
26,None,All,0.5,13,AIC,20,482,2006,0.7597208374875374
27,None,All,0.5,13,AIC,20,436,1470,0.7034013605442178
28,None,All,0.5,13,AIC,20,291,922,0.6843817787418656
29,None,All,0.5,13,AIC,20,445,2005,0.7780548628428927
30,None,All,0.5,13,AIC,20,400,2138,0.8129092609915809
31,None,All,0.5,13,AIC,20,350,1349,0.7405485544848036
32,None,All,0.5,13,AIC,20,380,1441,0.736294240111034
33,None,All,0.5,13,AIC,20,332,1085,0.6940092165898617
34,None,All,0.5,13,AIC,20,308,887,0.6527621195039459
35,None,All,0.5,13,AIC,20,319,1063,0.6999059266227657
36,None,All,0.5,13,AIC,20,369,1325,0.7215094339622641
37,None,All,0.5,13,AIC,20,319,1106,0.7115732368896925
38,None,All,0.5,13,AIC,20,281,892,0.6849775784753362
39,None,All,0.5,13,AIC,20,247,635,0.611023622047244
40,None,All,0.5,13,AIC,20,303,955,0.6827225130890052
41,None,All,0.5,13,AIC,20,462,2132,0.7833020637898687
42,None,All,0.5,13,AIC,20,268,772,0.6528497409326425
43,None,All,0.5,13,AIC,20,359,1277,0.7188723570869224
44,None,All,0.5,13,AIC,20,446,2255,0.8022172949002218
45,None,All,0.5,13,AIC,20,285,839,0.6603098927294397
46,None,All,0.5,13,AIC,20,352,1318,0.732928679817906
47,None,All,0.5,13,AIC,20,248,652,0.6196319018404908
48,None,All,0.5,13,AIC,20,410,1454,0.7180192572214581
49,None,All,0.5,13,AIC,20,255,735,0.653061224489796
50,None,All,0.5,13,AIC,20,405,1676,0.7583532219570406
1,None,All,0.5,2,AIC,20,789,4981,0.8415980726761695
2,None,All,0.5,2,AIC,20,817,4826,0.8307086614173228
3,None,All,0.5,2,AIC,20,874,4749,0.8159612550010529
4,None,All,0.5,2,AIC,20,851,3938,0.7839004570848146
5,None,All,0.5,2,AIC,20,862,4159,0.7927386390959366
6,None,All,0.5,2,AIC,20,865,3318,0.7393007836045811
7,None,All,0.5,2,AIC,20,775,4663,0.8337979841303882
8,None,All,0.5,2,AIC,20,798,4602,0.8265971316818774
9,None,All,0.5,2,AIC,20,770,2857,0.7304865243262163
10,None,All,0.5,2,AIC,20,806,4715,0.8290562036055144
11,None,All,0.5,2,AIC,20,804,4693,0.8286810142765821
12,None,All,0.5,2,AIC,20,855,3540,0.7584745762711864
13,None,All,0.5,2,AIC,20,831,4590,0.818954248366013
14,None,All,0.5,2,AIC,20,861,3815,0.7743119266055045
15,None,All,0.5,2,AIC,20,818,4963,0.8351803344751159
16,None,All,0.5,2,AIC,20,836,3464,0.7586605080831409
17,None,All,0.5,2,AIC,20,760,3006,0.7471723220226214
18,None,All,0.5,2,AIC,20,812,4824,0.8316749585406302
19,None,All,0.5,2,AIC,20,844,4613,0.8170388033817473
20,None,All,0.5,2,AIC,20,812,4914,0.8347578347578348
21,None,All,0.5,2,AIC,20,827,4736,0.8253800675675675
22,None,All,0.5,2,AIC,20,809,4847,0.8330926346193521
23,None,All,0.5,2,AIC,20,828,4881,0.8303626306084819
24,None,All,0.5,2,AIC,20,835,4926,0.8304912708079578
25,None,All,0.5,2,AIC,20,810,5045,0.8394449950445986
26,None,All,0.5,2,AIC,20,762,4827,0.8421379738968303
27,None,All,0.5,2,AIC,20,852,4501,0.8107087313930238
28,None,All,0.5,2,AIC,20,879,4029,0.7818317200297841
29,None,All,0.5,2,AIC,20,856,4318,0.8017600741083835
30,None,All,0.5,2,AIC,20,799,4360,0.816743119266055
31,None,All,0.5,2,AIC,20,795,4878,0.8370233702337023
32,None,All,0.5,2,AIC,20,795,4901,0.8377882064884717
33,None,All,0.5,2,AIC,20,784,4841,0.8380499896715554
34,None,All,0.5,2,AIC,20,798,4602,0.8265971316818774
35,None,All,0.5,2,AIC,20,630,1989,0.6832579185520362
36,None,All,0.5,2,AIC,20,779,4315,0.8194669756662805
37,None,All,0.5,2,AIC,20,798,4382,0.8178913738019169
38,None,All,0.5,2,AIC,20,801,3314,0.7582981291490646
39,None,All,0.5,2,AIC,20,850,4133,0.7943382530849262
40,None,All,0.5,2,AIC,20,776,4774,0.8374528697109342
