orig_type,old_model,selected_model,count
Tess,2,1,1140
Tess,2,4,1094
Tess,3,1,1152
Tess,3,4,1143
Tess,4,2,235
Tess,4,3,214
Tess,5,1,399
Tess,5,7,392
Tess,6,1,198
Tess,6,8,196
Tess,7,3,90
Tess,7,5,96
Tess,8,2,70
Tess,8,6,75
Tess,9,2,57
Tess,9,3,78
Tess,10,5,37
Tess,10,6,40
Tess,11,3,56
Tess,11,5,61
Tess,12,2,42
Tess,12,6,35
Tess,13,5,33
Tess,13,6,35
Tess,14,5,21
Tess,14,6,24
Bo,1,5,16690
Bo,1,6,16493
Bo,2,5,2692
Bo,3,6,2617
Bo,4,7,172
Bo,4,8,170
Bo,4,9,181
Bo,5,2,1349
Bo,6,3,1033
Bo,7,4,54
Bo,7,10,61
Bo,7,11,94
Bo,8,4,57
Bo,8,10,66
Bo,8,12,82
Bo,9,4,60
Bo,9,11,70
Bo,9,12,76
Bo,10,7,44
Bo,10,8,41
Bo,10,13,33
Bo,11,7,41
Bo,11,9,54
Bo,11,13,42
Bo,12,8,34
Bo,12,9,38
Bo,12,13,42
Bo,13,10,28
Bo,13,11,33
Bo,13,12,32
Bo,13,14,32
Bo,14,13,86
Mave,1,2,2640
Mave,1,3,2570
Mave,1,4,2745
Mave,1,5,2575
Mave,1,6,2591
Mave,1,7,2706
Mave,1,8,2595
Mave,1,9,2552
Mave,1,10,2532
Mave,1,11,2609
Mave,1,12,2644
Mave,1,13,2647
Mave,1,14,2621
Mave,2,1,189
Mave,2,3,182
Mave,2,4,213
Mave,2,5,194
Mave,2,6,193
Mave,2,7,201
Mave,2,8,162
Mave,2,9,213
Mave,2,10,202
Mave,2,11,206
Mave,2,12,196
Mave,2,13,215
Mave,2,14,222
Mave,3,1,187
Mave,3,2,177
Mave,3,4,204
Mave,3,5,209
Mave,3,6,181
Mave,3,7,197
Mave,3,8,176
Mave,3,9,177
Mave,3,10,198
Mave,3,11,211
Mave,3,12,211
Mave,3,13,183
Mave,3,14,201
Mave,4,1,39
Mave,4,2,53
Mave,4,3,50
Mave,4,5,46
Mave,4,6,69
Mave,4,7,45
Mave,4,8,41
Mave,4,9,48
Mave,4,10,48
Mave,4,11,44
Mave,4,12,59
Mave,4,13,39
Mave,4,14,39
Mave,5,1,61
Mave,5,2,76
Mave,5,3,73
Mave,5,4,66
Mave,5,6,57
Mave,5,7,59
Mave,5,8,71
Mave,5,9,81
Mave,5,10,72
Mave,5,11,61
Mave,5,12,62
Mave,5,13,72
Mave,5,14,69
Mave,6,1,55
Mave,6,2,60
Mave,6,3,60
Mave,6,4,56
Mave,6,5,51
Mave,6,7,56
Mave,6,8,69
Mave,6,9,58
Mave,6,10,51
Mave,6,11,59
Mave,6,12,63
Mave,6,13,49
Mave,6,14,58
Mave,7,1,29
Mave,7,2,25
Mave,7,3,24
Mave,7,4,27
Mave,7,5,16
Mave,7,6,25
Mave,7,8,20
Mave,7,9,38
Mave,7,10,29
Mave,7,11,23
Mave,7,12,25
Mave,7,13,34
Mave,7,14,25
Mave,8,1,21
Mave,8,2,16
Mave,8,3,18
Mave,8,4,18
Mave,8,5,23
Mave,8,6,20
Mave,8,7,27
Mave,8,9,22
Mave,8,10,22
Mave,8,11,18
Mave,8,12,28
Mave,8,13,20
Mave,8,14,35
Mave,9,1,25
Mave,9,2,20
Mave,9,3,19
Mave,9,4,19
Mave,9,5,20
Mave,9,6,21
Mave,9,7,25
Mave,9,8,23
Mave,9,10,23
Mave,9,11,22
Mave,9,12,16
Mave,9,13,18
Mave,9,14,23
Mave,10,1,13
Mave,10,2,18
Mave,10,3,13
Mave,10,4,15
Mave,10,5,13
Mave,10,6,19
Mave,10,7,14
Mave,10,8,14
Mave,10,9,16
Mave,10,11,14
Mave,10,12,18
Mave,10,13,13
Mave,10,14,12
Mave,11,1,21
Mave,11,2,18
Mave,11,3,18
Mave,11,4,15
Mave,11,5,12
Mave,11,6,12
Mave,11,7,8
Mave,11,8,18
Mave,11,9,18
Mave,11,10,13
Mave,11,12,12
Mave,11,13,14
Mave,11,14,17
Mave,12,1,11
Mave,12,2,16
Mave,12,3,14
Mave,12,4,12
Mave,12,5,17
Mave,12,6,16
Mave,12,7,19
Mave,12,8,10
Mave,12,9,15
Mave,12,10,11
Mave,12,11,17
Mave,12,13,16
Mave,12,14,24
Mave,13,1,9
Mave,13,2,7
Mave,13,3,12
Mave,13,4,13
Mave,13,5,15
Mave,13,6,15
Mave,13,7,10
Mave,13,8,10
Mave,13,9,17
Mave,13,10,10
Mave,13,11,15
Mave,13,12,8
Mave,13,14,16
Mave,14,1,11
Mave,14,2,6
Mave,14,3,11
Mave,14,4,10
Mave,14,5,8
Mave,14,6,7
Mave,14,7,9
Mave,14,8,10
Mave,14,9,11
Mave,14,10,17
Mave,14,11,7
Mave,14,12,18
Mave,14,13,12
Tess,1,2,17362
Tess,1,3,16934
Tess,2,1,1520
Tess,2,4,1487
Tess,3,1,1461
Tess,3,4,1450
Tess,4,2,250
Tess,4,3,237
Tess,5,1,407
Tess,5,7,417
Tess,6,1,325
Tess,6,8,274
Tess,7,3,102
Tess,7,5,143
Tess,8,2,84
Tess,8,6,92
Tess,9,2,87
Tess,9,3,78
Tess,10,5,48
Tess,10,6,69
Tess,11,3,59
Tess,11,5,57
Tess,12,2,55
Tess,12,6,70
Tess,13,5,53
Tess,13,6,39
Tess,14,5,49
Tess,14,6,36
Bo,1,5,84
Bo,1,6,87
Bo,2,5,220
Bo,3,6,201
Bo,4,7,74
Bo,4,8,62
Bo,4,9,94
Bo,5,2,337
Bo,6,3,325
Bo,7,4,168
Bo,7,10,156
Bo,7,11,154
Bo,8,4,166
Bo,8,10,176
Bo,8,12,173
Bo,9,4,160
Bo,9,11,156
Bo,9,12,156
Bo,10,7,810
Bo,10,8,898
Bo,10,13,822
Bo,11,7,811
Bo,11,9,826
Bo,11,13,841
Bo,12,8,842
Bo,12,9,850
Bo,12,13,851
Bo,13,10,26128
Bo,13,11,25977
Bo,13,12,25550
Bo,13,14,25920
Bo,14,13,4794
Mave,1,10,1
Mave,3,5,1
Mave,4,7,1
Mave,4,10,1
Mave,5,3,1
Mave,5,6,1
Mave,5,13,1
Mave,7,1,1
Mave,7,3,1
Mave,7,5,1
Mave,7,10,2
Mave,7,13,1
Mave,8,1,1
Mave,8,3,1
Mave,9,14,1
Mave,10,1,1
Mave,10,2,1
Mave,10,4,1
Mave,10,6,2
Mave,10,8,1
Mave,10,9,2
Mave,10,12,1
Mave,10,13,1
Mave,10,14,2
Mave,11,1,3
Mave,11,3,2
Mave,11,4,1
Mave,11,5,1
Mave,11,6,2
Mave,11,7,3
Mave,11,8,1
Mave,11,9,3
Mave,11,12,4
Mave,11,13,1
Mave,12,1,1
Mave,12,2,1
Mave,12,3,1
Mave,12,4,1
Mave,12,9,1
Mave,12,14,1
Mave,13,1,48
Mave,13,2,49
Mave,13,3,45
Mave,13,4,45
Mave,13,5,47
Mave,13,6,43
Mave,13,7,58
Mave,13,8,44
Mave,13,9,40
Mave,13,10,39
Mave,13,11,38
Mave,13,12,46
Mave,13,14,40
Mave,14,1,1
Mave,14,2,1
Mave,14,3,2
Mave,14,4,1
Mave,14,5,1
Mave,14,6,1
Mave,14,8,3
Mave,14,9,4
Mave,14,10,2
Mave,14,11,2
Mave,14,12,1
Mave,14,13,5
Tess,1,3,1
Tess,2,1,1
Tess,3,1,1
Tess,4,3,1
Tess,5,1,1
Tess,5,7,1
Tess,6,1,1
Tess,6,8,1
Tess,7,3,1
Tess,7,5,2
Tess,8,2,5
Tess,8,6,2
Tess,9,2,3
Tess,9,3,1
Tess,10,5,10
Tess,10,6,8
Tess,11,3,6
Tess,11,5,4
Tess,12,2,7
Tess,12,6,6
Tess,13,5,328
Tess,13,6,297
Tess,14,5,13
Tess,14,6,9
Bo,1,5,120
Bo,1,6,111
Bo,2,5,347
Bo,3,6,358
Bo,4,7,132
Bo,4,8,116
Bo,4,9,133
Bo,5,2,546
Bo,6,3,541
Bo,7,4,303
Bo,7,10,267
Bo,7,11,263
Bo,8,4,302
Bo,8,10,282
Bo,8,12,271
Bo,9,4,271
Bo,9,11,266
Bo,9,12,261
Bo,10,7,1538
Bo,10,8,1481
Bo,10,13,1517
Bo,11,7,1441
Bo,11,9,1523
Bo,11,13,1466
Bo,12,8,1477
Bo,12,9,1471
Bo,12,13,1502
Bo,13,10,41013
Bo,13,11,41056
Bo,13,12,40837
Bo,13,14,41278
Bo,14,13,7735
Mave,1,11,1
Mave,2,9,1
Mave,2,14,1
Mave,3,10,1
Mave,3,14,1
Mave,4,5,1
Mave,5,8,1
Mave,5,11,1
Mave,5,12,1
Mave,6,7,1
Mave,6,11,1
Mave,7,1,1
Mave,7,5,1
Mave,7,9,1
Mave,7,10,1
Mave,7,11,1
Mave,8,1,1
Mave,8,3,1
Mave,8,4,2
Mave,8,6,1
Mave,8,9,1
Mave,8,14,1
Mave,9,2,1
Mave,9,13,1
Mave,9,14,1
Mave,10,1,2
Mave,10,2,3
Mave,10,3,2
Mave,10,4,2
Mave,10,5,2
Mave,10,6,5
Mave,10,7,3
Mave,10,8,2
Mave,10,9,2
Mave,10,12,3
Mave,10,14,1
Mave,11,1,1
Mave,11,2,3
Mave,11,3,2
Mave,11,4,2
Mave,11,5,1
Mave,11,6,1
Mave,11,7,2
Mave,11,8,1
Mave,11,10,2
Mave,11,12,4
Mave,11,13,2
Mave,11,14,1
Mave,12,1,3
Mave,12,2,2
Mave,12,4,1
Mave,12,6,1
Mave,12,7,3
Mave,12,8,2
Mave,12,9,2
Mave,12,10,2
Mave,12,11,2
Mave,12,14,1
Mave,13,1,72
Mave,13,2,80
Mave,13,3,70
Mave,13,4,70
Mave,13,5,80
Mave,13,6,65
Mave,13,7,63
Mave,13,8,76
Mave,13,9,74
Mave,13,10,65
Mave,13,11,71
Mave,13,12,80
Mave,13,14,67
Mave,14,1,5
Mave,14,2,3
Mave,14,3,3
Mave,14,4,3
Mave,14,5,1
Mave,14,6,4
Mave,14,7,4
Mave,14,8,4
Mave,14,9,3
Mave,14,10,6
Mave,14,11,5
Mave,14,12,3
Mave,14,13,5
Tess,1,2,3
Tess,2,1,1
Tess,2,4,1
Tess,3,1,1
Tess,4,3,2
Tess,5,1,3
Tess,6,1,1
Tess,7,3,4
Tess,7,5,1
Tess,8,2,1
Tess,8,6,3
Tess,9,2,3
Tess,9,3,1
Tess,10,5,15
Tess,10,6,6
Tess,11,3,9
Tess,11,5,17
Tess,12,2,12
Tess,12,6,5
Tess,13,5,497
Tess,13,6,439
Tess,14,5,14
Tess,14,6,19
Bo,1,5,75
Bo,1,6,99
Bo,2,5,100369
Bo,3,6,195
Bo,4,7,1721
Bo,4,8,1745
Bo,4,9,1709
Bo,5,2,7759
Bo,6,3,154
Bo,7,4,289
Bo,7,10,288
Bo,7,11,317
Bo,8,4,307
Bo,8,10,260
Bo,8,12,309
Bo,9,4,280
Bo,9,11,261
Bo,9,12,283
Bo,10,7,143
Bo,10,8,111
Bo,10,13,129
Bo,11,7,100
Bo,11,9,122
Bo,11,13,110
Bo,12,8,133
Bo,12,9,137
Bo,12,13,125
Bo,13,10,75
Bo,13,11,71
Bo,13,12,88
Bo,13,14,80
Bo,14,13,200
Mave,1,3,1
Mave,2,1,46
Mave,2,3,46
Mave,2,4,29
Mave,2,5,41
Mave,2,6,47
Mave,2,7,37
Mave,2,8,48
Mave,2,9,57
Mave,2,10,50
Mave,2,11,41
Mave,2,12,45
Mave,2,13,43
Mave,2,14,51
Mave,3,1,1
Mave,4,1,3
Mave,4,2,5
Mave,4,3,4
Mave,4,5,2
Mave,4,6,1
Mave,4,10,2
Mave,4,11,2
Mave,4,12,2
Mave,4,13,2
Mave,4,14,3
Mave,5,1,3
Mave,5,2,3
Mave,5,3,6
Mave,5,4,2
Mave,5,6,4
Mave,5,7,1
Mave,5,8,3
Mave,5,9,4
Mave,5,10,6
Mave,5,11,5
Mave,5,12,4
Mave,5,13,4
Mave,5,14,6
Mave,7,1,2
Mave,8,13,2
Mave,9,1,1
Mave,9,2,1
Mave,9,7,2
Mave,9,14,1
Mave,10,4,1
Mave,10,8,1
Mave,11,12,1
Mave,11,13,1
Mave,12,7,1
Mave,12,9,1
Mave,12,13,1
Mave,13,1,1
Mave,13,2,1
Mave,13,5,1
Mave,14,5,1
Mave,14,11,1
Tess,1,2,1
Tess,1,3,1
Tess,2,1,256
Tess,2,4,272
Tess,3,1,2
Tess,4,2,13
Tess,4,3,8
Tess,5,1,20
Tess,5,7,28
Tess,6,1,1
Tess,7,3,2
Tess,7,5,5
Tess,8,2,4
Tess,8,6,1
Tess,9,2,5
Tess,10,6,1
Tess,11,3,3
Tess,11,5,1
Tess,12,2,1
Tess,12,6,1
Tess,14,6,1
Bo,1,5,133
Bo,1,6,108
Bo,2,5,168204
Bo,3,6,349
Bo,4,7,2287
Bo,4,8,2371
Bo,4,9,2382
Bo,5,2,12838
Bo,6,3,224
Bo,7,4,406
Bo,7,10,459
Bo,7,11,389
Bo,8,4,458
Bo,8,10,444
Bo,8,12,412
Bo,9,4,447
Bo,9,11,443
Bo,9,12,412
Bo,10,7,167
Bo,10,8,159
Bo,10,13,176
Bo,11,7,173
Bo,11,9,171
Bo,11,13,149
Bo,12,8,184
Bo,12,9,200
Bo,12,13,177
Bo,13,10,112
Bo,13,11,133
Bo,13,12,118
Bo,13,14,109
Bo,14,13,274
Mave,1,7,1
Mave,1,13,1
Mave,1,14,1
Mave,2,1,74
Mave,2,3,61
Mave,2,4,77
Mave,2,5,82
Mave,2,6,72
Mave,2,7,88
Mave,2,8,74
Mave,2,9,72
Mave,2,10,70
Mave,2,11,69
Mave,2,12,89
Mave,2,13,74
Mave,2,14,65
Mave,4,1,8
Mave,4,2,5
Mave,4,5,3
Mave,4,6,3
Mave,4,7,4
Mave,4,8,5
Mave,4,9,2
Mave,4,10,1
Mave,4,11,3
Mave,4,12,1
Mave,4,13,2
Mave,4,14,4
Mave,5,1,1
Mave,5,2,6
Mave,5,3,5
Mave,5,4,1
Mave,5,6,2
Mave,5,7,9
Mave,5,8,5
Mave,5,9,4
Mave,5,10,3
Mave,5,11,5
Mave,5,12,4
Mave,5,13,2
Mave,5,14,1
Mave,6,1,1
Mave,7,1,1
Mave,7,3,1
Mave,7,4,3
Mave,7,5,3
Mave,7,6,2
Mave,7,9,1
Mave,7,10,1
Mave,7,12,3
Mave,7,13,1
Mave,8,1,1
Mave,8,3,1
Mave,8,6,1
Mave,8,7,2
Mave,8,9,1
Mave,8,11,1
Mave,8,13,3
Mave,8,14,1
Mave,9,2,2
Mave,9,3,3
Mave,9,4,1
Mave,9,5,2
Mave,9,7,2
Mave,9,10,6
Mave,9,12,1
Mave,9,13,1
Mave,10,2,4
Mave,10,4,1
Mave,10,5,1
Mave,10,6,2
Mave,10,11,1
Mave,10,14,1
Mave,11,2,1
Mave,11,7,1
Mave,11,12,1
Mave,12,6,2
Mave,12,9,1
Mave,12,13,1
Mave,13,2,1
Mave,13,5,2
Mave,13,8,1
Mave,13,9,1
Mave,13,11,1
Mave,13,14,2
Mave,14,6,1
Mave,14,8,1
Mave,14,9,2
Tess,1,2,1
Tess,1,3,3
Tess,2,1,449
Tess,2,4,483
Tess,3,1,1
Tess,4,2,26
Tess,4,3,26
Tess,5,1,23
Tess,5,7,16
Tess,6,1,1
Tess,7,3,2
Tess,7,5,6
Tess,8,2,7
Tess,8,6,4
Tess,9,2,2
Tess,9,3,6
Tess,10,6,2
Tess,11,3,1
Tess,13,5,1
Bo,1,5,85
Bo,1,6,68
Bo,2,5,177
Bo,3,6,270
Bo,4,7,431
Bo,4,8,431
Bo,4,9,454
Bo,5,2,436
Bo,6,3,175
Bo,7,4,31553
Bo,7,10,31408
Bo,7,11,31459
Bo,8,4,128
Bo,8,10,125
Bo,8,12,119
Bo,9,4,126
Bo,9,11,117
Bo,9,12,166
Bo,10,7,2058
Bo,10,8,2197
Bo,10,13,2045
Bo,11,7,2147
Bo,11,9,2203
Bo,11,13,2014
Bo,12,8,76
Bo,12,9,91
Bo,12,13,79
Bo,13,10,390
Bo,13,11,387
Bo,13,12,388
Bo,13,14,364
Bo,14,13,410
Mave,4,1,1
Mave,4,3,1
Mave,4,6,2
Mave,4,9,1
Mave,4,10,1
Mave,4,11,1
Mave,4,13,2
Mave,5,1,1
Mave,7,1,53
Mave,7,2,33
Mave,7,3,53
Mave,7,4,38
Mave,7,5,39
Mave,7,6,39
Mave,7,8,57
Mave,7,9,38
Mave,7,10,52
Mave,7,11,34
Mave,7,12,51
Mave,7,13,44
Mave,7,14,54
Mave,8,4,1
Mave,8,5,1
Mave,10,1,3
Mave,10,3,2
Mave,10,4,1
Mave,10,5,2
Mave,10,6,1
Mave,10,7,4
Mave,10,8,1
Mave,10,9,3
Mave,10,11,1
Mave,10,12,1
Mave,10,13,5
Mave,10,14,6
Mave,11,3,5
Mave,11,4,5
Mave,11,5,1
Mave,11,6,2
Mave,11,7,2
Mave,11,8,1
Mave,11,9,5
Mave,11,10,1
Mave,11,12,2
Mave,11,13,4
Mave,11,14,1
Mave,13,5,1
Mave,13,6,2
Mave,13,7,2
Mave,13,11,2
Mave,14,5,1
Mave,14,7,1
Tess,2,1,2
Tess,2,4,1
Tess,3,1,1
Tess,4,2,2
Tess,4,3,6
Tess,5,1,4
Tess,6,1,2
Tess,6,8,1
Tess,7,3,301
Tess,7,5,250
Tess,8,2,1
Tess,8,6,1
Tess,9,3,3
Tess,10,5,13
Tess,10,6,12
Tess,11,3,16
Tess,11,5,11
Tess,12,2,1
Tess,13,5,1
Tess,13,6,3
Tess,14,5,1
Tess,14,6,1
Bo,1,5,90
Bo,1,6,102
Bo,2,5,306
Bo,3,6,419
Bo,4,7,849
Bo,4,8,887
Bo,4,9,854
Bo,5,2,644
Bo,6,3,259
Bo,7,4,51547
Bo,7,10,50948
Bo,7,11,51108
Bo,8,4,180
Bo,8,10,205
Bo,8,12,193
Bo,9,4,193
Bo,9,11,174
Bo,9,12,215
Bo,10,7,3304
Bo,10,8,3369
Bo,10,13,3282
Bo,11,7,3216
Bo,11,9,3468
Bo,11,13,3318
Bo,12,8,116
Bo,12,9,130
Bo,12,13,108
Bo,13,10,586
Bo,13,11,576
Bo,13,12,572
Bo,13,14,597
Bo,14,13,612
Mave,1,6,1
Mave,2,9,1
Mave,2,10,1
Mave,4,1,2
Mave,4,3,1
Mave,4,6,1
Mave,4,7,3
Mave,4,9,1
Mave,4,12,1
Mave,5,4,1
Mave,5,6,1
Mave,5,8,1
Mave,5,12,1
Mave,6,1,1
Mave,6,7,1
Mave,7,1,66
Mave,7,2,80
Mave,7,3,57
Mave,7,4,72
Mave,7,5,92
Mave,7,6,67
Mave,7,8,80
Mave,7,9,72
Mave,7,10,67
Mave,7,11,60
Mave,7,12,77
Mave,7,13,75
Mave,7,14,67
Mave,8,4,1
Mave,8,7,1
Mave,8,12,1
Mave,9,1,1
Mave,9,4,1
Mave,9,7,1
Mave,9,8,1
Mave,9,11,1
Mave,9,12,1
Mave,9,13,2
Mave,10,1,3
Mave,10,2,2
Mave,10,3,3
Mave,10,4,4
Mave,10,5,3
Mave,10,6,4
Mave,10,7,5
Mave,10,8,1
Mave,10,9,7
Mave,10,11,5
Mave,10,12,3
Mave,10,13,4
Mave,10,14,3
Mave,11,1,1
Mave,11,2,2
Mave,11,3,3
Mave,11,4,4
Mave,11,5,6
Mave,11,6,4
Mave,11,7,2
Mave,11,8,5
Mave,11,9,4
Mave,11,10,2
Mave,11,12,5
Mave,11,13,5
Mave,11,14,1
Mave,12,6,1
Mave,12,9,1
Mave,13,1,1
Mave,13,5,1
Mave,13,7,2
Mave,13,8,2
Mave,13,9,5
Mave,13,10,1
Mave,13,12,3
Mave,13,14,2
Mave,14,2,1
Mave,14,3,1
Mave,14,5,1
Mave,14,11,1
Mave,14,13,2
Tess,1,2,1
Tess,1,3,1
Tess,2,1,3
Tess,3,1,1
Tess,3,4,2
Tess,4,2,6
Tess,4,3,7
Tess,5,1,4
Tess,5,7,4
Tess,6,1,1
Tess,6,8,2
Tess,7,3,428
Tess,7,5,447
Tess,8,2,3
Tess,9,2,1
Tess,9,3,2
Tess,10,5,18
Tess,10,6,19
Tess,11,3,27
Tess,11,5,20
Tess,13,5,5
Tess,13,6,5
Tess,14,5,6
Tess,14,6,2
Bo,1,5,65
Bo,1,6,80
Bo,2,5,212
Bo,3,6,212
Bo,4,7,62
Bo,4,8,81
Bo,4,9,79
Bo,5,2,338
Bo,6,3,302
Bo,7,4,145
Bo,7,10,145
Bo,7,11,158
Bo,8,4,169
Bo,8,10,153
Bo,8,12,153
Bo,9,4,144
Bo,9,11,143
Bo,9,12,143
Bo,10,7,776
Bo,10,8,777
Bo,10,13,792
Bo,11,7,716
Bo,11,9,766
Bo,11,13,750
Bo,12,8,799
Bo,12,9,783
Bo,12,13,773
Bo,13,10,22655
Bo,13,11,22629
Bo,13,12,22285
Bo,13,14,22585
Bo,14,13,4579
Mave,3,10,1
Mave,4,9,1
Mave,5,11,1
Mave,7,1,1
Mave,7,3,1
Mave,7,10,1
Mave,7,11,1
Mave,8,2,1
Mave,8,3,1
Mave,8,5,1
Mave,9,6,1
Mave,10,2,2
Mave,10,3,2
Mave,10,5,1
Mave,10,11,1
Mave,10,12,1
Mave,10,13,1
Mave,11,1,2
Mave,11,2,2
Mave,11,3,1
Mave,11,5,2
Mave,11,6,1
Mave,11,8,2
Mave,11,10,1
Mave,12,3,2
Mave,12,6,1
Mave,12,7,2
Mave,12,8,1
Mave,12,9,1
Mave,12,11,1
Mave,12,14,1
Mave,13,1,44
Mave,13,2,31
Mave,13,3,26
Mave,13,4,35
Mave,13,5,38
Mave,13,6,52
Mave,13,7,39
Mave,13,8,34
Mave,13,9,30
Mave,13,10,36
Mave,13,11,35
Mave,13,12,38
Mave,13,14,33
Mave,14,1,3
Mave,14,2,2
Mave,14,3,2
Mave,14,4,2
Mave,14,5,2
Mave,14,6,1
Mave,14,7,4
Mave,14,8,3
Mave,14,10,1
Mave,14,11,2
Mave,14,13,1
Tess,1,2,1
Tess,1,3,2
Tess,2,4,1
Tess,5,1,1
Tess,6,8,1
Tess,7,5,2
Tess,8,2,3
Tess,8,6,3
Tess,9,2,2
Tess,9,3,2
Tess,10,5,5
Tess,10,6,4
Tess,11,3,3
Tess,11,5,2
Tess,12,2,6
Tess,12,6,6
Tess,13,5,236
Tess,13,6,268
Tess,14,5,11
Tess,14,6,9
Bo,1,5,92
Bo,1,6,117
Bo,2,5,296
Bo,3,6,321
Bo,4,7,106
Bo,4,8,143
Bo,4,9,105
Bo,5,2,416
Bo,6,3,453
Bo,7,4,216
Bo,7,10,231
Bo,7,11,242
Bo,8,4,225
Bo,8,10,245
Bo,8,12,215
Bo,9,4,208
Bo,9,11,232
Bo,9,12,217
Bo,10,7,1252
Bo,10,8,1181
Bo,10,13,1198
Bo,11,7,1269
Bo,11,9,1202
Bo,11,13,1305
Bo,12,8,1242
Bo,12,9,1255
Bo,12,13,1231
Bo,13,10,34930
Bo,13,11,34669
Bo,13,12,35042
Bo,13,14,34707
Bo,14,13,6682
Mave,1,7,1
Mave,1,14,1
Mave,2,10,1
Mave,3,5,1
Mave,3,14,1
Mave,4,7,1
Mave,4,8,1
Mave,4,10,1
Mave,4,12,2
Mave,4,13,1
Mave,5,1,1
Mave,5,9,1
Mave,6,7,1
Mave,7,9,1
Mave,8,12,2
Mave,8,13,1
Mave,9,3,1
Mave,10,1,1
Mave,10,2,1
Mave,10,3,2
Mave,10,5,3
Mave,10,6,3
Mave,10,7,2
Mave,10,8,2
Mave,10,9,2
Mave,10,12,1
Mave,10,13,2
Mave,11,1,1
Mave,11,2,2
Mave,11,3,3
Mave,11,4,2
Mave,11,5,1
Mave,11,6,2
Mave,11,8,2
Mave,11,9,1
Mave,11,10,2
Mave,11,13,2
Mave,11,14,1
Mave,12,1,1
Mave,12,2,1
Mave,12,3,1
Mave,12,4,2
Mave,12,5,1
Mave,12,6,1
Mave,12,8,2
Mave,12,10,3
Mave,12,11,1
Mave,12,14,1
Mave,13,1,47
Mave,13,2,58
Mave,13,3,55
Mave,13,4,67
Mave,13,5,68
Mave,13,6,54
Mave,13,7,66
Mave,13,8,46
Mave,13,9,51
Mave,13,10,56
Mave,13,11,54
Mave,13,12,47
Mave,13,14,65
Mave,14,2,2
Mave,14,3,1
Mave,14,4,9
Mave,14,5,4
Mave,14,6,1
Mave,14,7,2
Mave,14,8,4
Mave,14,9,2
Mave,14,10,1
Mave,14,11,3
Mave,14,12,3
Mave,14,13,4
Tess,1,2,2
Tess,2,4,1
Tess,3,1,3
Tess,3,4,1
Tess,4,3,1
Tess,5,1,1
Tess,6,8,3
Tess,8,2,2
Tess,8,6,3
Tess,9,2,2
Tess,10,5,11
Tess,10,6,7
Tess,11,3,8
Tess,11,5,10
Tess,12,2,9
Tess,12,6,14
Tess,13,5,389
Tess,13,6,407
Tess,14,5,19
Tess,14,6,15
Bo,1,5,78
Bo,1,6,93
Bo,2,5,87889
Bo,3,6,209
Bo,4,7,1320
Bo,4,8,1339
Bo,4,9,1372
Bo,5,2,6864
Bo,6,3,142
Bo,7,4,249
Bo,7,10,268
Bo,7,11,224
Bo,8,4,257
Bo,8,10,263
Bo,8,12,303
Bo,9,4,261
Bo,9,11,262
Bo,9,12,278
Bo,10,7,127
Bo,10,8,123
Bo,10,13,100
Bo,11,7,98
Bo,11,9,118
Bo,11,13,121
Bo,12,8,114
Bo,12,9,124
Bo,12,13,102
Bo,13,10,79
Bo,13,11,71
Bo,13,12,75
Bo,13,14,61
Bo,14,13,191
Mave,2,1,31
Mave,2,3,20
Mave,2,4,32
Mave,2,5,44
Mave,2,6,27
Mave,2,7,44
Mave,2,8,46
Mave,2,9,35
Mave,2,10,41
Mave,2,11,24
Mave,2,12,32
Mave,2,13,42
Mave,2,14,43
Mave,3,13,1
Mave,4,1,3
Mave,4,3,1
Mave,4,5,3
Mave,4,6,1
Mave,4,10,2
Mave,4,11,2
Mave,4,12,3
Mave,4,13,2
Mave,4,14,1
Mave,5,1,1
Mave,5,2,1
Mave,5,3,1
Mave,5,4,4
Mave,5,6,1
Mave,5,9,2
Mave,5,10,2
Mave,5,11,7
Mave,5,12,2
Mave,5,13,2
Mave,5,14,1
Mave,7,4,1
Mave,7,8,2
Mave,7,10,1
Mave,8,1,1
Mave,8,3,1
Mave,8,7,1
Mave,8,10,1
Mave,8,12,1
Mave,8,13,1
Mave,9,4,2
Mave,9,8,1
Mave,9,12,1
Mave,9,14,1
Mave,10,4,1
Mave,10,11,1
Mave,10,12,1
Mave,10,14,1
Mave,11,12,1
Mave,12,3,1
Mave,12,8,1
Mave,12,10,1
Mave,13,2,1
Mave,13,3,1
Mave,13,10,1
Mave,14,5,1
Tess,1,2,1
Tess,1,3,2
Tess,2,1,220
Tess,2,4,219
Tess,3,1,2
Tess,4,2,20
Tess,4,3,10
Tess,5,1,18
Tess,5,7,18
Tess,6,8,1
Tess,7,3,4
Tess,7,5,1
Tess,8,2,1
Tess,8,6,4
Tess,9,2,2
Tess,10,6,1
Tess,11,5,1
Tess,12,6,1
Tess,13,6,1
Tess,14,5,1
Bo,1,5,111
Bo,1,6,89
Bo,2,5,138169
Bo,3,6,251
Bo,4,7,1842
Bo,4,8,1812
Bo,4,9,1933
Bo,5,2,10830
Bo,6,3,180
Bo,7,4,394
Bo,7,10,362
Bo,7,11,374
Bo,8,4,379
Bo,8,10,373
Bo,8,12,376
Bo,9,4,405
Bo,9,11,405
Bo,9,12,402
Bo,10,7,146
Bo,10,8,166
Bo,10,13,176
Bo,11,7,161
Bo,11,9,157
Bo,11,13,145
Bo,12,8,165
Bo,12,9,174
Bo,12,13,161
