replica,network,population,true_model,sigma,net_size,colab_cond,TAT
22,Lattice,Mave,13,0.8,484,NOLAB,0.006935629230503731
23,Lattice,Mave,13,0.8,484,NOLAB,0.006001084698506681
24,Lattice,Mave,13,0.8,484,NOLAB,0.00565085295348035
25,Lattice,Mave,13,0.8,484,NOLAB,0.005352237371800089
26,Lattice,Mave,13,0.8,484,NOLAB,0.005751961083696896
27,Lattice,Mave,13,0.8,484,NOLAB,0.006186559592019949
28,Lattice,Mave,13,0.8,484,NOLAB,0.0046174341349070865
29,Lattice,Mave,13,0.8,484,NOLAB,0.005715877615294708
30,Lattice,Mave,13,0.8,484,NOLAB,0.004462198319486889
31,Lattice,Mave,13,0.8,484,NOLAB,0.005266578963220908
32,Lattice,Mave,13,0.8,484,NOLAB,0.0050155875455603835
33,Lattice,Mave,13,0.8,484,NOLAB,0.006000160846820213
34,Lattice,Mave,13,0.8,484,NOLAB,0.0071535038623065875
35,Lattice,Mave,13,0.8,484,NOLAB,0.0058543170689221375
36,Lattice,Mave,13,0.8,484,NOLAB,0.004475995097455241
37,Lattice,Mave,13,0.8,484,NOLAB,0.006615452500170442
38,Lattice,Mave,13,0.8,484,NOLAB,0.008913496823732575
39,Lattice,Mave,13,0.8,484,NOLAB,0.005648485886570931
40,Lattice,Mave,13,0.8,484,NOLAB,0.002596847989940233
41,Lattice,Mave,13,0.8,484,NOLAB,0.005555978273593519
42,Lattice,Mave,13,0.8,484,NOLAB,0.006543244955985802
43,Lattice,Mave,13,0.8,484,NOLAB,0.004246988710205364
44,Lattice,Mave,13,0.8,484,NOLAB,0.0076068916833445365
45,Lattice,Mave,13,0.8,484,NOLAB,0.006534211352211473
46,Lattice,Mave,13,0.8,484,NOLAB,0.005410029835949937
47,Lattice,Mave,13,0.8,484,NOLAB,0.009837670193344037
48,Lattice,Mave,13,0.8,484,NOLAB,0.003910741490453786
49,Lattice,Mave,13,0.8,484,NOLAB,0.004442811583883163
50,Lattice,Mave,13,0.8,484,NOLAB,0.00452453806994941
1,Lattice,Mave,2,0.8,484,COLAB,0.1810371322793394
2,Lattice,Mave,2,0.8,484,COLAB,0.15860683429157718
3,Lattice,Mave,2,0.8,484,COLAB,0.1579071578244831
4,Lattice,Mave,2,0.8,484,COLAB,0.1754480883822822
5,Lattice,Mave,2,0.8,484,COLAB,0.13691233732398142
6,Lattice,Mave,2,0.8,484,COLAB,0.13676830904314444
7,Lattice,Mave,2,0.8,484,COLAB,0.13024702570157115
8,Lattice,Mave,2,0.8,484,COLAB,0.1739395822862734
9,Lattice,Mave,2,0.8,484,COLAB,0.14297812446158714
10,Lattice,Mave,2,0.8,484,COLAB,0.1568469210215621
11,Lattice,Mave,2,0.8,484,COLAB,0.17380339620076998
12,Lattice,Mave,2,0.8,484,COLAB,0.15791696281735207
13,Lattice,Mave,2,0.8,484,COLAB,0.15776915157080446
14,Lattice,Mave,2,0.8,484,COLAB,0.20413030391991152
15,Lattice,Mave,2,0.8,484,COLAB,0.1673119204664946
16,Lattice,Mave,2,0.8,484,COLAB,0.18508934986807696
17,Lattice,Mave,2,0.8,484,COLAB,0.16312134686254315
18,Lattice,Mave,2,0.8,484,COLAB,0.15452268082632648
19,Lattice,Mave,2,0.8,484,COLAB,0.1897526247240034
20,Lattice,Mave,2,0.8,484,COLAB,0.15557288776229541
21,Lattice,Mave,2,0.8,484,COLAB,0.17039925503433825
22,Lattice,Mave,2,0.8,484,COLAB,0.16717053908139523
23,Lattice,Mave,2,0.8,484,COLAB,0.16751015985650242
24,Lattice,Mave,2,0.8,484,COLAB,0.19454110482818618
25,Lattice,Mave,2,0.8,484,COLAB,0.1856122406602078
26,Lattice,Mave,2,0.8,484,COLAB,0.19305282615913352
27,Lattice,Mave,2,0.8,484,COLAB,0.18060017267205425
28,Lattice,Mave,2,0.8,484,COLAB,0.21055165660192585
29,Lattice,Mave,2,0.8,484,COLAB,0.15761167257558703
30,Lattice,Mave,2,0.8,484,COLAB,0.18152688870466438
31,Lattice,Mave,2,0.8,484,COLAB,0.1707879397731918
32,Lattice,Mave,2,0.8,484,COLAB,0.16605825890375422
33,Lattice,Mave,2,0.8,484,COLAB,0.19965817938745747
34,Lattice,Mave,2,0.8,484,COLAB,0.1739395822862734
35,Lattice,Mave,2,0.8,484,COLAB,0.11324779938128617
36,Lattice,Mave,2,0.8,484,COLAB,0.16705423762840033
37,Lattice,Mave,2,0.8,484,COLAB,0.15455754541187175
38,Lattice,Mave,2,0.8,484,COLAB,0.1777889275479172
39,Lattice,Mave,2,0.8,484,COLAB,0.17744783953566143
40,Lattice,Mave,2,0.8,484,COLAB,0.16582850413523553
41,Lattice,Mave,2,0.8,484,COLAB,0.18623215627347858
42,Lattice,Mave,2,0.8,484,COLAB,0.18762867137404807
43,Lattice,Mave,2,0.8,484,COLAB,0.18164977669629212
44,Lattice,Mave,2,0.8,484,COLAB,0.13803044313869864
45,Lattice,Mave,2,0.8,484,COLAB,0.1392727750614533
46,Lattice,Mave,2,0.8,484,COLAB,0.18443272476563125
47,Lattice,Mave,2,0.8,484,COLAB,0.1593548753750116
48,Lattice,Mave,2,0.8,484,COLAB,0.14233783987714266
49,Lattice,Mave,2,0.8,484,COLAB,0.16823569683052322
50,Lattice,Mave,2,0.8,484,COLAB,0.19121510849019097
1,Lattice,Mave,2,0.8,484,NOLAB,0.11630902324682228
2,Lattice,Mave,2,0.8,484,NOLAB,0.07951572112813819
3,Lattice,Mave,2,0.8,484,NOLAB,0.08195267655233802
4,Lattice,Mave,2,0.8,484,NOLAB,0.0986424049103475
5,Lattice,Mave,2,0.8,484,NOLAB,0.07677156271800797
6,Lattice,Mave,2,0.8,484,NOLAB,0.09023575645902304
7,Lattice,Mave,2,0.8,484,NOLAB,0.08814642922977663
8,Lattice,Mave,2,0.8,484,NOLAB,0.07252307473719301
9,Lattice,Mave,2,0.8,484,NOLAB,0.10709510874800131
10,Lattice,Mave,2,0.8,484,NOLAB,0.07626888256500616
11,Lattice,Mave,2,0.8,484,NOLAB,0.09297847726057916
12,Lattice,Mave,2,0.8,484,NOLAB,0.0949585437090174
13,Lattice,Mave,2,0.8,484,NOLAB,0.0940831515561154
14,Lattice,Mave,2,0.8,484,NOLAB,0.08402562472492543
15,Lattice,Mave,2,0.8,484,NOLAB,0.08920240316867885
16,Lattice,Mave,2,0.8,484,NOLAB,0.0832585926162587
17,Lattice,Mave,2,0.8,484,NOLAB,0.10793004036133
18,Lattice,Mave,2,0.8,484,NOLAB,0.11569272200376633
19,Lattice,Mave,2,0.8,484,NOLAB,0.07609046865293294
20,Lattice,Mave,2,0.8,484,NOLAB,0.10765906280191397
21,Lattice,Mave,2,0.8,484,NOLAB,0.08484358637979159
22,Lattice,Mave,2,0.8,484,NOLAB,0.06951768519220564
23,Lattice,Mave,2,0.8,484,NOLAB,0.07303672900443994
24,Lattice,Mave,2,0.8,484,NOLAB,0.08529601893566449
25,Lattice,Mave,2,0.8,484,NOLAB,0.11320360595938753
26,Lattice,Mave,2,0.8,484,NOLAB,0.10060106860739838
27,Lattice,Mave,2,0.8,484,NOLAB,0.11362526845514555
28,Lattice,Mave,2,0.8,484,NOLAB,0.11528738060358613
29,Lattice,Mave,2,0.8,484,NOLAB,0.06931595619983086
30,Lattice,Mave,2,0.8,484,NOLAB,0.10184097966032589
31,Lattice,Mave,2,0.8,484,NOLAB,0.09524803025163439
32,Lattice,Mave,2,0.8,484,NOLAB,0.0816187475836303
33,Lattice,Mave,2,0.8,484,NOLAB,0.08726291799561814
34,Lattice,Mave,2,0.8,484,NOLAB,0.07252307473719301
35,Lattice,Mave,2,0.8,484,NOLAB,0.06827059294063119
36,Lattice,Mave,2,0.8,484,NOLAB,0.08936104177272444
37,Lattice,Mave,2,0.8,484,NOLAB,0.09144108187925688
38,Lattice,Mave,2,0.8,484,NOLAB,0.09055777139432515
39,Lattice,Mave,2,0.8,484,NOLAB,0.0972945346929341
40,Lattice,Mave,2,0.8,484,NOLAB,0.07654124819330688
41,Lattice,Mave,2,0.8,484,NOLAB,0.0771165040232837
42,Lattice,Mave,2,0.8,484,NOLAB,0.11343809745389806
43,Lattice,Mave,2,0.8,484,NOLAB,0.07023287606226089
44,Lattice,Mave,2,0.8,484,NOLAB,0.0963228371168532
45,Lattice,Mave,2,0.8,484,NOLAB,0.08085135922068006
46,Lattice,Mave,2,0.8,484,NOLAB,0.1081596033689178
47,Lattice,Mave,2,0.8,484,NOLAB,0.09017816304964986
48,Lattice,Mave,2,0.8,484,NOLAB,0.10004999990347509
49,Lattice,Mave,2,0.8,484,NOLAB,0.10052436041198608
50,Lattice,Mave,2,0.8,484,NOLAB,0.09260166608775973
1,Lattice,Mave,7,0.8,484,COLAB,0.023108529549352885
2,Lattice,Mave,7,0.8,484,COLAB,0.019662770548568263
3,Lattice,Mave,7,0.8,484,COLAB,0.029472062091692564
4,Lattice,Mave,7,0.8,484,COLAB,0.024331541236124257
5,Lattice,Mave,7,0.8,484,COLAB,0.02198785398292873
6,Lattice,Mave,7,0.8,484,COLAB,0.022452098091302643
7,Lattice,Mave,7,0.8,484,COLAB,0.015702633354176744
8,Lattice,Mave,7,0.8,484,COLAB,0.02430492950128016
9,Lattice,Mave,7,0.8,484,COLAB,0.017182338492068294
10,Lattice,Mave,7,0.8,484,COLAB,0.020637373294092744
11,Lattice,Mave,7,0.8,484,COLAB,0.022439506327724373
12,Lattice,Mave,7,0.8,484,COLAB,0.023170011806375443
13,Lattice,Mave,7,0.8,484,COLAB,0.022439440380428635
14,Lattice,Mave,7,0.8,484,COLAB,0.026612637778113856
15,Lattice,Mave,7,0.8,484,COLAB,0.018753112967541632
16,Lattice,Mave,7,0.8,484,COLAB,0.025401787075722
17,Lattice,Mave,7,0.8,484,COLAB,0.016244428285981154
18,Lattice,Mave,7,0.8,484,COLAB,0.01752733710246086
19,Lattice,Mave,7,0.8,484,COLAB,0.02343722943722944
20,Lattice,Mave,7,0.8,484,COLAB,0.02432048589602188
21,Lattice,Mave,7,0.8,484,COLAB,0.018009394137582492
22,Lattice,Mave,7,0.8,484,COLAB,0.026922234009439657
23,Lattice,Mave,7,0.8,484,COLAB,0.01813503525148563
24,Lattice,Mave,7,0.8,484,COLAB,0.016683768742951174
25,Lattice,Mave,7,0.8,484,COLAB,0.0199409021653816
26,Lattice,Mave,7,0.8,484,COLAB,0.024482964099972235
27,Lattice,Mave,7,0.8,484,COLAB,0.02143090107180688
28,Lattice,Mave,7,0.8,484,COLAB,0.023375169725164475
29,Lattice,Mave,7,0.8,484,COLAB,0.015959560910983536
30,Lattice,Mave,7,0.8,484,COLAB,0.027914541937752772
31,Lattice,Mave,7,0.8,484,COLAB,0.024215806366582427
32,Lattice,Mave,7,0.8,484,COLAB,0.02862495080676899
33,Lattice,Mave,7,0.8,484,COLAB,0.02024051543983484
34,Lattice,Mave,7,0.8,484,COLAB,0.02430492950128016
35,Lattice,Mave,7,0.8,484,COLAB,0.024585163306891564
36,Lattice,Mave,7,0.8,484,COLAB,0.02010285143988936
37,Lattice,Mave,7,0.8,484,COLAB,0.020409329059498986
38,Lattice,Mave,7,0.8,484,COLAB,0.02016579089278772
39,Lattice,Mave,7,0.8,484,COLAB,0.02815510296366374
40,Lattice,Mave,7,0.8,484,COLAB,0.018354631939479282
41,Lattice,Mave,7,0.8,484,COLAB,0.01244332660422941
42,Lattice,Mave,7,0.8,484,COLAB,0.02000070899904748
43,Lattice,Mave,7,0.8,484,COLAB,0.015526409020664213
44,Lattice,Mave,7,0.8,484,COLAB,0.018316439657903076
45,Lattice,Mave,7,0.8,484,COLAB,0.021834817305643045
46,Lattice,Mave,7,0.8,484,COLAB,0.024020637811084655
47,Lattice,Mave,7,0.8,484,COLAB,0.012686074878024499
48,Lattice,Mave,7,0.8,484,COLAB,0.019232637644901355
49,Lattice,Mave,7,0.8,484,COLAB,0.016782441231136105
50,Lattice,Mave,7,0.8,484,COLAB,0.0184981066469045
1,Lattice,Mave,7,0.8,484,NOLAB,0.014769796247464924
2,Lattice,Mave,7,0.8,484,NOLAB,0.006733989255065714
3,Lattice,Mave,7,0.8,484,NOLAB,0.010748234320669037
4,Lattice,Mave,7,0.8,484,NOLAB,0.012847255052166651
5,Lattice,Mave,7,0.8,484,NOLAB,0.01990037798705875
6,Lattice,Mave,7,0.8,484,NOLAB,0.01596071883650424
7,Lattice,Mave,7,0.8,484,NOLAB,0.014111183409180186
8,Lattice,Mave,7,0.8,484,NOLAB,0.017186800727988786
9,Lattice,Mave,7,0.8,484,NOLAB,0.016100470710783108
10,Lattice,Mave,7,0.8,484,NOLAB,0.015114739629302739
11,Lattice,Mave,7,0.8,484,NOLAB,0.01503806729897211
12,Lattice,Mave,7,0.8,484,NOLAB,0.02391749483867287
13,Lattice,Mave,7,0.8,484,NOLAB,0.014004932654091225
14,Lattice,Mave,7,0.8,484,NOLAB,0.014587558416365404
15,Lattice,Mave,7,0.8,484,NOLAB,0.01419116729538016
16,Lattice,Mave,7,0.8,484,NOLAB,0.014407343724000227
17,Lattice,Mave,7,0.8,484,NOLAB,0.014007105005056001
18,Lattice,Mave,7,0.8,484,NOLAB,0.018527953330092373
19,Lattice,Mave,7,0.8,484,NOLAB,0.012815371779617021
20,Lattice,Mave,7,0.8,484,NOLAB,0.014577946471259772
21,Lattice,Mave,7,0.8,484,NOLAB,0.012398630593228878
22,Lattice,Mave,7,0.8,484,NOLAB,0.015438965066026183
23,Lattice,Mave,7,0.8,484,NOLAB,0.013557470440972436
24,Lattice,Mave,7,0.8,484,NOLAB,0.013148276959715169
25,Lattice,Mave,7,0.8,484,NOLAB,0.020617591327722208
26,Lattice,Mave,7,0.8,484,NOLAB,0.016484692479795452
27,Lattice,Mave,7,0.8,484,NOLAB,0.013436435434839064
28,Lattice,Mave,7,0.8,484,NOLAB,0.012807809074042843
29,Lattice,Mave,7,0.8,484,NOLAB,0.021132742713848327
30,Lattice,Mave,7,0.8,484,NOLAB,0.014248669198546582
31,Lattice,Mave,7,0.8,484,NOLAB,0.01578571171263407
32,Lattice,Mave,7,0.8,484,NOLAB,0.012451191482363922
33,Lattice,Mave,7,0.8,484,NOLAB,0.012549652127298873
34,Lattice,Mave,7,0.8,484,NOLAB,0.017186800727988786
35,Lattice,Mave,7,0.8,484,NOLAB,0.013095770539620808
36,Lattice,Mave,7,0.8,484,NOLAB,0.019193644549499556
37,Lattice,Mave,7,0.8,484,NOLAB,0.011495688747858146
38,Lattice,Mave,7,0.8,484,NOLAB,0.014210199124667523
39,Lattice,Mave,7,0.8,484,NOLAB,0.018749176088830307
40,Lattice,Mave,7,0.8,484,NOLAB,0.01841516540720762
41,Lattice,Mave,7,0.8,484,NOLAB,0.017185030392149154
42,Lattice,Mave,7,0.8,484,NOLAB,0.01932983394859188
43,Lattice,Mave,7,0.8,484,NOLAB,0.009751854797499532
44,Lattice,Mave,7,0.8,484,NOLAB,0.014974608724608726
45,Lattice,Mave,7,0.8,484,NOLAB,0.014173721736070894
46,Lattice,Mave,7,0.8,484,NOLAB,0.013499316658022365
47,Lattice,Mave,7,0.8,484,NOLAB,0.017869135236842162
48,Lattice,Mave,7,0.8,484,NOLAB,0.013666282933517739
49,Lattice,Mave,7,0.8,484,NOLAB,0.013784850204131834
50,Lattice,Mave,7,0.8,484,NOLAB,0.01186479888645608
1,Lattice,Tess,13,0.2,413,COLAB,0.7730148632361564
2,Lattice,Tess,13,0.2,413,COLAB,0.8605326876513317
3,Lattice,Tess,13,0.2,413,COLAB,0.8313180175610164
4,Lattice,Tess,13,0.2,413,COLAB,0.8234792870487381
5,Lattice,Tess,13,0.2,413,COLAB,0.8327730364516089
6,Lattice,Tess,13,0.2,413,COLAB,0.8027169696685218
7,Lattice,Tess,13,0.2,413,COLAB,0.8000332183666425
8,Lattice,Tess,13,0.2,413,COLAB,0.8653437546829034
9,Lattice,Tess,13,0.2,413,COLAB,0.8404611808862309
10,Lattice,Tess,13,0.2,413,COLAB,0.8474905420889897
11,Lattice,Tess,13,0.2,413,COLAB,0.8276164909921692
12,Lattice,Tess,13,0.2,413,COLAB,0.8174966193999768
13,Lattice,Tess,13,0.2,413,COLAB,0.8383521752812126
14,Lattice,Tess,13,0.2,413,COLAB,0.8150982417565383
15,Lattice,Tess,13,0.2,413,COLAB,0.8384799938085288
16,Lattice,Tess,13,0.2,413,COLAB,0.8303017455191609
17,Lattice,Tess,13,0.2,413,COLAB,0.7514934450091587
18,Lattice,Tess,13,0.2,413,COLAB,0.8358677876693174
19,Lattice,Tess,13,0.2,413,COLAB,0.814255136600641
20,Lattice,Tess,13,0.2,413,COLAB,0.8552780056121378
21,Lattice,Tess,13,0.2,413,COLAB,0.8011323328354386
22,Lattice,Tess,13,0.2,413,COLAB,0.8417027718190981
23,Lattice,Tess,13,0.2,413,COLAB,0.8459935684677907
24,Lattice,Tess,13,0.2,413,COLAB,0.7883785756069104
25,Lattice,Tess,13,0.2,413,COLAB,0.8149538691211854
26,Lattice,Tess,13,0.2,413,COLAB,0.820239455048715
27,Lattice,Tess,13,0.2,413,COLAB,0.8585017280008056
28,Lattice,Tess,13,0.2,413,COLAB,0.8296464932986723
29,Lattice,Tess,13,0.2,413,COLAB,0.8220544715061165
30,Lattice,Tess,13,0.2,413,COLAB,0.7859389192374296
31,Lattice,Tess,13,0.2,413,COLAB,0.7743599165293313
32,Lattice,Tess,13,0.2,413,COLAB,0.8697931562378601
33,Lattice,Tess,13,0.2,413,COLAB,0.8310233177627592
34,Lattice,Tess,13,0.2,413,COLAB,0.8653437546829034
35,Lattice,Tess,13,0.2,413,COLAB,0.7922547027854057
36,Lattice,Tess,13,0.2,413,COLAB,0.7640285022483569
37,Lattice,Tess,13,0.2,413,COLAB,0.8669123422977709
38,Lattice,Tess,13,0.2,413,COLAB,0.8150823239134051
39,Lattice,Tess,13,0.2,413,COLAB,0.8225116857220546
40,Lattice,Tess,13,0.2,413,COLAB,0.8026637177888113
41,Lattice,Tess,13,0.2,413,COLAB,0.8290694878700372
42,Lattice,Tess,13,0.2,413,COLAB,0.8277078930227317
43,Lattice,Tess,13,0.2,413,COLAB,0.8392366354712004
44,Lattice,Tess,13,0.2,413,COLAB,0.7912634050031088
45,Lattice,Tess,13,0.2,413,COLAB,0.8472601091036842
46,Lattice,Tess,13,0.2,413,COLAB,0.8421833877250237
47,Lattice,Tess,13,0.2,413,COLAB,0.7881412067616976
48,Lattice,Tess,13,0.2,413,COLAB,0.8006025338864886
49,Lattice,Tess,13,0.2,413,COLAB,0.8243735663310819
50,Lattice,Tess,13,0.2,413,COLAB,0.8293305551274034
1,Lattice,Tess,13,0.2,413,NOLAB,0.8738112535191013
2,Lattice,Tess,13,0.2,413,NOLAB,0.906210312901605
3,Lattice,Tess,13,0.2,413,NOLAB,0.8646090438473579
4,Lattice,Tess,13,0.2,413,NOLAB,0.8625635046608939
5,Lattice,Tess,13,0.2,413,NOLAB,0.8991997849509821
6,Lattice,Tess,13,0.2,413,NOLAB,0.8795447723156454
7,Lattice,Tess,13,0.2,413,NOLAB,0.8361563109633667
8,Lattice,Tess,13,0.2,413,NOLAB,0.9017201294824779
9,Lattice,Tess,13,0.2,413,NOLAB,0.8734326891899362
10,Lattice,Tess,13,0.2,413,NOLAB,0.8884776767781448
11,Lattice,Tess,13,0.2,413,NOLAB,0.907269339757631
12,Lattice,Tess,13,0.2,413,NOLAB,0.8793099764452341
13,Lattice,Tess,13,0.2,413,NOLAB,0.8780884718985364
14,Lattice,Tess,13,0.2,413,NOLAB,0.8873561110022952
15,Lattice,Tess,13,0.2,413,NOLAB,0.8684015624090424
16,Lattice,Tess,13,0.2,413,NOLAB,0.9162470373992757
17,Lattice,Tess,13,0.2,413,NOLAB,0.8767720962564659
18,Lattice,Tess,13,0.2,413,NOLAB,0.8852028067234776
19,Lattice,Tess,13,0.2,413,NOLAB,0.9138190077500172
20,Lattice,Tess,13,0.2,413,NOLAB,0.9185418943053596
21,Lattice,Tess,13,0.2,413,NOLAB,0.869870332534401
22,Lattice,Tess,13,0.2,413,NOLAB,0.8723895004629401
23,Lattice,Tess,13,0.2,413,NOLAB,0.8739959612366193
24,Lattice,Tess,13,0.2,413,NOLAB,0.8863171878193338
25,Lattice,Tess,13,0.2,413,NOLAB,0.8802621391599367
26,Lattice,Tess,13,0.2,413,NOLAB,0.8863306855569674
27,Lattice,Tess,13,0.2,413,NOLAB,0.904275979716481
28,Lattice,Tess,13,0.2,413,NOLAB,0.8657122638307467
29,Lattice,Tess,13,0.2,413,NOLAB,0.8952377940804452
30,Lattice,Tess,13,0.2,413,NOLAB,0.8835769572910025
31,Lattice,Tess,13,0.2,413,NOLAB,0.8558144626303025
32,Lattice,Tess,13,0.2,413,NOLAB,0.8763490060315888
33,Lattice,Tess,13,0.2,413,NOLAB,0.8956907641984332
34,Lattice,Tess,13,0.2,413,NOLAB,0.9017201294824779
35,Lattice,Tess,13,0.2,413,NOLAB,0.8488318906193671
36,Lattice,Tess,13,0.2,413,NOLAB,0.8382934682062964
37,Lattice,Tess,13,0.2,413,NOLAB,0.9066653521859332
38,Lattice,Tess,13,0.2,413,NOLAB,0.8965955128026599
39,Lattice,Tess,13,0.2,413,NOLAB,0.9068741052009976
40,Lattice,Tess,13,0.2,413,NOLAB,0.8775406687437097
41,Lattice,Tess,13,0.2,413,NOLAB,0.9045293545240908
42,Lattice,Tess,13,0.2,413,NOLAB,0.9108722001019791
43,Lattice,Tess,13,0.2,413,NOLAB,0.8824441635401791
44,Lattice,Tess,13,0.2,413,NOLAB,0.8681748187531056
45,Lattice,Tess,13,0.2,413,NOLAB,0.9047727326652799
46,Lattice,Tess,13,0.2,413,NOLAB,0.8493000884679822
47,Lattice,Tess,13,0.2,413,NOLAB,0.8701847546487768
48,Lattice,Tess,13,0.2,413,NOLAB,0.8739870270642282
49,Lattice,Tess,13,0.2,413,NOLAB,0.8647851179978844
50,Lattice,Tess,13,0.2,413,NOLAB,0.8673118900873138
1,Lattice,Tess,2,0.2,413,COLAB,0.8497212203099781
2,Lattice,Tess,2,0.2,413,COLAB,0.8441645740824691
3,Lattice,Tess,2,0.2,413,COLAB,0.8220989610632835
4,Lattice,Tess,2,0.2,413,COLAB,0.8383389032612465
5,Lattice,Tess,2,0.2,413,COLAB,0.8365965427684959
6,Lattice,Tess,2,0.2,413,COLAB,0.8318526724141706
7,Lattice,Tess,2,0.2,413,COLAB,0.8091530324919025
8,Lattice,Tess,2,0.2,413,COLAB,0.8490565709695778
9,Lattice,Tess,2,0.2,413,COLAB,0.8507380096363147
10,Lattice,Tess,2,0.2,413,COLAB,0.836661524194231
11,Lattice,Tess,2,0.2,413,COLAB,0.8252596693965244
12,Lattice,Tess,2,0.2,413,COLAB,0.8356009453479754
13,Lattice,Tess,2,0.2,413,COLAB,0.8373886145761594
14,Lattice,Tess,2,0.2,413,COLAB,0.8466072869825896
15,Lattice,Tess,2,0.2,413,COLAB,0.8424797532599995
16,Lattice,Tess,2,0.2,413,COLAB,0.864092772015929
17,Lattice,Tess,2,0.2,413,COLAB,0.8587229980500766
18,Lattice,Tess,2,0.2,413,COLAB,0.8536069984058288
19,Lattice,Tess,2,0.2,413,COLAB,0.8448032558340489
20,Lattice,Tess,2,0.2,413,COLAB,0.838347793580481
21,Lattice,Tess,2,0.2,413,COLAB,0.8273564206297671
22,Lattice,Tess,2,0.2,413,COLAB,0.827408587979281
23,Lattice,Tess,2,0.2,413,COLAB,0.8506490539931995
24,Lattice,Tess,2,0.2,413,COLAB,0.8328521722748146
25,Lattice,Tess,2,0.2,413,COLAB,0.8580383701662974
26,Lattice,Tess,2,0.2,413,COLAB,0.8223051441643519
27,Lattice,Tess,2,0.2,413,COLAB,0.825010822737003
28,Lattice,Tess,2,0.2,413,COLAB,0.8475258672899268
29,Lattice,Tess,2,0.2,413,COLAB,0.8582793653138174
30,Lattice,Tess,2,0.2,413,COLAB,0.8577590279118822
31,Lattice,Tess,2,0.2,413,COLAB,0.8453503167659266
32,Lattice,Tess,2,0.2,413,COLAB,0.8171275001165269
33,Lattice,Tess,2,0.2,413,COLAB,0.8349749099988782
34,Lattice,Tess,2,0.2,413,COLAB,0.8490565709695778
35,Lattice,Tess,2,0.2,413,COLAB,0.8506639193189769
36,Lattice,Tess,2,0.2,413,COLAB,0.8286149037265474
37,Lattice,Tess,2,0.2,413,COLAB,0.8409541357935958
38,Lattice,Tess,2,0.2,413,COLAB,0.8420978043501169
39,Lattice,Tess,2,0.2,413,COLAB,0.8390585807221651
40,Lattice,Tess,2,0.2,413,COLAB,0.8413185639930602
41,Lattice,Tess,2,0.2,413,COLAB,0.8503921399323591
42,Lattice,Tess,2,0.2,413,COLAB,0.8569537393981492
43,Lattice,Tess,2,0.2,413,COLAB,0.8461799517688218
44,Lattice,Tess,2,0.2,413,COLAB,0.8356071894207487
45,Lattice,Tess,2,0.2,413,COLAB,0.8702848260999397
46,Lattice,Tess,2,0.2,413,COLAB,0.8179209345329629
47,Lattice,Tess,2,0.2,413,COLAB,0.8477760062249683
48,Lattice,Tess,2,0.2,413,COLAB,0.817517622944392
49,Lattice,Tess,2,0.2,413,COLAB,0.8533159056332897
50,Lattice,Tess,2,0.2,413,COLAB,0.8409256418313217
1,Lattice,Tess,2,0.2,413,NOLAB,0.8547065500549172
2,Lattice,Tess,2,0.2,413,NOLAB,0.8495087411780986
3,Lattice,Tess,2,0.2,413,NOLAB,0.8487821289244901
4,Lattice,Tess,2,0.2,413,NOLAB,0.8373578481337922
5,Lattice,Tess,2,0.2,413,NOLAB,0.8483884912310479
6,Lattice,Tess,2,0.2,413,NOLAB,0.8523544134976735
7,Lattice,Tess,2,0.2,413,NOLAB,0.8400938286033889
8,Lattice,Tess,2,0.2,413,NOLAB,0.8497473335569791
9,Lattice,Tess,2,0.2,413,NOLAB,0.8498815983293245
10,Lattice,Tess,2,0.2,413,NOLAB,0.8523519876607992
11,Lattice,Tess,2,0.2,413,NOLAB,0.8673394888450509
12,Lattice,Tess,2,0.2,413,NOLAB,0.8639775308651215
13,Lattice,Tess,2,0.2,413,NOLAB,0.8578537065854696
14,Lattice,Tess,2,0.2,413,NOLAB,0.8345684682888767
15,Lattice,Tess,2,0.2,413,NOLAB,0.8497471915291109
16,Lattice,Tess,2,0.2,413,NOLAB,0.8543688159507369
17,Lattice,Tess,2,0.2,413,NOLAB,0.839224796346272
18,Lattice,Tess,2,0.2,413,NOLAB,0.8582494155301185
19,Lattice,Tess,2,0.2,413,NOLAB,0.8581724043538164
20,Lattice,Tess,2,0.2,413,NOLAB,0.8503006708314085
21,Lattice,Tess,2,0.2,413,NOLAB,0.8537118701763766
22,Lattice,Tess,2,0.2,413,NOLAB,0.865847023976914
23,Lattice,Tess,2,0.2,413,NOLAB,0.8554067692563806
24,Lattice,Tess,2,0.2,413,NOLAB,0.8477189301776293
25,Lattice,Tess,2,0.2,413,NOLAB,0.8433880824352168
26,Lattice,Tess,2,0.2,413,NOLAB,0.8630633060701833
27,Lattice,Tess,2,0.2,413,NOLAB,0.8269597919745837
28,Lattice,Tess,2,0.2,413,NOLAB,0.8644612040765045
29,Lattice,Tess,2,0.2,413,NOLAB,0.8684080092905342
30,Lattice,Tess,2,0.2,413,NOLAB,0.8595103744173659
31,Lattice,Tess,2,0.2,413,NOLAB,0.839394661609899
32,Lattice,Tess,2,0.2,413,NOLAB,0.8477387440436183
33,Lattice,Tess,2,0.2,413,NOLAB,0.8583575819493366
34,Lattice,Tess,2,0.2,413,NOLAB,0.8497473335569791
35,Lattice,Tess,2,0.2,413,NOLAB,0.8318182938598903
36,Lattice,Tess,2,0.2,413,NOLAB,0.8655679495944971
37,Lattice,Tess,2,0.2,413,NOLAB,0.8562268489430458
38,Lattice,Tess,2,0.2,413,NOLAB,0.8477174159818344
