replica,network,population,true_model,sigma,net_size,colab_cond,TAT50
25,Lattice,Bo,2,0.2,484,NOLAB,0.9347922192749779
26,Lattice,Bo,2,0.2,484,NOLAB,0.9091109640414736
27,Lattice,Bo,2,0.2,484,NOLAB,0.9179563281746873
28,Lattice,Bo,2,0.2,484,NOLAB,0.9149029020292385
29,Lattice,Bo,2,0.2,484,NOLAB,0.890026714158504
30,Lattice,Bo,2,0.2,484,NOLAB,0.947986942328618
31,Lattice,Bo,2,0.2,484,NOLAB,0.8959613696224759
32,Lattice,Bo,2,0.2,484,NOLAB,0.8901547721410146
33,Lattice,Bo,2,0.2,484,NOLAB,0.9169197396963124
34,Lattice,Bo,2,0.2,484,NOLAB,0.919552827707146
35,Lattice,Bo,2,0.2,484,NOLAB,0.9060951970708594
36,Lattice,Bo,2,0.2,484,NOLAB,0.927149512918255
37,Lattice,Bo,2,0.2,484,NOLAB,0.924956369982548
38,Lattice,Bo,2,0.2,484,NOLAB,0.9186938417707649
39,Lattice,Bo,2,0.2,484,NOLAB,0.8996080139372822
40,Lattice,Bo,2,0.2,484,NOLAB,0.9165224913494809
41,Lattice,Bo,2,0.2,484,NOLAB,0.9268397339626689
42,Lattice,Bo,2,0.2,484,NOLAB,0.9014951627088831
43,Lattice,Bo,2,0.2,484,NOLAB,0.9308331461935774
44,Lattice,Bo,2,0.2,484,NOLAB,0.9344686354817848
45,Lattice,Bo,2,0.2,484,NOLAB,0.9199395770392749
46,Lattice,Bo,2,0.2,484,NOLAB,0.907555747997402
47,Lattice,Bo,2,0.2,484,NOLAB,0.9397798402762789
48,Lattice,Bo,2,0.2,484,NOLAB,0.9110671936758893
49,Lattice,Bo,2,0.2,484,NOLAB,0.9291253769926756
50,Lattice,Bo,2,0.2,484,NOLAB,0.9054435046627629
1,Lattice,Bo,7,0.2,484,COLAB,0.896640826873385
2,Lattice,Bo,7,0.2,484,COLAB,0.9098151688973869
3,Lattice,Bo,7,0.2,484,COLAB,0.9056301983365324
4,Lattice,Bo,7,0.2,484,COLAB,0.8934090192368338
5,Lattice,Bo,7,0.2,484,COLAB,0.9145412388208016
6,Lattice,Bo,7,0.2,484,COLAB,0.9339259259259259
7,Lattice,Bo,7,0.2,484,COLAB,0.9074542008843968
8,Lattice,Bo,7,0.2,484,COLAB,0.8931596091205212
9,Lattice,Bo,7,0.2,484,COLAB,0.9162995594713657
10,Lattice,Bo,7,0.2,484,COLAB,0.8923909582935371
11,Lattice,Bo,7,0.2,484,COLAB,0.9187979539641944
12,Lattice,Bo,7,0.2,484,COLAB,0.9198508853681268
13,Lattice,Bo,7,0.2,484,COLAB,0.9192767194058766
14,Lattice,Bo,7,0.2,484,COLAB,0.8925262507720816
15,Lattice,Bo,7,0.2,484,COLAB,0.8926919518963923
16,Lattice,Bo,7,0.2,484,COLAB,0.9278350515463918
17,Lattice,Bo,7,0.2,484,COLAB,0.9058971141781681
18,Lattice,Bo,7,0.2,484,COLAB,0.8961201501877347
19,Lattice,Bo,7,0.2,484,COLAB,0.9225621414913958
20,Lattice,Bo,7,0.2,484,COLAB,0.9048982188295165
21,Lattice,Bo,7,0.2,484,COLAB,0.911509900990099
22,Lattice,Bo,7,0.2,484,COLAB,0.881815213842638
23,Lattice,Bo,7,0.2,484,COLAB,0.9248811410459588
24,Lattice,Bo,7,0.2,484,COLAB,0.9075981970379909
25,Lattice,Bo,7,0.2,484,COLAB,0.9091492776886035
26,Lattice,Bo,7,0.2,484,COLAB,0.8817718291905673
27,Lattice,Bo,7,0.2,484,COLAB,0.8969008898435102
28,Lattice,Bo,7,0.2,484,COLAB,0.9208371246587808
29,Lattice,Bo,7,0.2,484,COLAB,0.9012424338961452
30,Lattice,Bo,7,0.2,484,COLAB,0.8752864157119477
31,Lattice,Bo,7,0.2,484,COLAB,0.9130832570905764
32,Lattice,Bo,7,0.2,484,COLAB,0.9181674565560821
33,Lattice,Bo,7,0.2,484,COLAB,0.9249843063402385
34,Lattice,Bo,7,0.2,484,COLAB,0.8931596091205212
35,Lattice,Bo,7,0.2,484,COLAB,0.8830884651453579
36,Lattice,Bo,7,0.2,484,COLAB,0.9124548736462094
37,Lattice,Bo,7,0.2,484,COLAB,0.8798449612403101
38,Lattice,Bo,7,0.2,484,COLAB,0.9054908485856905
39,Lattice,Bo,7,0.2,484,COLAB,0.8989427860696517
40,Lattice,Bo,7,0.2,484,COLAB,0.9113496932515337
41,Lattice,Bo,7,0.2,484,COLAB,0.8388596219398823
42,Lattice,Bo,7,0.2,484,COLAB,0.9158878504672897
43,Lattice,Bo,7,0.2,484,COLAB,0.8865248226950354
44,Lattice,Bo,7,0.2,484,COLAB,0.9159690920798454
45,Lattice,Bo,7,0.2,484,COLAB,0.8707753479125249
46,Lattice,Bo,7,0.2,484,COLAB,0.8692999357739242
47,Lattice,Bo,7,0.2,484,COLAB,0.903435468895079
48,Lattice,Bo,7,0.2,484,COLAB,0.9359951234379762
49,Lattice,Bo,7,0.2,484,COLAB,0.9158354114713217
50,Lattice,Bo,7,0.2,484,COLAB,0.9059668853483287
1,Lattice,Bo,7,0.2,484,NOLAB,0.9235783322094853
2,Lattice,Bo,7,0.2,484,NOLAB,0.9326424870466321
3,Lattice,Bo,7,0.2,484,NOLAB,0.9138236597252991
4,Lattice,Bo,7,0.2,484,NOLAB,0.9128796275770339
5,Lattice,Bo,7,0.2,484,NOLAB,0.9272768463978251
6,Lattice,Bo,7,0.2,484,NOLAB,0.9167226326393553
7,Lattice,Bo,7,0.2,484,NOLAB,0.9401197604790419
8,Lattice,Bo,7,0.2,484,NOLAB,0.9252582985271488
9,Lattice,Bo,7,0.2,484,NOLAB,0.9330742659758203
10,Lattice,Bo,7,0.2,484,NOLAB,0.9024983418085342
11,Lattice,Bo,7,0.2,484,NOLAB,0.903546419697312
12,Lattice,Bo,7,0.2,484,NOLAB,0.9282993502128613
13,Lattice,Bo,7,0.2,484,NOLAB,0.927013603973224
14,Lattice,Bo,7,0.2,484,NOLAB,0.9227696404793608
15,Lattice,Bo,7,0.2,484,NOLAB,0.9316202090592335
16,Lattice,Bo,7,0.2,484,NOLAB,0.9304614038924119
17,Lattice,Bo,7,0.2,484,NOLAB,0.897239263803681
18,Lattice,Bo,7,0.2,484,NOLAB,0.9252848378615249
19,Lattice,Bo,7,0.2,484,NOLAB,0.9225244831338412
20,Lattice,Bo,7,0.2,484,NOLAB,0.9229573712255773
21,Lattice,Bo,7,0.2,484,NOLAB,0.9054812257229176
22,Lattice,Bo,7,0.2,484,NOLAB,0.9100394157199165
23,Lattice,Bo,7,0.2,484,NOLAB,0.9342999546896239
24,Lattice,Bo,7,0.2,484,NOLAB,0.9385245901639344
25,Lattice,Bo,7,0.2,484,NOLAB,0.9236842105263158
26,Lattice,Bo,7,0.2,484,NOLAB,0.9262131619765123
27,Lattice,Bo,7,0.2,484,NOLAB,0.9250275633958104
28,Lattice,Bo,7,0.2,484,NOLAB,0.920845513829548
29,Lattice,Bo,7,0.2,484,NOLAB,0.9111994698475812
30,Lattice,Bo,7,0.2,484,NOLAB,0.9212148892441197
31,Lattice,Bo,7,0.2,484,NOLAB,0.9123687813783661
32,Lattice,Bo,7,0.2,484,NOLAB,0.925639894086496
33,Lattice,Bo,7,0.2,484,NOLAB,0.9178680646570555
34,Lattice,Bo,7,0.2,484,NOLAB,0.9252582985271488
35,Lattice,Bo,7,0.2,484,NOLAB,0.9079634464751958
36,Lattice,Bo,7,0.2,484,NOLAB,0.9182147711826009
37,Lattice,Bo,7,0.2,484,NOLAB,0.9171663335554076
38,Lattice,Bo,7,0.2,484,NOLAB,0.9104748920699841
39,Lattice,Bo,7,0.2,484,NOLAB,0.9143683274021353
40,Lattice,Bo,7,0.2,484,NOLAB,0.8972046889089269
41,Lattice,Bo,7,0.2,484,NOLAB,0.913834685376014
42,Lattice,Bo,7,0.2,484,NOLAB,0.9089130434782609
43,Lattice,Bo,7,0.2,484,NOLAB,0.9179566563467493
44,Lattice,Bo,7,0.2,484,NOLAB,0.9260989594393714
45,Lattice,Bo,7,0.2,484,NOLAB,0.9086474501108648
46,Lattice,Bo,7,0.2,484,NOLAB,0.9360017594018034
47,Lattice,Bo,7,0.2,484,NOLAB,0.9221320465014258
48,Lattice,Bo,7,0.2,484,NOLAB,0.9365470852017937
49,Lattice,Bo,7,0.2,484,NOLAB,0.9170413669064749
50,Lattice,Bo,7,0.2,484,NOLAB,0.9232753062540296
1,Lattice,Bo,13,0.5,413,COLAB,0
2,Lattice,Bo,13,0.5,413,COLAB,0
3,Lattice,Bo,13,0.5,413,COLAB,0
4,Lattice,Bo,13,0.5,413,COLAB,0
5,Lattice,Bo,13,0.5,413,COLAB,0
6,Lattice,Bo,13,0.5,413,COLAB,0
7,Lattice,Bo,13,0.5,413,COLAB,0
8,Lattice,Bo,13,0.5,413,COLAB,0
9,Lattice,Bo,13,0.5,413,COLAB,0
10,Lattice,Bo,13,0.5,413,COLAB,0
11,Lattice,Bo,13,0.5,413,COLAB,0
12,Lattice,Bo,13,0.5,413,COLAB,0
13,Lattice,Bo,13,0.5,413,COLAB,0
14,Lattice,Bo,13,0.5,413,COLAB,0
15,Lattice,Bo,13,0.5,413,COLAB,0
16,Lattice,Bo,13,0.5,413,COLAB,0
17,Lattice,Bo,13,0.5,413,COLAB,0
18,Lattice,Bo,13,0.5,413,COLAB,0
19,Lattice,Bo,13,0.5,413,COLAB,0
20,Lattice,Bo,13,0.5,413,COLAB,0
21,Lattice,Bo,13,0.5,413,COLAB,0
22,Lattice,Bo,13,0.5,413,COLAB,0
23,Lattice,Bo,13,0.5,413,COLAB,0
24,Lattice,Bo,13,0.5,413,COLAB,0
25,Lattice,Bo,13,0.5,413,COLAB,0
26,Lattice,Bo,13,0.5,413,COLAB,0
27,Lattice,Bo,13,0.5,413,COLAB,0
28,Lattice,Bo,13,0.5,413,COLAB,0
29,Lattice,Bo,13,0.5,413,COLAB,0
30,Lattice,Bo,13,0.5,413,COLAB,0
31,Lattice,Bo,13,0.5,413,COLAB,0
32,Lattice,Bo,13,0.5,413,COLAB,0
33,Lattice,Bo,13,0.5,413,COLAB,0
34,Lattice,Bo,13,0.5,413,COLAB,0
35,Lattice,Bo,13,0.5,413,COLAB,0
36,Lattice,Bo,13,0.5,413,COLAB,0
37,Lattice,Bo,13,0.5,413,COLAB,0
38,Lattice,Bo,13,0.5,413,COLAB,0
39,Lattice,Bo,13,0.5,413,COLAB,0
40,Lattice,Bo,13,0.5,413,COLAB,0
41,Lattice,Bo,13,0.5,413,COLAB,0
42,Lattice,Bo,13,0.5,413,COLAB,0
43,Lattice,Bo,13,0.5,413,COLAB,0
44,Lattice,Bo,13,0.5,413,COLAB,0
45,Lattice,Bo,13,0.5,413,COLAB,0
46,Lattice,Bo,13,0.5,413,COLAB,0
47,Lattice,Bo,13,0.5,413,COLAB,0
48,Lattice,Bo,13,0.5,413,COLAB,0
49,Lattice,Bo,13,0.5,413,COLAB,0
50,Lattice,Bo,13,0.5,413,COLAB,0
1,Lattice,Bo,13,0.5,413,NOLAB,0
2,Lattice,Bo,13,0.5,413,NOLAB,0
3,Lattice,Bo,13,0.5,413,NOLAB,0
4,Lattice,Bo,13,0.5,413,NOLAB,0
5,Lattice,Bo,13,0.5,413,NOLAB,0
6,Lattice,Bo,13,0.5,413,NOLAB,0
7,Lattice,Bo,13,0.5,413,NOLAB,0
8,Lattice,Bo,13,0.5,413,NOLAB,0
9,Lattice,Bo,13,0.5,413,NOLAB,0
10,Lattice,Bo,13,0.5,413,NOLAB,0
11,Lattice,Bo,13,0.5,413,NOLAB,0
12,Lattice,Bo,13,0.5,413,NOLAB,0
13,Lattice,Bo,13,0.5,413,NOLAB,0
14,Lattice,Bo,13,0.5,413,NOLAB,0
15,Lattice,Bo,13,0.5,413,NOLAB,0
16,Lattice,Bo,13,0.5,413,NOLAB,0
17,Lattice,Bo,13,0.5,413,NOLAB,0
18,Lattice,Bo,13,0.5,413,NOLAB,0
19,Lattice,Bo,13,0.5,413,NOLAB,0
20,Lattice,Bo,13,0.5,413,NOLAB,0
21,Lattice,Bo,13,0.5,413,NOLAB,0
22,Lattice,Bo,13,0.5,413,NOLAB,0
23,Lattice,Bo,13,0.5,413,NOLAB,0
24,Lattice,Bo,13,0.5,413,NOLAB,0
25,Lattice,Bo,13,0.5,413,NOLAB,0
26,Lattice,Bo,13,0.5,413,NOLAB,0
27,Lattice,Bo,13,0.5,413,NOLAB,0
28,Lattice,Bo,13,0.5,413,NOLAB,0
29,Lattice,Bo,13,0.5,413,NOLAB,0
30,Lattice,Bo,13,0.5,413,NOLAB,0
31,Lattice,Bo,13,0.5,413,NOLAB,0
32,Lattice,Bo,13,0.5,413,NOLAB,0
33,Lattice,Bo,13,0.5,413,NOLAB,0
34,Lattice,Bo,13,0.5,413,NOLAB,0
35,Lattice,Bo,13,0.5,413,NOLAB,0
36,Lattice,Bo,13,0.5,413,NOLAB,0
37,Lattice,Bo,13,0.5,413,NOLAB,0
38,Lattice,Bo,13,0.5,413,NOLAB,0
39,Lattice,Bo,13,0.5,413,NOLAB,0
40,Lattice,Bo,13,0.5,413,NOLAB,0
41,Lattice,Bo,13,0.5,413,NOLAB,0
42,Lattice,Bo,13,0.5,413,NOLAB,0
43,Lattice,Bo,13,0.5,413,NOLAB,0
44,Lattice,Bo,13,0.5,413,NOLAB,0
45,Lattice,Bo,13,0.5,413,NOLAB,0
46,Lattice,Bo,13,0.5,413,NOLAB,0
47,Lattice,Bo,13,0.5,413,NOLAB,0
48,Lattice,Bo,13,0.5,413,NOLAB,0
49,Lattice,Bo,13,0.5,413,NOLAB,0
50,Lattice,Bo,13,0.5,413,NOLAB,0
1,Lattice,Bo,2,0.5,413,COLAB,0.8698475437605873
2,Lattice,Bo,2,0.5,413,COLAB,0.8890457368718239
3,Lattice,Bo,2,0.5,413,COLAB,0.8737151248164464
4,Lattice,Bo,2,0.5,413,COLAB,0.8806461262339216
5,Lattice,Bo,2,0.5,413,COLAB,0.8808918995201807
6,Lattice,Bo,2,0.5,413,COLAB,0.9078073089700996
7,Lattice,Bo,2,0.5,413,COLAB,0.8918687589158345
8,Lattice,Bo,2,0.5,413,COLAB,0.9093697713329615
9,Lattice,Bo,2,0.5,413,COLAB,0.8753533069530809
10,Lattice,Bo,2,0.5,413,COLAB,0.8912736515108727
11,Lattice,Bo,2,0.5,413,COLAB,0.8923504867872044
12,Lattice,Bo,2,0.5,413,COLAB,0.8947836395969176
13,Lattice,Bo,2,0.5,413,COLAB,0.8886395511921459
14,Lattice,Bo,2,0.5,413,COLAB,0.881590319792567
15,Lattice,Bo,2,0.5,413,COLAB,0.933852140077821
16,Lattice,Bo,2,0.5,413,COLAB,0.9271763392857143
17,Lattice,Bo,2,0.5,413,COLAB,0.8966769058922088
18,Lattice,Bo,2,0.5,413,COLAB,0.9174664107485605
19,Lattice,Bo,2,0.5,413,COLAB,0.908228730822873
20,Lattice,Bo,2,0.5,413,COLAB,0.924057355284121
21,Lattice,Bo,2,0.5,413,COLAB,0.9018743109151047
22,Lattice,Bo,2,0.5,413,COLAB,0.8616406701328712
23,Lattice,Bo,2,0.5,413,COLAB,0.8634240175872493
24,Lattice,Bo,2,0.5,413,COLAB,0.868144690781797
25,Lattice,Bo,2,0.5,413,COLAB,0.8546019198193111
26,Lattice,Bo,2,0.5,413,COLAB,0.8629398410896708
27,Lattice,Bo,2,0.5,413,COLAB,0.8985835694050992
28,Lattice,Bo,2,0.5,413,COLAB,0.9190565532028947
29,Lattice,Bo,2,0.5,413,COLAB,0.8791428571428571
30,Lattice,Bo,2,0.5,413,COLAB,0.887646890226426
31,Lattice,Bo,2,0.5,413,COLAB,0.8753525098702764
32,Lattice,Bo,2,0.5,413,COLAB,0.8898441698011822
33,Lattice,Bo,2,0.5,413,COLAB,0.8998344370860927
34,Lattice,Bo,2,0.5,413,COLAB,0.9093697713329615
35,Lattice,Bo,2,0.5,413,COLAB,0.8289779326364692
36,Lattice,Bo,2,0.5,413,COLAB,0.8866396761133604
37,Lattice,Bo,2,0.5,413,COLAB,0.8640399556048834
38,Lattice,Bo,2,0.5,413,COLAB,0.8953098827470687
39,Lattice,Bo,2,0.5,413,COLAB,0.9012113055181696
40,Lattice,Bo,2,0.5,413,COLAB,0.9239554317548746
41,Lattice,Bo,2,0.5,413,COLAB,0.8676056338028169
42,Lattice,Bo,2,0.5,413,COLAB,0.8897924845765564
43,Lattice,Bo,2,0.5,413,COLAB,0.8626720183486238
44,Lattice,Bo,2,0.5,413,COLAB,0.861803084223013
45,Lattice,Bo,2,0.5,413,COLAB,0.9223191669012103
46,Lattice,Bo,2,0.5,413,COLAB,0.9157287949492177
47,Lattice,Bo,2,0.5,413,COLAB,0.9068906605922551
48,Lattice,Bo,2,0.5,413,COLAB,0.8889501240011022
49,Lattice,Bo,2,0.5,413,COLAB,0.9128466327108092
50,Lattice,Bo,2,0.5,413,COLAB,0.9007170435741865
1,Lattice,Bo,2,0.5,413,NOLAB,0.9022641509433962
2,Lattice,Bo,2,0.5,413,NOLAB,0.8958061509785648
3,Lattice,Bo,2,0.5,413,NOLAB,0.9259609922363189
4,Lattice,Bo,2,0.5,413,NOLAB,0.9373333333333334
5,Lattice,Bo,2,0.5,413,NOLAB,0.904173685195583
6,Lattice,Bo,2,0.5,413,NOLAB,0.9157914133038512
7,Lattice,Bo,2,0.5,413,NOLAB,0.9157356561257337
8,Lattice,Bo,2,0.5,413,NOLAB,0.8928109406763999
9,Lattice,Bo,2,0.5,413,NOLAB,0.9162074862245867
10,Lattice,Bo,2,0.5,413,NOLAB,0.9155195172543843
11,Lattice,Bo,2,0.5,413,NOLAB,0.8954855842185129
12,Lattice,Bo,2,0.5,413,NOLAB,0.9275750047773743
13,Lattice,Bo,2,0.5,413,NOLAB,0.9044881305637982
14,Lattice,Bo,2,0.5,413,NOLAB,0.9276951672862453
15,Lattice,Bo,2,0.5,413,NOLAB,0.901642439116481
16,Lattice,Bo,2,0.5,413,NOLAB,0.931948822547747
17,Lattice,Bo,2,0.5,413,NOLAB,0.9147957305852042
18,Lattice,Bo,2,0.5,413,NOLAB,0.9299289690919562
19,Lattice,Bo,2,0.5,413,NOLAB,0.9131918119787718
20,Lattice,Bo,2,0.5,413,NOLAB,0.9119508920007673
21,Lattice,Bo,2,0.5,413,NOLAB,0.9228070175438596
22,Lattice,Bo,2,0.5,413,NOLAB,0.9191011235955057
23,Lattice,Bo,2,0.5,413,NOLAB,0.9092295957284515
24,Lattice,Bo,2,0.5,413,NOLAB,0.9180266366535359
25,Lattice,Bo,2,0.5,413,NOLAB,0.8927563499529633
26,Lattice,Bo,2,0.5,413,NOLAB,0.9214698750233166
27,Lattice,Bo,2,0.5,413,NOLAB,0.9166030534351145
28,Lattice,Bo,2,0.5,413,NOLAB,0.9304444857727358
29,Lattice,Bo,2,0.5,413,NOLAB,0.9128195345288058
30,Lattice,Bo,2,0.5,413,NOLAB,0.9354595206642763
31,Lattice,Bo,2,0.5,413,NOLAB,0.9266438616495629
32,Lattice,Bo,2,0.5,413,NOLAB,0.888385269121813
33,Lattice,Bo,2,0.5,413,NOLAB,0.8873024938130593
34,Lattice,Bo,2,0.5,413,NOLAB,0.8928109406763999
35,Lattice,Bo,2,0.5,413,NOLAB,0.9012202208018594
36,Lattice,Bo,2,0.5,413,NOLAB,0.9116391312418786
37,Lattice,Bo,2,0.5,413,NOLAB,0.8969844540176063
38,Lattice,Bo,2,0.5,413,NOLAB,0.8928299008390541
39,Lattice,Bo,2,0.5,413,NOLAB,0.8994956099383523
40,Lattice,Bo,2,0.5,413,NOLAB,0.9164365912019142
41,Lattice,Bo,2,0.5,413,NOLAB,0.9263334576650504
42,Lattice,Bo,2,0.5,413,NOLAB,0.9202385389489377
43,Lattice,Bo,2,0.5,413,NOLAB,0.9431438127090301
44,Lattice,Bo,2,0.5,413,NOLAB,0.8607954545454546
45,Lattice,Bo,2,0.5,413,NOLAB,0.9342580277408322
46,Lattice,Bo,2,0.5,413,NOLAB,0.8928229665071771
47,Lattice,Bo,2,0.5,413,NOLAB,0.8843054489639294
48,Lattice,Bo,2,0.5,413,NOLAB,0.8895027624309392
49,Lattice,Bo,2,0.5,413,NOLAB,0.8963913690476191
50,Lattice,Bo,2,0.5,413,NOLAB,0.9222018348623853
1,Lattice,Bo,7,0.5,413,COLAB,0.810431654676259
2,Lattice,Bo,7,0.5,413,COLAB,0.5841973543081873
3,Lattice,Bo,7,0.5,413,COLAB,0.6019381289601192
4,Lattice,Bo,7,0.5,413,COLAB,0.6794917049064596
5,Lattice,Bo,7,0.5,413,COLAB,0.7716027249910362
6,Lattice,Bo,7,0.5,413,COLAB,0.7180304640453419
7,Lattice,Bo,7,0.5,413,COLAB,0.5816170861937452
8,Lattice,Bo,7,0.5,413,COLAB,0.5037341299477222
9,Lattice,Bo,7,0.5,413,COLAB,0.8128964059196617
10,Lattice,Bo,7,0.5,413,COLAB,0.7214311792625046
11,Lattice,Bo,7,0.5,413,COLAB,0.7289823008849557
12,Lattice,Bo,7,0.5,413,COLAB,0.7242688947968097
13,Lattice,Bo,7,0.5,413,COLAB,0.6958424507658644
14,Lattice,Bo,7,0.5,413,COLAB,0.6795800144822592
15,Lattice,Bo,7,0.5,413,COLAB,0.6922500935979035
16,Lattice,Bo,7,0.5,413,COLAB,0.7402214022140221
17,Lattice,Bo,7,0.5,413,COLAB,0.5621703089675961
18,Lattice,Bo,7,0.5,413,COLAB,0.6888629283489096
19,Lattice,Bo,7,0.5,413,COLAB,0.7534145441122185
20,Lattice,Bo,7,0.5,413,COLAB,0.7822222222222223
21,Lattice,Bo,7,0.5,413,COLAB,0.7625739644970414
22,Lattice,Bo,7,0.5,413,COLAB,0.7488338715464657
23,Lattice,Bo,7,0.5,413,COLAB,0.7511295180722891
24,Lattice,Bo,7,0.5,413,COLAB,0.7502908103916247
25,Lattice,Bo,7,0.5,413,COLAB,0.6878267363704257
26,Lattice,Bo,7,0.5,413,COLAB,0.7408906882591093
27,Lattice,Bo,7,0.5,413,COLAB,0.6930729550478998
28,Lattice,Bo,7,0.5,413,COLAB,0.6838262139466958
29,Lattice,Bo,7,0.5,413,COLAB,0.35392829900839057
30,Lattice,Bo,7,0.5,413,COLAB,0.6112522686025408
31,Lattice,Bo,7,0.5,413,COLAB,0.7171459774299236
32,Lattice,Bo,7,0.5,413,COLAB,0.633345628919218
33,Lattice,Bo,7,0.5,413,COLAB,0.5830258302583026
34,Lattice,Bo,7,0.5,413,COLAB,0.5037341299477222
35,Lattice,Bo,7,0.5,413,COLAB,0.7118017018128006
36,Lattice,Bo,7,0.5,413,COLAB,0.6555110949436158
37,Lattice,Bo,7,0.5,413,COLAB,0.8031794095382286
38,Lattice,Bo,7,0.5,413,COLAB,0.6357591429626893
39,Lattice,Bo,7,0.5,413,COLAB,0.723589549413101
40,Lattice,Bo,7,0.5,413,COLAB,0.5878629932985853
41,Lattice,Bo,7,0.5,413,COLAB,0.6403279910547894
42,Lattice,Bo,7,0.5,413,COLAB,0.5619896065330364
43,Lattice,Bo,7,0.5,413,COLAB,0.6643586005830904
44,Lattice,Bo,7,0.5,413,COLAB,0.634867190422746
45,Lattice,Bo,7,0.5,413,COLAB,0.6242690058479532
46,Lattice,Bo,7,0.5,413,COLAB,0.5784277879341865
47,Lattice,Bo,7,0.5,413,COLAB,0.3974169741697417
48,Lattice,Bo,7,0.5,413,COLAB,0.7502730251183108
49,Lattice,Bo,7,0.5,413,COLAB,0.5361380798274002
50,Lattice,Bo,7,0.5,413,COLAB,0.7580763582966226
1,Lattice,Bo,7,0.5,413,NOLAB,0.6254612546125461
2,Lattice,Bo,7,0.5,413,NOLAB,0.4109110454178984
3,Lattice,Bo,7,0.5,413,NOLAB,0.4307568438003221
4,Lattice,Bo,7,0.5,413,NOLAB,0.03274628508530545
5,Lattice,Bo,7,0.5,413,NOLAB,0
6,Lattice,Bo,7,0.5,413,NOLAB,0.45515755453810935
7,Lattice,Bo,7,0.5,413,NOLAB,0.06371191135734072
8,Lattice,Bo,7,0.5,413,NOLAB,0.030730897009966777
9,Lattice,Bo,7,0.5,413,NOLAB,0.18164539777355415
10,Lattice,Bo,7,0.5,413,NOLAB,0.2969179966978536
11,Lattice,Bo,7,0.5,413,NOLAB,0.26314370450256136
12,Lattice,Bo,7,0.5,413,NOLAB,0.1897830266410327
13,Lattice,Bo,7,0.5,413,NOLAB,0.011239112110143298
14,Lattice,Bo,7,0.5,413,NOLAB,0.2574496644295302
15,Lattice,Bo,7,0.5,413,NOLAB,0.057458563535911604
16,Lattice,Bo,7,0.5,413,NOLAB,0.08745653918159936
17,Lattice,Bo,7,0.5,413,NOLAB,0.18957088538837588
18,Lattice,Bo,7,0.5,413,NOLAB,0.22120708748615725
19,Lattice,Bo,7,0.5,413,NOLAB,0.2263681592039801
20,Lattice,Bo,7,0.5,413,NOLAB,0.4590296495956873
21,Lattice,Bo,7,0.5,413,NOLAB,0.31803713527851457
22,Lattice,Bo,7,0.5,413,NOLAB,0.3518772266374349
23,Lattice,Bo,7,0.5,413,NOLAB,0.5206977349648529
24,Lattice,Bo,7,0.5,413,NOLAB,0.19678492239467849
25,Lattice,Bo,7,0.5,413,NOLAB,0.14137270987147935
26,Lattice,Bo,7,0.5,413,NOLAB,0.09816462736373749
27,Lattice,Bo,7,0.5,413,NOLAB,0.21224601867105986
28,Lattice,Bo,7,0.5,413,NOLAB,0.002518186905428092
29,Lattice,Bo,7,0.5,413,NOLAB,0.3798012355627182
30,Lattice,Bo,7,0.5,413,NOLAB,0.4447461308715721
31,Lattice,Bo,7,0.5,413,NOLAB,0.10261348005502063
32,Lattice,Bo,7,0.5,413,NOLAB,0.5789895749799518
33,Lattice,Bo,7,0.5,413,NOLAB,0.2653576437587658
34,Lattice,Bo,7,0.5,413,NOLAB,0.030730897009966777
35,Lattice,Bo,7,0.5,413,NOLAB,0.41668874172185433
36,Lattice,Bo,7,0.5,413,NOLAB,0.1668517490283176
37,Lattice,Bo,7,0.5,413,NOLAB,0.04464780920687743
38,Lattice,Bo,7,0.5,413,NOLAB,0.1490899357601713
39,Lattice,Bo,7,0.5,413,NOLAB,0.07624964699237503
40,Lattice,Bo,7,0.5,413,NOLAB,0.1792299349240781
41,Lattice,Bo,7,0.5,413,NOLAB,0.07801221543586896
42,Lattice,Bo,7,0.5,413,NOLAB,0.3338968723584108
43,Lattice,Bo,7,0.5,413,NOLAB,0.1977632296781233
44,Lattice,Bo,7,0.5,413,NOLAB,0.01838952354416272
45,Lattice,Bo,7,0.5,413,NOLAB,0.10292110292110292
46,Lattice,Bo,7,0.5,413,NOLAB,0.143053267435475
47,Lattice,Bo,7,0.5,413,NOLAB,0.3542405235887647
48,Lattice,Bo,7,0.5,413,NOLAB,0.044034090909090905
49,Lattice,Bo,7,0.5,413,NOLAB,0.3853672158614912
50,Lattice,Bo,7,0.5,413,NOLAB,0.2408619749045281
1,Lattice,Bo,13,0.5,484,COLAB,0
2,Lattice,Bo,13,0.5,484,COLAB,0
3,Lattice,Bo,13,0.5,484,COLAB,0
4,Lattice,Bo,13,0.5,484,COLAB,0
5,Lattice,Bo,13,0.5,484,COLAB,0
6,Lattice,Bo,13,0.5,484,COLAB,0
7,Lattice,Bo,13,0.5,484,COLAB,0
8,Lattice,Bo,13,0.5,484,COLAB,0
9,Lattice,Bo,13,0.5,484,COLAB,0
10,Lattice,Bo,13,0.5,484,COLAB,0
11,Lattice,Bo,13,0.5,484,COLAB,0
12,Lattice,Bo,13,0.5,484,COLAB,0
13,Lattice,Bo,13,0.5,484,COLAB,0
14,Lattice,Bo,13,0.5,484,COLAB,0
15,Lattice,Bo,13,0.5,484,COLAB,0
16,Lattice,Bo,13,0.5,484,COLAB,0
