replica,network,population,sigma,true_model,net_size,colab_cond,RR
50,Small,Bo,0.2,2,484,COLAB,0.2892205638474295
1,Small,Bo,0.2,2,484,NOLAB,0.2835004557885141
2,Small,Bo,0.2,2,484,NOLAB,0.2752336448598131
3,Small,Bo,0.2,2,484,NOLAB,0.26931818181818185
4,Small,Bo,0.2,2,484,NOLAB,0.266384778012685
5,Small,Bo,0.2,2,484,NOLAB,0.27891000686970463
6,Small,Bo,0.2,2,484,NOLAB,0.2757132582114601
7,Small,Bo,0.2,2,484,NOLAB,0.28324531925108015
8,Small,Bo,0.2,2,484,NOLAB,0.26861451460885954
9,Small,Bo,0.2,2,484,NOLAB,0.268
10,Small,Bo,0.2,2,484,NOLAB,0.2775462962962963
11,Small,Bo,0.2,2,484,NOLAB,0.2807017543859649
12,Small,Bo,0.2,2,484,NOLAB,0.27800925925925923
13,Small,Bo,0.2,2,484,NOLAB,0.26747373229785293
14,Small,Bo,0.2,2,484,NOLAB,0.2849474390516663
15,Small,Bo,0.2,2,484,NOLAB,0.26483516483516484
16,Small,Bo,0.2,2,484,NOLAB,0.2754860123281176
17,Small,Bo,0.2,2,484,NOLAB,0.28055555555555556
18,Small,Bo,0.2,2,484,NOLAB,0.2778776978417266
19,Small,Bo,0.2,2,484,NOLAB,0.282985339848956
20,Small,Bo,0.2,2,484,NOLAB,0.2907991940899933
21,Small,Bo,0.2,2,484,NOLAB,0.26415514935354434
22,Small,Bo,0.2,2,484,NOLAB,0.2710727969348659
23,Small,Bo,0.2,2,484,NOLAB,0.27674307545367716
24,Small,Bo,0.2,2,484,NOLAB,0.2822655524605385
25,Small,Bo,0.2,2,484,NOLAB,0.2873826425463705
26,Small,Bo,0.2,2,484,NOLAB,0.3077290076335878
27,Small,Bo,0.2,2,484,NOLAB,0.2720165555300069
28,Small,Bo,0.2,2,484,NOLAB,0.3011609378556795
29,Small,Bo,0.2,2,484,NOLAB,0.2715851987208771
30,Small,Bo,0.2,2,484,NOLAB,0.2864379461201934
31,Small,Bo,0.2,2,484,NOLAB,0.2865315852205006
32,Small,Bo,0.2,2,484,NOLAB,0.30160271976687714
33,Small,Bo,0.2,2,484,NOLAB,0.27197802197802196
34,Small,Bo,0.2,2,484,NOLAB,0.26861451460885954
35,Small,Bo,0.2,2,484,NOLAB,0.2925733207190161
36,Small,Bo,0.2,2,484,NOLAB,0.2808251289263948
37,Small,Bo,0.2,2,484,NOLAB,0.2810309744517296
38,Small,Bo,0.2,2,484,NOLAB,0.2753064003631412
39,Small,Bo,0.2,2,484,NOLAB,0.28205128205128205
40,Small,Bo,0.2,2,484,NOLAB,0.27592550011496897
41,Small,Bo,0.2,2,484,NOLAB,0.2675115207373272
42,Small,Bo,0.2,2,484,NOLAB,0.2783576896311761
43,Small,Bo,0.2,2,484,NOLAB,0.28276336929079643
44,Small,Bo,0.2,2,484,NOLAB,0.28887353144436767
45,Small,Bo,0.2,2,484,NOLAB,0.28671491944898436
46,Small,Bo,0.2,2,484,NOLAB,0.28963194611498677
47,Small,Bo,0.2,2,484,NOLAB,0.27242302543507363
48,Small,Bo,0.2,2,484,NOLAB,0.2716516800757217
49,Small,Bo,0.2,2,484,NOLAB,0.2708664998862861
50,Small,Bo,0.2,2,484,NOLAB,0.30084348641049674
1,Small,Bo,0.2,7,484,COLAB,0.35376532399299476
2,Small,Bo,0.2,7,484,COLAB,0.3788109756097561
3,Small,Bo,0.2,7,484,COLAB,0.3831501831501832
4,Small,Bo,0.2,7,484,COLAB,0.35235378031383735
5,Small,Bo,0.2,7,484,COLAB,0.3600999286224126
6,Small,Bo,0.2,7,484,COLAB,0.3635721849629368
7,Small,Bo,0.2,7,484,COLAB,0.3596093477502616
8,Small,Bo,0.2,7,484,COLAB,0.3388888888888889
9,Small,Bo,0.2,7,484,COLAB,0.3688811188811189
10,Small,Bo,0.2,7,484,COLAB,0.38651846539978485
11,Small,Bo,0.2,7,484,COLAB,0.36123032904148783
12,Small,Bo,0.2,7,484,COLAB,0.3535249828884326
13,Small,Bo,0.2,7,484,COLAB,0.36396138720057203
14,Small,Bo,0.2,7,484,COLAB,0.37374821173104433
15,Small,Bo,0.2,7,484,COLAB,0.34643226473629785
16,Small,Bo,0.2,7,484,COLAB,0.3622159090909091
17,Small,Bo,0.2,7,484,COLAB,0.3813071452759905
18,Small,Bo,0.2,7,484,COLAB,0.3769203286888174
19,Small,Bo,0.2,7,484,COLAB,0.3707280832095097
20,Small,Bo,0.2,7,484,COLAB,0.3589108910891089
21,Small,Bo,0.2,7,484,COLAB,0.3259864912904373
22,Small,Bo,0.2,7,484,COLAB,0.3786231884057971
23,Small,Bo,0.2,7,484,COLAB,0.36028880866425994
24,Small,Bo,0.2,7,484,COLAB,0.3754128440366972
25,Small,Bo,0.2,7,484,COLAB,0.3843478260869565
26,Small,Bo,0.2,7,484,COLAB,0.3437042459736457
27,Small,Bo,0.2,7,484,COLAB,0.36889504676134394
28,Small,Bo,0.2,7,484,COLAB,0.38196594427244585
29,Small,Bo,0.2,7,484,COLAB,0.40569259962049337
30,Small,Bo,0.2,7,484,COLAB,0.3780170813219458
31,Small,Bo,0.2,7,484,COLAB,0.37310114857354576
32,Small,Bo,0.2,7,484,COLAB,0.3317258008956252
33,Small,Bo,0.2,7,484,COLAB,0.40309506263817246
34,Small,Bo,0.2,7,484,COLAB,0.3388888888888889
35,Small,Bo,0.2,7,484,COLAB,0.37927272727272726
36,Small,Bo,0.2,7,484,COLAB,0.33974833456698744
37,Small,Bo,0.2,7,484,COLAB,0.37652232746955344
38,Small,Bo,0.2,7,484,COLAB,0.37719640765326046
39,Small,Bo,0.2,7,484,COLAB,0.3605272532953331
40,Small,Bo,0.2,7,484,COLAB,0.3637949075688873
41,Small,Bo,0.2,7,484,COLAB,0.3865317244063838
42,Small,Bo,0.2,7,484,COLAB,0.3607828655834564
43,Small,Bo,0.2,7,484,COLAB,0.3499012508229098
44,Small,Bo,0.2,7,484,COLAB,0.37396408839779005
45,Small,Bo,0.2,7,484,COLAB,0.3754565376186998
46,Small,Bo,0.2,7,484,COLAB,0.38143216984526807
47,Small,Bo,0.2,7,484,COLAB,0.36618730270080674
48,Small,Bo,0.2,7,484,COLAB,0.348326359832636
49,Small,Bo,0.2,7,484,COLAB,0.36797337278106507
50,Small,Bo,0.2,7,484,COLAB,0.3540489642184557
1,Small,Bo,0.2,7,484,NOLAB,0.33367037411526795
2,Small,Bo,0.2,7,484,NOLAB,0.33072789447972645
3,Small,Bo,0.2,7,484,NOLAB,0.3616757560733763
4,Small,Bo,0.2,7,484,NOLAB,0.3346870520783564
5,Small,Bo,0.2,7,484,NOLAB,0.3347290640394089
6,Small,Bo,0.2,7,484,NOLAB,0.3437654016757023
7,Small,Bo,0.2,7,484,NOLAB,0.33358915323612176
8,Small,Bo,0.2,7,484,NOLAB,0.3346723575194577
9,Small,Bo,0.2,7,484,NOLAB,0.3491368830537321
10,Small,Bo,0.2,7,484,NOLAB,0.3404092071611253
11,Small,Bo,0.2,7,484,NOLAB,0.35384615384615387
12,Small,Bo,0.2,7,484,NOLAB,0.34232005936186
13,Small,Bo,0.2,7,484,NOLAB,0.3584572724981094
14,Small,Bo,0.2,7,484,NOLAB,0.34698275862068967
15,Small,Bo,0.2,7,484,NOLAB,0.35958731756416706
16,Small,Bo,0.2,7,484,NOLAB,0.35853658536585364
17,Small,Bo,0.2,7,484,NOLAB,0.33876377575467176
18,Small,Bo,0.2,7,484,NOLAB,0.3635470400393024
19,Small,Bo,0.2,7,484,NOLAB,0.3491197619637987
20,Small,Bo,0.2,7,484,NOLAB,0.36600496277915634
21,Small,Bo,0.2,7,484,NOLAB,0.32494279176201374
22,Small,Bo,0.2,7,484,NOLAB,0.3411644535240041
23,Small,Bo,0.2,7,484,NOLAB,0.3656941649899396
24,Small,Bo,0.2,7,484,NOLAB,0.3350974260283859
25,Small,Bo,0.2,7,484,NOLAB,0.360251572327044
26,Small,Bo,0.2,7,484,NOLAB,0.3421453990849009
27,Small,Bo,0.2,7,484,NOLAB,0.3573135755258126
28,Small,Bo,0.2,7,484,NOLAB,0.34027437530622245
29,Small,Bo,0.2,7,484,NOLAB,0.33719806763285026
30,Small,Bo,0.2,7,484,NOLAB,0.35397138628515046
31,Small,Bo,0.2,7,484,NOLAB,0.36819338422391856
32,Small,Bo,0.2,7,484,NOLAB,0.3617558022199798
33,Small,Bo,0.2,7,484,NOLAB,0.34273213417598447
34,Small,Bo,0.2,7,484,NOLAB,0.3346723575194577
35,Small,Bo,0.2,7,484,NOLAB,0.34112619406737055
36,Small,Bo,0.2,7,484,NOLAB,0.36384209202916773
37,Small,Bo,0.2,7,484,NOLAB,0.35532123589995096
38,Small,Bo,0.2,7,484,NOLAB,0.3416069600818833
39,Small,Bo,0.2,7,484,NOLAB,0.3620563035495716
40,Small,Bo,0.2,7,484,NOLAB,0.3490853658536585
41,Small,Bo,0.2,7,484,NOLAB,0.3330815709969788
42,Small,Bo,0.2,7,484,NOLAB,0.32914572864321606
43,Small,Bo,0.2,7,484,NOLAB,0.3496796451453918
44,Small,Bo,0.2,7,484,NOLAB,0.34737363726461845
45,Small,Bo,0.2,7,484,NOLAB,0.347177319074857
46,Small,Bo,0.2,7,484,NOLAB,0.34374237618931447
47,Small,Bo,0.2,7,484,NOLAB,0.351215843569817
48,Small,Bo,0.2,7,484,NOLAB,0.327836573960128
49,Small,Bo,0.2,7,484,NOLAB,0.35048395313295977
50,Small,Bo,0.2,7,484,NOLAB,0.33652195241599214
1,Small,Bo,0.5,13,413,COLAB,0.5614864864864865
2,Small,Bo,0.5,13,413,COLAB,0.5668016194331984
3,Small,Bo,0.5,13,413,COLAB,0.5927197802197802
4,Small,Bo,0.5,13,413,COLAB,0.5767764298093587
5,Small,Bo,0.5,13,413,COLAB,0.5653342290896876
6,Small,Bo,0.5,13,413,COLAB,0.5927498367080339
7,Small,Bo,0.5,13,413,COLAB,0.5858716785482826
8,Small,Bo,0.5,13,413,COLAB,0.5687811831789024
9,Small,Bo,0.5,13,413,COLAB,0.5954790823211876
10,Small,Bo,0.5,13,413,COLAB,0.5788150807899461
11,Small,Bo,0.5,13,413,COLAB,0.5773809523809523
12,Small,Bo,0.5,13,413,COLAB,0.5964797913950456
13,Small,Bo,0.5,13,413,COLAB,0.580276001346348
14,Small,Bo,0.5,13,413,COLAB,0.5770764119601329
15,Small,Bo,0.5,13,413,COLAB,0.5705624789491411
16,Small,Bo,0.5,13,413,COLAB,0.5718184919822586
17,Small,Bo,0.5,13,413,COLAB,0.5791234526597524
18,Small,Bo,0.5,13,413,COLAB,0.5850115549686365
19,Small,Bo,0.5,13,413,COLAB,0.567199727798571
20,Small,Bo,0.5,13,413,COLAB,0.5840796019900497
21,Small,Bo,0.5,13,413,COLAB,0.5691562932226832
22,Small,Bo,0.5,13,413,COLAB,0.5699965433805738
23,Small,Bo,0.5,13,413,COLAB,0.5823488533703961
24,Small,Bo,0.5,13,413,COLAB,0.5662974152400134
25,Small,Bo,0.5,13,413,COLAB,0.5975242556038809
26,Small,Bo,0.5,13,413,COLAB,0.5792891319207109
27,Small,Bo,0.5,13,413,COLAB,0.5952302086783703
28,Small,Bo,0.5,13,413,COLAB,0.6001355472721112
29,Small,Bo,0.5,13,413,COLAB,0.5803178897531281
30,Small,Bo,0.5,13,413,COLAB,0.589010989010989
31,Small,Bo,0.5,13,413,COLAB,0.5794516022464486
32,Small,Bo,0.5,13,413,COLAB,0.5502802505769865
33,Small,Bo,0.5,13,413,COLAB,0.5764029749830967
34,Small,Bo,0.5,13,413,COLAB,0.5687811831789024
35,Small,Bo,0.5,13,413,COLAB,0.5860559110811722
36,Small,Bo,0.5,13,413,COLAB,0.5765112262521589
37,Small,Bo,0.5,13,413,COLAB,0.5909844216108717
38,Small,Bo,0.5,13,413,COLAB,0.5562330623306233
39,Small,Bo,0.5,13,413,COLAB,0.5687234737185766
40,Small,Bo,0.5,13,413,COLAB,0.5915539425932036
41,Small,Bo,0.5,13,413,COLAB,0.5981087470449172
42,Small,Bo,0.5,13,413,COLAB,0.5833896016205267
43,Small,Bo,0.5,13,413,COLAB,0.577990746860542
44,Small,Bo,0.5,13,413,COLAB,0.5922266139657444
45,Small,Bo,0.5,13,413,COLAB,0.5828532700779396
46,Small,Bo,0.5,13,413,COLAB,0.5694206376414124
47,Small,Bo,0.5,13,413,COLAB,0.5587546032808838
48,Small,Bo,0.5,13,413,COLAB,0.5837304288631723
49,Small,Bo,0.5,13,413,COLAB,0.5876508161816891
50,Small,Bo,0.5,13,413,COLAB,0.5677506775067751
1,Small,Bo,0.5,13,413,NOLAB,0.584981370020063
2,Small,Bo,0.5,13,413,NOLAB,0.5807027992852889
3,Small,Bo,0.5,13,413,NOLAB,0.5629077353215284
4,Small,Bo,0.5,13,413,NOLAB,0.5736434108527132
5,Small,Bo,0.5,13,413,NOLAB,0.5781975843914524
6,Small,Bo,0.5,13,413,NOLAB,0.5725121359223301
7,Small,Bo,0.5,13,413,NOLAB,0.5902167545401289
8,Small,Bo,0.5,13,413,NOLAB,0.5751279735019572
9,Small,Bo,0.5,13,413,NOLAB,0.5948402228085605
10,Small,Bo,0.5,13,413,NOLAB,0.5685705066150372
11,Small,Bo,0.5,13,413,NOLAB,0.5829070117363828
12,Small,Bo,0.5,13,413,NOLAB,0.5830335731414868
13,Small,Bo,0.5,13,413,NOLAB,0.5743264659270998
14,Small,Bo,0.5,13,413,NOLAB,0.5826034430685594
15,Small,Bo,0.5,13,413,NOLAB,0.5780089153046062
16,Small,Bo,0.5,13,413,NOLAB,0.5806451612903226
17,Small,Bo,0.5,13,413,NOLAB,0.5817378497790869
18,Small,Bo,0.5,13,413,NOLAB,0.5843505477308294
19,Small,Bo,0.5,13,413,NOLAB,0.551219512195122
20,Small,Bo,0.5,13,413,NOLAB,0.5618111408996127
21,Small,Bo,0.5,13,413,NOLAB,0.5755223880597015
22,Small,Bo,0.5,13,413,NOLAB,0.5746843239913767
23,Small,Bo,0.5,13,413,NOLAB,0.5893675527039414
24,Small,Bo,0.5,13,413,NOLAB,0.5776741474788691
25,Small,Bo,0.5,13,413,NOLAB,0.5786650774731824
26,Small,Bo,0.5,13,413,NOLAB,0.5784643621902723
27,Small,Bo,0.5,13,413,NOLAB,0.581081081081081
28,Small,Bo,0.5,13,413,NOLAB,0.5686334454295322
29,Small,Bo,0.5,13,413,NOLAB,0.5905318167845066
30,Small,Bo,0.5,13,413,NOLAB,0.5721830985915493
31,Small,Bo,0.5,13,413,NOLAB,0.5586120662707096
32,Small,Bo,0.5,13,413,NOLAB,0.590513359351546
33,Small,Bo,0.5,13,413,NOLAB,0.5775516497070614
34,Small,Bo,0.5,13,413,NOLAB,0.5751279735019572
35,Small,Bo,0.5,13,413,NOLAB,0.5777979981801638
36,Small,Bo,0.5,13,413,NOLAB,0.5670580964153276
37,Small,Bo,0.5,13,413,NOLAB,0.5794979079497908
38,Small,Bo,0.5,13,413,NOLAB,0.5805150480918398
39,Small,Bo,0.5,13,413,NOLAB,0.5671967570938572
40,Small,Bo,0.5,13,413,NOLAB,0.5875486381322957
41,Small,Bo,0.5,13,413,NOLAB,0.5758315532499237
42,Small,Bo,0.5,13,413,NOLAB,0.5756126718469815
43,Small,Bo,0.5,13,413,NOLAB,0.5852340936374549
44,Small,Bo,0.5,13,413,NOLAB,0.5747159918438683
45,Small,Bo,0.5,13,413,NOLAB,0.5916279069767442
46,Small,Bo,0.5,13,413,NOLAB,0.5832823025107164
47,Small,Bo,0.5,13,413,NOLAB,0.5737028301886793
48,Small,Bo,0.5,13,413,NOLAB,0.5708041958041958
49,Small,Bo,0.5,13,413,NOLAB,0.5624809043690804
50,Small,Bo,0.5,13,413,NOLAB,0.5923586040914561
1,Small,Bo,0.5,2,413,COLAB,0.3094425483503982
2,Small,Bo,0.5,2,413,COLAB,0.31348088531187124
3,Small,Bo,0.5,2,413,COLAB,0.3220675944333996
4,Small,Bo,0.5,2,413,COLAB,0.3228511530398323
5,Small,Bo,0.5,2,413,COLAB,0.31605562579013907
6,Small,Bo,0.5,2,413,COLAB,0.3112609040444092
7,Small,Bo,0.5,2,413,COLAB,0.32387438516836925
8,Small,Bo,0.5,2,413,COLAB,0.3017796289284362
9,Small,Bo,0.5,2,413,COLAB,0.3081954597922278
10,Small,Bo,0.5,2,413,COLAB,0.3016826923076923
11,Small,Bo,0.5,2,413,COLAB,0.3080731150038081
12,Small,Bo,0.5,2,413,COLAB,0.30062063615205586
13,Small,Bo,0.5,2,413,COLAB,0.3100803506208912
14,Small,Bo,0.5,2,413,COLAB,0.3178474641889276
15,Small,Bo,0.5,2,413,COLAB,0.30145611963793784
16,Small,Bo,0.5,2,413,COLAB,0.31810897435897434
17,Small,Bo,0.5,2,413,COLAB,0.2837565497783152
18,Small,Bo,0.5,2,413,COLAB,0.2926267281105991
19,Small,Bo,0.5,2,413,COLAB,0.32058359621451105
20,Small,Bo,0.5,2,413,COLAB,0.33766745468873127
21,Small,Bo,0.5,2,413,COLAB,0.3075135553834237
22,Small,Bo,0.5,2,413,COLAB,0.2878554957724827
23,Small,Bo,0.5,2,413,COLAB,0.3008918185343156
24,Small,Bo,0.5,2,413,COLAB,0.29857087678640404
25,Small,Bo,0.5,2,413,COLAB,0.31223134036733097
26,Small,Bo,0.5,2,413,COLAB,0.32872815928484356
27,Small,Bo,0.5,2,413,COLAB,0.31429728635074927
28,Small,Bo,0.5,2,413,COLAB,0.3206312548113934
29,Small,Bo,0.5,2,413,COLAB,0.3108470678420851
30,Small,Bo,0.5,2,413,COLAB,0.33106318577374194
31,Small,Bo,0.5,2,413,COLAB,0.3035107587768969
32,Small,Bo,0.5,2,413,COLAB,0.3171772004652966
33,Small,Bo,0.5,2,413,COLAB,0.3172598545732874
34,Small,Bo,0.5,2,413,COLAB,0.3017796289284362
35,Small,Bo,0.5,2,413,COLAB,0.30181962025316456
36,Small,Bo,0.5,2,413,COLAB,0.31913978494623657
37,Small,Bo,0.5,2,413,COLAB,0.31630170316301703
38,Small,Bo,0.5,2,413,COLAB,0.3417928776094965
39,Small,Bo,0.5,2,413,COLAB,0.27166099129776766
40,Small,Bo,0.5,2,413,COLAB,0.29844186975629244
41,Small,Bo,0.5,2,413,COLAB,0.3201153568853641
42,Small,Bo,0.5,2,413,COLAB,0.2798073063026897
43,Small,Bo,0.5,2,413,COLAB,0.31998488855307894
44,Small,Bo,0.5,2,413,COLAB,0.3298088653924359
45,Small,Bo,0.5,2,413,COLAB,0.2901256732495512
46,Small,Bo,0.5,2,413,COLAB,0.3089753772835584
47,Small,Bo,0.5,2,413,COLAB,0.29252782193958665
48,Small,Bo,0.5,2,413,COLAB,0.31019261637239165
49,Small,Bo,0.5,2,413,COLAB,0.29607128392061566
50,Small,Bo,0.5,2,413,COLAB,0.3056916698077648
1,Small,Bo,0.5,2,413,NOLAB,0.28106821787414066
2,Small,Bo,0.5,2,413,NOLAB,0.2785243741765481
3,Small,Bo,0.5,2,413,NOLAB,0.3019122003770536
4,Small,Bo,0.5,2,413,NOLAB,0.286663124335813
5,Small,Bo,0.5,2,413,NOLAB,0.2995207667731629
6,Small,Bo,0.5,2,413,NOLAB,0.29047985629971773
7,Small,Bo,0.5,2,413,NOLAB,0.29104859335038363
8,Small,Bo,0.5,2,413,NOLAB,0.3041599135602377
9,Small,Bo,0.5,2,413,NOLAB,0.275826711099718
10,Small,Bo,0.5,2,413,NOLAB,0.3089257081774452
11,Small,Bo,0.5,2,413,NOLAB,0.2822601170781369
12,Small,Bo,0.5,2,413,NOLAB,0.27574083375188346
13,Small,Bo,0.5,2,413,NOLAB,0.2747797356828194
14,Small,Bo,0.5,2,413,NOLAB,0.28796487603305787
15,Small,Bo,0.5,2,413,NOLAB,0.2911457004337841
16,Small,Bo,0.5,2,413,NOLAB,0.2774760796483062
17,Small,Bo,0.5,2,413,NOLAB,0.3015914427341508
18,Small,Bo,0.5,2,413,NOLAB,0.3016833245660179
19,Small,Bo,0.5,2,413,NOLAB,0.29410201912858663
20,Small,Bo,0.5,2,413,NOLAB,0.2838827838827839
21,Small,Bo,0.5,2,413,NOLAB,0.280823749665686
22,Small,Bo,0.5,2,413,NOLAB,0.2857142857142857
23,Small,Bo,0.5,2,413,NOLAB,0.2842773954473266
24,Small,Bo,0.5,2,413,NOLAB,0.2952860169491525
25,Small,Bo,0.5,2,413,NOLAB,0.30044144378083615
26,Small,Bo,0.5,2,413,NOLAB,0.28329484218629714
27,Small,Bo,0.5,2,413,NOLAB,0.3016034614405701
28,Small,Bo,0.5,2,413,NOLAB,0.29829104091144487
29,Small,Bo,0.5,2,413,NOLAB,0.28797051855751515
30,Small,Bo,0.5,2,413,NOLAB,0.29531936901991207
31,Small,Bo,0.5,2,413,NOLAB,0.29258463191832346
32,Small,Bo,0.5,2,413,NOLAB,0.27789473684210525
33,Small,Bo,0.5,2,413,NOLAB,0.2982410760475944
34,Small,Bo,0.5,2,413,NOLAB,0.3041599135602377
35,Small,Bo,0.5,2,413,NOLAB,0.27935755660874145
36,Small,Bo,0.5,2,413,NOLAB,0.28545407233931824
37,Small,Bo,0.5,2,413,NOLAB,0.3015491452991453
38,Small,Bo,0.5,2,413,NOLAB,0.28750326115314373
39,Small,Bo,0.5,2,413,NOLAB,0.28903394255874676
40,Small,Bo,0.5,2,413,NOLAB,0.2839092315626612
41,Small,Bo,0.5,2,413,NOLAB,0.2952155625657203
42,Small,Bo,0.5,2,413,NOLAB,0.28870179250407385
43,Small,Bo,0.5,2,413,NOLAB,0.2863862755949087
44,Small,Bo,0.5,2,413,NOLAB,0.27855361596009975
45,Small,Bo,0.5,2,413,NOLAB,0.28556485355648537
46,Small,Bo,0.5,2,413,NOLAB,0.2945876288659794
47,Small,Bo,0.5,2,413,NOLAB,0.29359243697478993
48,Small,Bo,0.5,2,413,NOLAB,0.28586144733453517
49,Small,Bo,0.5,2,413,NOLAB,0.28623376623376623
50,Small,Bo,0.5,2,413,NOLAB,0.28673930374701034
1,Small,Bo,0.5,7,413,COLAB,0.5288491206417772
2,Small,Bo,0.5,7,413,COLAB,0.5348988910632746
3,Small,Bo,0.5,7,413,COLAB,0.5225283630470017
4,Small,Bo,0.5,7,413,COLAB,0.5431797375648459
5,Small,Bo,0.5,7,413,COLAB,0.5163660654642619
6,Small,Bo,0.5,7,413,COLAB,0.5268168835290384
7,Small,Bo,0.5,7,413,COLAB,0.5154043645699615
8,Small,Bo,0.5,7,413,COLAB,0.5400196014374388
9,Small,Bo,0.5,7,413,COLAB,0.5264559068219634
10,Small,Bo,0.5,7,413,COLAB,0.5184
11,Small,Bo,0.5,7,413,COLAB,0.5407481629926519
12,Small,Bo,0.5,7,413,COLAB,0.5391879131255902
13,Small,Bo,0.5,7,413,COLAB,0.5411042944785276
14,Small,Bo,0.5,7,413,COLAB,0.5202312138728323
15,Small,Bo,0.5,7,413,COLAB,0.5414847161572053
16,Small,Bo,0.5,7,413,COLAB,0.5187847108787977
17,Small,Bo,0.5,7,413,COLAB,0.5366161616161617
18,Small,Bo,0.5,7,413,COLAB,0.521640826873385
19,Small,Bo,0.5,7,413,COLAB,0.5413078149920255
20,Small,Bo,0.5,7,413,COLAB,0.5323624595469255
21,Small,Bo,0.5,7,413,COLAB,0.5108481262327417
22,Small,Bo,0.5,7,413,COLAB,0.5098684210526315
23,Small,Bo,0.5,7,413,COLAB,0.5444976076555024
24,Small,Bo,0.5,7,413,COLAB,0.55
25,Small,Bo,0.5,7,413,COLAB,0.5216968911917098
26,Small,Bo,0.5,7,413,COLAB,0.5226547543075941
27,Small,Bo,0.5,7,413,COLAB,0.5453063885267275
28,Small,Bo,0.5,7,413,COLAB,0.5341391702058151
29,Small,Bo,0.5,7,413,COLAB,0.527768649359185
30,Small,Bo,0.5,7,413,COLAB,0.5497173262387762
31,Small,Bo,0.5,7,413,COLAB,0.5301013941698353
32,Small,Bo,0.5,7,413,COLAB,0.5706556333545513
33,Small,Bo,0.5,7,413,COLAB,0.5243981782693559
34,Small,Bo,0.5,7,413,COLAB,0.5400196014374388
35,Small,Bo,0.5,7,413,COLAB,0.5400192864030858
36,Small,Bo,0.5,7,413,COLAB,0.5221864951768489
37,Small,Bo,0.5,7,413,COLAB,0.554988842843481
38,Small,Bo,0.5,7,413,COLAB,0.5371823031063696
39,Small,Bo,0.5,7,413,COLAB,0.5387971330632596
40,Small,Bo,0.5,7,413,COLAB,0.5727758566488526
41,Small,Bo,0.5,7,413,COLAB,0.5004700720777185
42,Small,Bo,0.5,7,413,COLAB,0.5359329680953916
43,Small,Bo,0.5,7,413,COLAB,0.5199481024975673
44,Small,Bo,0.5,7,413,COLAB,0.5269971581938744
45,Small,Bo,0.5,7,413,COLAB,0.550275482093664
46,Small,Bo,0.5,7,413,COLAB,0.550065445026178
47,Small,Bo,0.5,7,413,COLAB,0.5262988060664731
48,Small,Bo,0.5,7,413,COLAB,0.5227992400253325
49,Small,Bo,0.5,7,413,COLAB,0.5283134374043464
50,Small,Bo,0.5,7,413,COLAB,0.5084521047398077
1,Small,Bo,0.5,7,413,NOLAB,0.5516967126193001
2,Small,Bo,0.5,7,413,NOLAB,0.549314004659591
3,Small,Bo,0.5,7,413,NOLAB,0.53747761575850606
4,Small,Bo,0.5,7,413,NOLAB,0.5481239804241436
5,Small,Bo,0.5,7,413,NOLAB,0.5529978586723768
6,Small,Bo,0.5,7,413,NOLAB,0.5607643312101911
7,Small,Bo,0.5,7,413,NOLAB,0.5481727574750831
8,Small,Bo,0.5,7,413,NOLAB,0.5339858618814574
9,Small,Bo,0.5,7,413,NOLAB,0.5537540533798953
10,Small,Bo,0.5,7,413,NOLAB,0.5495076586433261
11,Small,Bo,0.5,7,413,NOLAB,0.5468210941350419
12,Small,Bo,0.5,7,413,NOLAB,0.5517065715741213
13,Small,Bo,0.5,7,413,NOLAB,0.5502466891716438
14,Small,Bo,0.5,7,413,NOLAB,0.5245941361763993
15,Small,Bo,0.5,7,413,NOLAB,0.5328845157949249
16,Small,Bo,0.5,7,413,NOLAB,0.526652998462327
17,Small,Bo,0.5,7,413,NOLAB,0.5402388369678089
18,Small,Bo,0.5,7,413,NOLAB,0.5564222568902756
19,Small,Bo,0.5,7,413,NOLAB,0.5460412012906428
20,Small,Bo,0.5,7,413,NOLAB,0.5623721881390593
21,Small,Bo,0.5,7,413,NOLAB,0.5463315562325464
22,Small,Bo,0.5,7,413,NOLAB,0.5293367346938775
23,Small,Bo,0.5,7,413,NOLAB,0.578853046594982
24,Small,Bo,0.5,7,413,NOLAB,0.547515923566879
25,Small,Bo,0.5,7,413,NOLAB,0.5396412789186379
26,Small,Bo,0.5,7,413,NOLAB,0.5125817815802718
27,Small,Bo,0.5,7,413,NOLAB,0.5433873497124935
28,Small,Bo,0.5,7,413,NOLAB,0.5422255340288127
29,Small,Bo,0.5,7,413,NOLAB,0.536235662148071
30,Small,Bo,0.5,7,413,NOLAB,0.5669734151329243
31,Small,Bo,0.5,7,413,NOLAB,0.5411616161616162
32,Small,Bo,0.5,7,413,NOLAB,0.5766969535008017
33,Small,Bo,0.5,7,413,NOLAB,0.5609110169491526
34,Small,Bo,0.5,7,413,NOLAB,0.5339858618814574
35,Small,Bo,0.5,7,413,NOLAB,0.5227854582693292
36,Small,Bo,0.5,7,413,NOLAB,0.5285943345804383
37,Small,Bo,0.5,7,413,NOLAB,0.5213782696177063
38,Small,Bo,0.5,7,413,NOLAB,0.5418457648546144
39,Small,Bo,0.5,7,413,NOLAB,0.560759823054905
40,Small,Bo,0.5,7,413,NOLAB,0.5379146919431279
41,Small,Bo,0.5,7,413,NOLAB,0.5570452155625657
42,Small,Bo,0.5,7,413,NOLAB,0.5632537849627919
43,Small,Bo,0.5,7,413,NOLAB,0.5552436846134218
