replica,network,population,true_model,sigma,net_size,colab_cond,TAT,TAT50
38,Lattice,Bo,13,0.5,484,NOLAB,0.12668701961549064,0
39,Lattice,Bo,13,0.5,484,NOLAB,0.11113620412316434,0
40,Lattice,Bo,13,0.5,484,NOLAB,0.11956173096477876,0
41,Lattice,Bo,13,0.5,484,NOLAB,0.09026463659535028,0
42,Lattice,Bo,13,0.5,484,NOLAB,0.1304693591142991,0
43,Lattice,Bo,13,0.5,484,NOLAB,0.1060864178411027,0
44,Lattice,Bo,13,0.5,484,NOLAB,0.100314926380179,0
45,Lattice,Bo,13,0.5,484,NOLAB,0.134260702188216,0
46,Lattice,Bo,13,0.5,484,NOLAB,0.08226378500988181,0
47,Lattice,Bo,13,0.5,484,NOLAB,0.11816663000555154,0
48,Lattice,Bo,13,0.5,484,NOLAB,0.09721177892976036,0
49,Lattice,Bo,13,0.5,484,NOLAB,0.12381418750240042,0
50,Lattice,Bo,13,0.5,484,NOLAB,0.130101433859805,0
1,Lattice,Bo,2,0.5,484,COLAB,0.7965978735258613,0.9129213483146067
2,Lattice,Bo,2,0.5,484,COLAB,0.8022321474290044,0.9138785625774474
3,Lattice,Bo,2,0.5,484,COLAB,0.832349020415131,0.9334750911300121
4,Lattice,Bo,2,0.5,484,COLAB,0.7925928449471347,0.8861946330423537
5,Lattice,Bo,2,0.5,484,COLAB,0.7764514562333795,0.8988439306358381
6,Lattice,Bo,2,0.5,484,COLAB,0.7819666980835689,0.8975808985234056
7,Lattice,Bo,2,0.5,484,COLAB,0.7829051239669421,0.89536
8,Lattice,Bo,2,0.5,484,COLAB,0.8149077505876695,0.9139585267718973
9,Lattice,Bo,2,0.5,484,COLAB,0.8132156764839871,0.9018997197134849
10,Lattice,Bo,2,0.5,484,COLAB,0.7892055451879498,0.9025806451612903
11,Lattice,Bo,2,0.5,484,COLAB,0.7835474235503703,0.9102106969205834
12,Lattice,Bo,2,0.5,484,COLAB,0.7996076007028047,0.9102362204724409
13,Lattice,Bo,2,0.5,484,COLAB,0.7799900601005262,0.8577185368877868
14,Lattice,Bo,2,0.5,484,COLAB,0.773078430732042,0.8675889328063241
15,Lattice,Bo,2,0.5,484,COLAB,0.7911520650877842,0.8952114427860697
16,Lattice,Bo,2,0.5,484,COLAB,0.7966094511549057,0.9
17,Lattice,Bo,2,0.5,484,COLAB,0.7791215946158507,0.8770670826833074
18,Lattice,Bo,2,0.5,484,COLAB,0.8093358200160883,0.9184748915065096
19,Lattice,Bo,2,0.5,484,COLAB,0.7613610729446507,0.8526674937965261
20,Lattice,Bo,2,0.5,484,COLAB,0.7769055475141762,0.9048964218455744
21,Lattice,Bo,2,0.5,484,COLAB,0.78683967042445635,0.8971480582524272
22,Lattice,Bo,2,0.5,484,COLAB,0.8185406198979914,0.9206738131699846
23,Lattice,Bo,2,0.5,484,COLAB,0.7825058119195833,0.8985289702791954
24,Lattice,Bo,2,0.5,484,COLAB,0.8066472577009767,0.9281818181818182
25,Lattice,Bo,2,0.5,484,COLAB,0.7644338395250962,0.8667941363926067
26,Lattice,Bo,2,0.5,484,COLAB,0.7895319861437922,0.8994927076727964
27,Lattice,Bo,2,0.5,484,COLAB,0.7630770828388321,0.8642297650130548
28,Lattice,Bo,2,0.5,484,COLAB,0.7911220847870812,0.9009691096305269
29,Lattice,Bo,2,0.5,484,COLAB,0.8115353901536277,0.9223926380368098
30,Lattice,Bo,2,0.5,484,COLAB,0.7756293497172684,0.8830741626794258
31,Lattice,Bo,2,0.5,484,COLAB,0.7969569423791107,0.8909879219572623
32,Lattice,Bo,2,0.5,484,COLAB,0.8148457553611136,0.9145654108573124
33,Lattice,Bo,2,0.5,484,COLAB,0.8309693818897135,0.9171561051004636
34,Lattice,Bo,2,0.5,484,COLAB,0.8149077505876695,0.9139585267718973
35,Lattice,Bo,2,0.5,484,COLAB,0.7918786503526256,0.8851794071762871
36,Lattice,Bo,2,0.5,484,COLAB,0.7313367940661051,0.83472133247918
37,Lattice,Bo,2,0.5,484,COLAB,0.7786746492058034,0.8806559368357121
38,Lattice,Bo,2,0.5,484,COLAB,0.7903277906300346,0.8760947129419396
39,Lattice,Bo,2,0.5,484,COLAB,0.7748517008677951,0.8887107119948685
40,Lattice,Bo,2,0.5,484,COLAB,0.8208806169276133,0.9362437185929648
41,Lattice,Bo,2,0.5,484,COLAB,0.7930123023392281,0.9049108539255553
42,Lattice,Bo,2,0.5,484,COLAB,0.7868612578643926,0.9048408488063661
43,Lattice,Bo,2,0.5,484,COLAB,0.7833173412535525,0.8832647896235368
44,Lattice,Bo,2,0.5,484,COLAB,0.7565397676776364,0.8489435509303059
45,Lattice,Bo,2,0.5,484,COLAB,0.8202591520149082,0.9246247205365697
46,Lattice,Bo,2,0.5,484,COLAB,0.8108157759636001,0.9183922046285018
47,Lattice,Bo,2,0.5,484,COLAB,0.7659730200496608,0.8677130044843049
48,Lattice,Bo,2,0.5,484,COLAB,0.7626766574607268,0.8619709412507897
49,Lattice,Bo,2,0.5,484,COLAB,0.7983450204524585,0.9131944444444444
50,Lattice,Bo,2,0.5,484,COLAB,0.8189453547132138,0.9224782067247821
1,Lattice,Bo,2,0.5,484,NOLAB,0.8040142974479746,0.9151275285839929
2,Lattice,Bo,2,0.5,484,NOLAB,0.8268835105940429,0.9391778523489933
3,Lattice,Bo,2,0.5,484,NOLAB,0.8036506541940235,0.9093515659461844
4,Lattice,Bo,2,0.5,484,NOLAB,0.7755222857640186,0.8982009653356735
5,Lattice,Bo,2,0.5,484,NOLAB,0.8183021134258469,0.9306973712796003
6,Lattice,Bo,2,0.5,484,NOLAB,0.82521065846496,0.9286778794975517
7,Lattice,Bo,2,0.5,484,NOLAB,0.8071239967777546,0.9165162454873647
8,Lattice,Bo,2,0.5,484,NOLAB,0.8042861956328444,0.9044167610419026
9,Lattice,Bo,2,0.5,484,NOLAB,0.812538232334195,0.9357499457347515
10,Lattice,Bo,2,0.5,484,NOLAB,0.8000105274146262,0.9212160137015628
11,Lattice,Bo,2,0.5,484,NOLAB,0.7687763119927196,0.8883169203222918
12,Lattice,Bo,2,0.5,484,NOLAB,0.8113873801235221,0.914963744232037
13,Lattice,Bo,2,0.5,484,NOLAB,0.7991708587854832,0.908695652173913
14,Lattice,Bo,2,0.5,484,NOLAB,0.8078512396694215,0.9148099606815203
15,Lattice,Bo,2,0.5,484,NOLAB,0.7946154540938445,0.9110382513661203
16,Lattice,Bo,2,0.5,484,NOLAB,0.7740119501580596,0.8910806174957119
17,Lattice,Bo,2,0.5,484,NOLAB,0.8034850133345056,0.9000443262411347
18,Lattice,Bo,2,0.5,484,NOLAB,0.8012547440854113,0.9045064377682404
19,Lattice,Bo,2,0.5,484,NOLAB,0.7894335107089081,0.9093620927030748
20,Lattice,Bo,2,0.5,484,NOLAB,0.7985834571660725,0.9036758193091231
21,Lattice,Bo,2,0.5,484,NOLAB,0.8077315233298898,0.9233940972222222
22,Lattice,Bo,2,0.5,484,NOLAB,0.8052712852961432,0.8984375
23,Lattice,Bo,2,0.5,484,NOLAB,0.7982603648783798,0.9130624726955002
24,Lattice,Bo,2,0.5,484,NOLAB,0.8045596140024484,0.9054435046627629
25,Lattice,Bo,2,0.5,484,NOLAB,0.8188025297341601,0.9289702926066562
26,Lattice,Bo,2,0.5,484,NOLAB,0.80967752211745,0.9187224669603524
27,Lattice,Bo,2,0.5,484,NOLAB,0.7791606053578456,0.8992346938775511
28,Lattice,Bo,2,0.5,484,NOLAB,0.810984840984247,0.9045959485950773
29,Lattice,Bo,2,0.5,484,NOLAB,0.8168156630552229,0.9145318021201413
30,Lattice,Bo,2,0.5,484,NOLAB,0.7864829874175668,0.9092122830440588
31,Lattice,Bo,2,0.5,484,NOLAB,0.7984657468012142,0.9059588299024919
32,Lattice,Bo,2,0.5,484,NOLAB,0.7837490472703361,0.8840415913200723
33,Lattice,Bo,2,0.5,484,NOLAB,0.8147112578930761,0.91999141999142
34,Lattice,Bo,2,0.5,484,NOLAB,0.8042861956328444,0.9044167610419026
35,Lattice,Bo,2,0.5,484,NOLAB,0.7873589127704932,0.9041519434628975
36,Lattice,Bo,2,0.5,484,NOLAB,0.8005680702568587,0.9002159827213823
37,Lattice,Bo,2,0.5,484,NOLAB,0.8068203948812736,0.9179520137103685
38,Lattice,Bo,2,0.5,484,NOLAB,0.8222101469139579,0.9330194735715814
39,Lattice,Bo,2,0.5,484,NOLAB,0.7817242674680691,0.8840354767184035
40,Lattice,Bo,2,0.5,484,NOLAB,0.827958833619211,0.9329140461215933
41,Lattice,Bo,2,0.5,484,NOLAB,0.8199153439526857,0.9216481639624253
42,Lattice,Bo,2,0.5,484,NOLAB,0.794879130376723,0.9115798922800719
43,Lattice,Bo,2,0.5,484,NOLAB,0.8011758515273506,0.8946904604538445
44,Lattice,Bo,2,0.5,484,NOLAB,0.7939888474995476,0.9073905109489051
45,Lattice,Bo,2,0.5,484,NOLAB,0.828112645350117,0.9288301725974856
46,Lattice,Bo,2,0.5,484,NOLAB,0.802060044143803,0.8876404494382022
47,Lattice,Bo,2,0.5,484,NOLAB,0.8098661402157165,0.9129237288135593
48,Lattice,Bo,2,0.5,484,NOLAB,0.802828510172673,0.9326157158234661
49,Lattice,Bo,2,0.5,484,NOLAB,0.7977588448323892,0.9035955056179775
50,Lattice,Bo,2,0.5,484,NOLAB,0.7882670051706604,0.8940641247833622
1,Lattice,Bo,7,0.5,484,COLAB,0.5337148107780164,0.8053777208706786
2,Lattice,Bo,7,0.5,484,COLAB,0.4664676213217421,0.6492214532871973
3,Lattice,Bo,7,0.5,484,COLAB,0.45093380503937686,0.45553618134263296
4,Lattice,Bo,7,0.5,484,COLAB,0.49633794520402114,0.7264920566766853
5,Lattice,Bo,7,0.5,484,COLAB,0.48832278789737016,0.6589376053962901
6,Lattice,Bo,7,0.5,484,COLAB,0.48073045666687214,0.6805616498464239
7,Lattice,Bo,7,0.5,484,COLAB,0.5244424367207072,0.7038327526132404
8,Lattice,Bo,7,0.5,484,COLAB,0.464639732434987,0.5982404692082112
9,Lattice,Bo,7,0.5,484,COLAB,0.5179049402526574,0.7207134171057965
10,Lattice,Bo,7,0.5,484,COLAB,0.49411743476848674,0.5772925764192139
11,Lattice,Bo,7,0.5,484,COLAB,0.44480622189309765,0.45933014354066987
12,Lattice,Bo,7,0.5,484,COLAB,0.5119710898566874,0.579692051602164
13,Lattice,Bo,7,0.5,484,COLAB,0.5199792066820561,0.7070362473347548
14,Lattice,Bo,7,0.5,484,COLAB,0.4970493032803063,0.6595744680851063
15,Lattice,Bo,7,0.5,484,COLAB,0.5050520594705568,0.735928903935675
16,Lattice,Bo,7,0.5,484,COLAB,0.5238722125286888,0.7471554993678887
17,Lattice,Bo,7,0.5,484,COLAB,0.46813608177244537,0.4066924066924067
18,Lattice,Bo,7,0.5,484,COLAB,0.5334884381708738,0.7037351443123939
19,Lattice,Bo,7,0.5,484,COLAB,0.4076375361688447,0.2805491990846682
20,Lattice,Bo,7,0.5,484,COLAB,0.5229675806051147,0.7175965665236052
21,Lattice,Bo,7,0.5,484,COLAB,0.4505405801616243,0.4532150776053215
22,Lattice,Bo,7,0.5,484,COLAB,0.4712455751971913,0.5879000438404208
23,Lattice,Bo,7,0.5,484,COLAB,0.4728505934473078,0.6038227628149435
24,Lattice,Bo,7,0.5,484,COLAB,0.4365852893300211,0.4618133095131755
25,Lattice,Bo,7,0.5,484,COLAB,0.49761902169376115,0.6179183135704874
26,Lattice,Bo,7,0.5,484,COLAB,0.47048734515183344,0.6123234916559692
27,Lattice,Bo,7,0.5,484,COLAB,0.4780180981274192,0.6717299578059072
28,Lattice,Bo,7,0.5,484,COLAB,0.5209925788497217,0.7583673469387755
29,Lattice,Bo,7,0.5,484,COLAB,0.47518726921048005,0.6182978723404255
30,Lattice,Bo,7,0.5,484,COLAB,0.4662829552905536,0.4866355536699194
31,Lattice,Bo,7,0.5,484,COLAB,0.48136041856795364,0.656841179058513
32,Lattice,Bo,7,0.5,484,COLAB,0.4735402443406396,0.5808695652173913
33,Lattice,Bo,7,0.5,484,COLAB,0.5385412089080419,0.8104631217838765
34,Lattice,Bo,7,0.5,484,COLAB,0.464639732434987,0.5982404692082112
35,Lattice,Bo,7,0.5,484,COLAB,0.47613788351639447,0.582255907267053
36,Lattice,Bo,7,0.5,484,COLAB,0.4413295021416828,0.35325602140945583
37,Lattice,Bo,7,0.5,484,COLAB,0.4767104355046087,0.5943196269605765
38,Lattice,Bo,7,0.5,484,COLAB,0.5270437162061653,0.7676852239430724
39,Lattice,Bo,7,0.5,484,COLAB,0.4848994326597305,0.6741523557904007
40,Lattice,Bo,7,0.5,484,COLAB,0.43862771880078844,0.4217573221757322
41,Lattice,Bo,7,0.5,484,COLAB,0.5077048133523187,0.6456483126110124
42,Lattice,Bo,7,0.5,484,COLAB,0.4003392978997649,0.3458715596330275
43,Lattice,Bo,7,0.5,484,COLAB,0.5256787394736655,0.7708871662360034
44,Lattice,Bo,7,0.5,484,COLAB,0.5035428125089988,0.73301393728223
45,Lattice,Bo,7,0.5,484,COLAB,0.47702045863149595,0.6822871883061049
46,Lattice,Bo,7,0.5,484,COLAB,0.51788973025129,0.6209813874788495
47,Lattice,Bo,7,0.5,484,COLAB,0.47048241810749114,0.6107066381156316
48,Lattice,Bo,7,0.5,484,COLAB,0.4661045102790589,0.5834049871023216
49,Lattice,Bo,7,0.5,484,COLAB,0.48506794273398135,0.6459412780656304
50,Lattice,Bo,7,0.5,484,COLAB,0.48298969255628876,0.6042204995693368
1,Lattice,Bo,7,0.5,484,NOLAB,0.37950478075629285,0.017400204708290685
2,Lattice,Bo,7,0.5,484,NOLAB,0.36920963208457436,0.0047377326565143825
3,Lattice,Bo,7,0.5,484,NOLAB,0.43552750409949004,0.39914163090128757
4,Lattice,Bo,7,0.5,484,NOLAB,0.4565837905410098,0.4342857142857143
5,Lattice,Bo,7,0.5,484,NOLAB,0.45869373864606217,0.4651990935577857
6,Lattice,Bo,7,0.5,484,NOLAB,0.3929295574269543,0.13690274483226025
7,Lattice,Bo,7,0.5,484,NOLAB,0.36641200480596475,0.025475543478260868
8,Lattice,Bo,7,0.5,484,NOLAB,0.37513730296851094,0.2072313357884165
9,Lattice,Bo,7,0.5,484,NOLAB,0.41941321486776034,0.25825825825825827
10,Lattice,Bo,7,0.5,484,NOLAB,0.4357592958142557,0.41361083581103403
11,Lattice,Bo,7,0.5,484,NOLAB,0.3564821597336527,0
12,Lattice,Bo,7,0.5,484,NOLAB,0.3759816653934301,0.0013445378151260505
13,Lattice,Bo,7,0.5,484,NOLAB,0.4281793923221542,0.2171447631754503
14,Lattice,Bo,7,0.5,484,NOLAB,0.39455350274706474,0
15,Lattice,Bo,7,0.5,484,NOLAB,0.3609638800630277,0.0073196235622168
16,Lattice,Bo,7,0.5,484,NOLAB,0.3776317043632327,0.0023744911804613297
17,Lattice,Bo,7,0.5,484,NOLAB,0.4281354730328637,0.3598910452843037
18,Lattice,Bo,7,0.5,484,NOLAB,0.31847241110762403,0
19,Lattice,Bo,7,0.5,484,NOLAB,0.3567688321482747,0.04424472865537504
20,Lattice,Bo,7,0.5,484,NOLAB,0.3670126287448798,0.05545866759679107
21,Lattice,Bo,7,0.5,484,NOLAB,0.44907392010464997,0.45439302481556004
22,Lattice,Bo,7,0.5,484,NOLAB,0.4595845815697393,0.3291221250404924
23,Lattice,Bo,7,0.5,484,NOLAB,0.4193139420412148,0.1931931931931932
24,Lattice,Bo,7,0.5,484,NOLAB,0.3723787363868078,0.005006675567423231
25,Lattice,Bo,7,0.5,484,NOLAB,0.43454282579714115,0.19798766634209672
26,Lattice,Bo,7,0.5,484,NOLAB,0.3605874007538011,0.016546018614270942
27,Lattice,Bo,7,0.5,484,NOLAB,0.44387224002922365,0.4300432037221668
28,Lattice,Bo,7,0.5,484,NOLAB,0.42116192744081804,0.21627118644067797
29,Lattice,Bo,7,0.5,484,NOLAB,0.4675038047664934,0.5125040597596622
30,Lattice,Bo,7,0.5,484,NOLAB,0.4258183354962093,0.05578512396694215
31,Lattice,Bo,7,0.5,484,NOLAB,0.40113397099556375,0.19584468664850135
32,Lattice,Bo,7,0.5,484,NOLAB,0.36050482923429256,0.0010327022375215145
33,Lattice,Bo,7,0.5,484,NOLAB,0.41424745843296834,0.27918781725888325
34,Lattice,Bo,7,0.5,484,NOLAB,0.37513730296851094,0.2072313357884165
35,Lattice,Bo,7,0.5,484,NOLAB,0.4020678458761311,0.07920446615491974
36,Lattice,Bo,7,0.5,484,NOLAB,0.3660594046681083,0.01757944557133198
37,Lattice,Bo,7,0.5,484,NOLAB,0.42776201223627297,0.29518072289156627
38,Lattice,Bo,7,0.5,484,NOLAB,0.4455856905793858,0.38969616908850724
39,Lattice,Bo,7,0.5,484,NOLAB,0.4012806844567712,0.3058519236986744
40,Lattice,Bo,7,0.5,484,NOLAB,0.3565616913626856,0.0040013337779259755
41,Lattice,Bo,7,0.5,484,NOLAB,0.32854917340661216,0
42,Lattice,Bo,7,0.5,484,NOLAB,0.42182877074963404,0.1747173689619733
43,Lattice,Bo,7,0.5,484,NOLAB,0.39622217834777484,0.1325706594885599
44,Lattice,Bo,7,0.5,484,NOLAB,0.35021466865081036,0
45,Lattice,Bo,7,0.5,484,NOLAB,0.40840036424343606,0.21569282136894824
46,Lattice,Bo,7,0.5,484,NOLAB,0.34886896140410667,0.006185567010309278
47,Lattice,Bo,7,0.5,484,NOLAB,0.43895124926332524,0.33565505804311774
48,Lattice,Bo,7,0.5,484,NOLAB,0.38922613304246895,0.09949238578680203
49,Lattice,Bo,7,0.5,484,NOLAB,0.4273054963120946,0.4825268817204301
50,Lattice,Bo,7,0.5,484,NOLAB,0.32514106778331764,0
1,Lattice,Bo,13,0.8,413,COLAB,0.005860900376212672,0
2,Lattice,Bo,13,0.8,413,COLAB,0.002581273767714445,0
3,Lattice,Bo,13,0.8,413,COLAB,0.005094088428330076,0
4,Lattice,Bo,13,0.8,413,COLAB,0.0037508198143018983,0
5,Lattice,Bo,13,0.8,413,COLAB,0.0029178599083098775,0
6,Lattice,Bo,13,0.8,413,COLAB,0.002575566923550325,0
7,Lattice,Bo,13,0.8,413,COLAB,0.002636127773096509,0
8,Lattice,Bo,13,0.8,413,COLAB,0.0042820524815578975,0
9,Lattice,Bo,13,0.8,413,COLAB,0.004420660772452304,0
10,Lattice,Bo,13,0.8,413,COLAB,0.004423130491827058,0
11,Lattice,Bo,13,0.8,413,COLAB,0.0030603622730468014,0
12,Lattice,Bo,13,0.8,413,COLAB,0.002973577843589323,0
13,Lattice,Bo,13,0.8,413,COLAB,0.0034537350434486625,0
14,Lattice,Bo,13,0.8,413,COLAB,0.00761461076332362,0
15,Lattice,Bo,13,0.8,413,COLAB,0.0033338975691250172,0
16,Lattice,Bo,13,0.8,413,COLAB,0.0038467815261231443,0
17,Lattice,Bo,13,0.8,413,COLAB,0.004246193046879595,0
18,Lattice,Bo,13,0.8,413,COLAB,0.006529524593752962,0
19,Lattice,Bo,13,0.8,413,COLAB,0.004420508146181931,0
20,Lattice,Bo,13,0.8,413,COLAB,0.005843901581441439,0
21,Lattice,Bo,13,0.8,413,COLAB,0.0030784749972325685,0
22,Lattice,Bo,13,0.8,413,COLAB,0.004272505647231572,0
23,Lattice,Bo,13,0.8,413,COLAB,0.0032989910679938074,0
24,Lattice,Bo,13,0.8,413,COLAB,0.004889178617992179,0
25,Lattice,Bo,13,0.8,413,COLAB,0.002876290400526349,0
26,Lattice,Bo,13,0.8,413,COLAB,0.00302936283597006,0
27,Lattice,Bo,13,0.8,413,COLAB,0.004737959604687224,0
28,Lattice,Bo,13,0.8,413,COLAB,0.003953604939924472,0
29,Lattice,Bo,13,0.8,413,COLAB,0.0060819879153052045,0
30,Lattice,Bo,13,0.8,413,COLAB,0.004149868105287611,0
31,Lattice,Bo,13,0.8,413,COLAB,0.004819004414367621,0
32,Lattice,Bo,13,0.8,413,COLAB,0.003541637107797418,0
33,Lattice,Bo,13,0.8,413,COLAB,0.003906836241122743,0
34,Lattice,Bo,13,0.8,413,COLAB,0.0042820524815578975,0
35,Lattice,Bo,13,0.8,413,COLAB,0.0039672501094206135,0
36,Lattice,Bo,13,0.8,413,COLAB,0.004145441385323164,0
37,Lattice,Bo,13,0.8,413,COLAB,0.00275533606629428,0
38,Lattice,Bo,13,0.8,413,COLAB,0.005499213830228666,0
39,Lattice,Bo,13,0.8,413,COLAB,0.004604720734930375,0
40,Lattice,Bo,13,0.8,413,COLAB,0.006436999227782088,0
41,Lattice,Bo,13,0.8,413,COLAB,0.004544066189039584,0
42,Lattice,Bo,13,0.8,413,COLAB,0.0038394070700851547,0
43,Lattice,Bo,13,0.8,413,COLAB,0.005336450052056118,0
44,Lattice,Bo,13,0.8,413,COLAB,0.002670455396614269,0
45,Lattice,Bo,13,0.8,413,COLAB,0.004406603332764274,0
46,Lattice,Bo,13,0.8,413,COLAB,0.002820664962633292,0
47,Lattice,Bo,13,0.8,413,COLAB,0.00270798904415928,0
48,Lattice,Bo,13,0.8,413,COLAB,0.0030287494310519566,0
49,Lattice,Bo,13,0.8,413,COLAB,0.005096307485258805,0
50,Lattice,Bo,13,0.8,413,COLAB,0.0033768606134760328,0
1,Lattice,Bo,13,0.8,413,NOLAB,0.0023801065897850883,0
2,Lattice,Bo,13,0.8,413,NOLAB,0.0036120222825731293,0
3,Lattice,Bo,13,0.8,413,NOLAB,0.0021438223087607696,0
4,Lattice,Bo,13,0.8,413,NOLAB,0.005300214092887853,0
5,Lattice,Bo,13,0.8,413,NOLAB,0.004911249687789634,0
6,Lattice,Bo,13,0.8,413,NOLAB,0.0020701655084221673,0
7,Lattice,Bo,13,0.8,413,NOLAB,0.003938797151946676,0
8,Lattice,Bo,13,0.8,413,NOLAB,0.003911342894393743,0
9,Lattice,Bo,13,0.8,413,NOLAB,0.002814608469149649,0
10,Lattice,Bo,13,0.8,413,NOLAB,0.0034194641064362913,0
11,Lattice,Bo,13,0.8,413,NOLAB,0.0021782255652447787,0
12,Lattice,Bo,13,0.8,413,NOLAB,0.0037027808851109244,0
13,Lattice,Bo,13,0.8,413,NOLAB,0.0024432868648795922,0
14,Lattice,Bo,13,0.8,413,NOLAB,0.003817770291609642,0
15,Lattice,Bo,13,0.8,413,NOLAB,0.003968078358484167,0
16,Lattice,Bo,13,0.8,413,NOLAB,0.0034571284651099634,0
17,Lattice,Bo,13,0.8,413,NOLAB,0.004229298277386571,0
18,Lattice,Bo,13,0.8,413,NOLAB,0.002477507051204614,0
19,Lattice,Bo,13,0.8,413,NOLAB,0.003369374726085944,0
20,Lattice,Bo,13,0.8,413,NOLAB,0.003061910466883671,0
21,Lattice,Bo,13,0.8,413,NOLAB,0.0023687258756245346,0
22,Lattice,Bo,13,0.8,413,NOLAB,0.0030275334464612592,0
23,Lattice,Bo,13,0.8,413,NOLAB,0.003022909689288656,0
24,Lattice,Bo,13,0.8,413,NOLAB,0.005154134584026725,0
25,Lattice,Bo,13,0.8,413,NOLAB,0.003316730480826429,0
26,Lattice,Bo,13,0.8,413,NOLAB,0.0034141662849289964,0
27,Lattice,Bo,13,0.8,413,NOLAB,0.0034884126862549255,0
28,Lattice,Bo,13,0.8,413,NOLAB,0.0037324108102649964,0
29,Lattice,Bo,13,0.8,413,NOLAB,0.003719903484723857,0
30,Lattice,Bo,13,0.8,413,NOLAB,0.0034289514017383786,0
31,Lattice,Bo,13,0.8,413,NOLAB,0.004555881228494968,0
32,Lattice,Bo,13,0.8,413,NOLAB,0.003645392484097166,0
33,Lattice,Bo,13,0.8,413,NOLAB,0.004171778879175316,0
34,Lattice,Bo,13,0.8,413,NOLAB,0.003911342894393743,0
35,Lattice,Bo,13,0.8,413,NOLAB,0.0030683109601266985,0
36,Lattice,Bo,13,0.8,413,NOLAB,0.003961142037848475,0
37,Lattice,Bo,13,0.8,413,NOLAB,0.0036683898916660333,0
38,Lattice,Bo,13,0.8,413,NOLAB,0.003239145562502574,0
39,Lattice,Bo,13,0.8,413,NOLAB,0.0034836518122915885,0
40,Lattice,Bo,13,0.8,413,NOLAB,0.003562470592813501,0
41,Lattice,Bo,13,0.8,413,NOLAB,0.004542981431485249,0
42,Lattice,Bo,13,0.8,413,NOLAB,0.004043032641743553,0
43,Lattice,Bo,13,0.8,413,NOLAB,0.004764592776292971,0
44,Lattice,Bo,13,0.8,413,NOLAB,0.0033893029904994002,0
45,Lattice,Bo,13,0.8,413,NOLAB,0.003605080817082727,0
46,Lattice,Bo,13,0.8,413,NOLAB,0.002474158643570375,0
47,Lattice,Bo,13,0.8,413,NOLAB,0.003155305413976905,0
48,Lattice,Bo,13,0.8,413,NOLAB,0.003271218808307413,0
49,Lattice,Bo,13,0.8,413,NOLAB,0.0035283255292488306,0
50,Lattice,Bo,13,0.8,413,NOLAB,0.00315061699582835,0
1,Lattice,Bo,2,0.8,413,COLAB,0.267499345282126,0
2,Lattice,Bo,2,0.8,413,COLAB,0.38830259277029566,0.035944700460829496
3,Lattice,Bo,2,0.8,413,COLAB,0.2591305643509033,0
4,Lattice,Bo,2,0.8,413,COLAB,0.28595091011100515,0
5,Lattice,Bo,2,0.8,413,COLAB,0.43833781533925487,0.2753010087862024
6,Lattice,Bo,2,0.8,413,COLAB,0.3368629768736535,0
7,Lattice,Bo,2,0.8,413,COLAB,0.26302836770582066,0
8,Lattice,Bo,2,0.8,413,COLAB,0.38878114811919695,0.05511811023622047
9,Lattice,Bo,2,0.8,413,COLAB,0.4189486455323271,0
10,Lattice,Bo,2,0.8,413,COLAB,0.35506356299959696,0.14945321992709598
11,Lattice,Bo,2,0.8,413,COLAB,0.4531043593130779,0.3028401585204756
12,Lattice,Bo,2,0.8,413,COLAB,0.3810470067629623,0.052978056426332285
13,Lattice,Bo,2,0.8,413,COLAB,0.3898351948762009,0.24580645161290324
14,Lattice,Bo,2,0.8,413,COLAB,0.3647871088259858,0
15,Lattice,Bo,2,0.8,413,COLAB,0.3055057761542166,0
16,Lattice,Bo,2,0.8,413,COLAB,0.31352783754001157,0
17,Lattice,Bo,2,0.8,413,COLAB,0.33060647455689474,0
18,Lattice,Bo,2,0.8,413,COLAB,0.3819379115710254,0.0037629350893697085
19,Lattice,Bo,2,0.8,413,COLAB,0.284329904119332,0
20,Lattice,Bo,2,0.8,413,COLAB,0.3215909762003189,0
21,Lattice,Bo,2,0.8,413,COLAB,0.3615050875653348,0.09315866084425037
22,Lattice,Bo,2,0.8,413,COLAB,0.390977647443375,0
23,Lattice,Bo,2,0.8,413,COLAB,0.3089636088216701,0
24,Lattice,Bo,2,0.8,413,COLAB,0.32528315694091214,0
25,Lattice,Bo,2,0.8,413,COLAB,0.3838347438459073,0.004116529449018366
26,Lattice,Bo,2,0.8,413,COLAB,0.4109126758427179,0.2297858740811761
27,Lattice,Bo,2,0.8,413,COLAB,0.33331725454410305,0
28,Lattice,Bo,2,0.8,413,COLAB,0.45958899475965714,0.4012895302425545
29,Lattice,Bo,2,0.8,413,COLAB,0.28387277215354956,0
30,Lattice,Bo,2,0.8,413,COLAB,0.3682029228909583,0.023950233281493
31,Lattice,Bo,2,0.8,413,COLAB,0.4573938837129506,0.4029021302871257
32,Lattice,Bo,2,0.8,413,COLAB,0.4617125054304732,0.38739021329987455
33,Lattice,Bo,2,0.8,413,COLAB,0.35989003760882166,0
34,Lattice,Bo,2,0.8,413,COLAB,0.38878114811919695,0.05511811023622047
35,Lattice,Bo,2,0.8,413,COLAB,0.384023423485632,0.033168009919404835
36,Lattice,Bo,2,0.8,413,COLAB,0.34504392509019405,0
37,Lattice,Bo,2,0.8,413,COLAB,0.37521658303442107,0.050554468362687545
38,Lattice,Bo,2,0.8,413,COLAB,0.3658391980267475,0
39,Lattice,Bo,2,0.8,413,COLAB,0.3157944331034649,0
