replica,network,population,sigma,net_size,colab_cond,true_model,TAT_C
40,Small,Bo,0.2,413,COLAB,7,0.97
41,Small,Bo,0.2,413,COLAB,7,0.98
42,Small,Bo,0.2,413,COLAB,7,0.97
43,Small,Bo,0.2,413,COLAB,7,0.99
44,Small,Bo,0.2,413,COLAB,7,0.98
45,Small,Bo,0.2,413,COLAB,7,0.99
46,Small,Bo,0.2,413,COLAB,7,0.99
47,Small,Bo,0.2,413,COLAB,7,1
48,Small,Bo,0.2,413,COLAB,7,0.97
49,Small,Bo,0.2,413,COLAB,7,0.99
50,Small,Bo,0.2,413,COLAB,7,0.99
1,Small,Bo,0.2,413,NOLAB,7,0.97
2,Small,Bo,0.2,413,NOLAB,7,0.99
3,Small,Bo,0.2,413,NOLAB,7,1
4,Small,Bo,0.2,413,NOLAB,7,1
5,Small,Bo,0.2,413,NOLAB,7,1
6,Small,Bo,0.2,413,NOLAB,7,0.98
7,Small,Bo,0.2,413,NOLAB,7,1
8,Small,Bo,0.2,413,NOLAB,7,0.99
9,Small,Bo,0.2,413,NOLAB,7,1
10,Small,Bo,0.2,413,NOLAB,7,0.99
11,Small,Bo,0.2,413,NOLAB,7,0.99
12,Small,Bo,0.2,413,NOLAB,7,0.96
13,Small,Bo,0.2,413,NOLAB,7,0.98
14,Small,Bo,0.2,413,NOLAB,7,1
15,Small,Bo,0.2,413,NOLAB,7,0.99
16,Small,Bo,0.2,413,NOLAB,7,1
17,Small,Bo,0.2,413,NOLAB,7,0.97
18,Small,Bo,0.2,413,NOLAB,7,0.99
19,Small,Bo,0.2,413,NOLAB,7,0.97
20,Small,Bo,0.2,413,NOLAB,7,0.99
21,Small,Bo,0.2,413,NOLAB,7,0.96
22,Small,Bo,0.2,413,NOLAB,7,1
23,Small,Bo,0.2,413,NOLAB,7,1
24,Small,Bo,0.2,413,NOLAB,7,1
25,Small,Bo,0.2,413,NOLAB,7,1
26,Small,Bo,0.2,413,NOLAB,7,0.99
27,Small,Bo,0.2,413,NOLAB,7,0.98
28,Small,Bo,0.2,413,NOLAB,7,0.99
29,Small,Bo,0.2,413,NOLAB,7,0.99
30,Small,Bo,0.2,413,NOLAB,7,0.99
31,Small,Bo,0.2,413,NOLAB,7,1
32,Small,Bo,0.2,413,NOLAB,7,0.99
33,Small,Bo,0.2,413,NOLAB,7,0.99
34,Small,Bo,0.2,413,NOLAB,7,0.99
35,Small,Bo,0.2,413,NOLAB,7,1
36,Small,Bo,0.2,413,NOLAB,7,0.96
37,Small,Bo,0.2,413,NOLAB,7,0.98
38,Small,Bo,0.2,413,NOLAB,7,0.99
39,Small,Bo,0.2,413,NOLAB,7,0.99
40,Small,Bo,0.2,413,NOLAB,7,0.99
41,Small,Bo,0.2,413,NOLAB,7,0.99
42,Small,Bo,0.2,413,NOLAB,7,0.99
43,Small,Bo,0.2,413,NOLAB,7,0.99
44,Small,Bo,0.2,413,NOLAB,7,0.99
45,Small,Bo,0.2,413,NOLAB,7,1
46,Small,Bo,0.2,413,NOLAB,7,0.98
47,Small,Bo,0.2,413,NOLAB,7,0.99
48,Small,Bo,0.2,413,NOLAB,7,1
49,Small,Bo,0.2,413,NOLAB,7,1
50,Small,Bo,0.2,413,NOLAB,7,0.99
1,Small,Bo,0.2,484,COLAB,13,1
2,Small,Bo,0.2,484,COLAB,13,1
3,Small,Bo,0.2,484,COLAB,13,0.99
4,Small,Bo,0.2,484,COLAB,13,0.99
5,Small,Bo,0.2,484,COLAB,13,0.99
6,Small,Bo,0.2,484,COLAB,13,1
7,Small,Bo,0.2,484,COLAB,13,0.99
8,Small,Bo,0.2,484,COLAB,13,0.97
9,Small,Bo,0.2,484,COLAB,13,1
10,Small,Bo,0.2,484,COLAB,13,0.99
11,Small,Bo,0.2,484,COLAB,13,1
12,Small,Bo,0.2,484,COLAB,13,1
13,Small,Bo,0.2,484,COLAB,13,1
14,Small,Bo,0.2,484,COLAB,13,1
15,Small,Bo,0.2,484,COLAB,13,1
16,Small,Bo,0.2,484,COLAB,13,1
17,Small,Bo,0.2,484,COLAB,13,0.99
18,Small,Bo,0.2,484,COLAB,13,0.99
19,Small,Bo,0.2,484,COLAB,13,0.98
20,Small,Bo,0.2,484,COLAB,13,1
21,Small,Bo,0.2,484,COLAB,13,1
22,Small,Bo,0.2,484,COLAB,13,1
23,Small,Bo,0.2,484,COLAB,13,1
24,Small,Bo,0.2,484,COLAB,13,1
25,Small,Bo,0.2,484,COLAB,13,1
26,Small,Bo,0.2,484,COLAB,13,1
27,Small,Bo,0.2,484,COLAB,13,0.99
28,Small,Bo,0.2,484,COLAB,13,0.99
29,Small,Bo,0.2,484,COLAB,13,0.99
30,Small,Bo,0.2,484,COLAB,13,1
31,Small,Bo,0.2,484,COLAB,13,0.99
32,Small,Bo,0.2,484,COLAB,13,0.99
33,Small,Bo,0.2,484,COLAB,13,1
34,Small,Bo,0.2,484,COLAB,13,0.97
35,Small,Bo,0.2,484,COLAB,13,1
36,Small,Bo,0.2,484,COLAB,13,0.99
37,Small,Bo,0.2,484,COLAB,13,1
38,Small,Bo,0.2,484,COLAB,13,0.98
39,Small,Bo,0.2,484,COLAB,13,0.99
40,Small,Bo,0.2,484,COLAB,13,1
41,Small,Bo,0.2,484,COLAB,13,0.99
42,Small,Bo,0.2,484,COLAB,13,1
43,Small,Bo,0.2,484,COLAB,13,1
44,Small,Bo,0.2,484,COLAB,13,0.99
45,Small,Bo,0.2,484,COLAB,13,0.99
46,Small,Bo,0.2,484,COLAB,13,0.98
47,Small,Bo,0.2,484,COLAB,13,1
48,Small,Bo,0.2,484,COLAB,13,0.99
49,Small,Bo,0.2,484,COLAB,13,1
50,Small,Bo,0.2,484,COLAB,13,0.99
1,Small,Bo,0.2,484,NOLAB,13,0.99
2,Small,Bo,0.2,484,NOLAB,13,1
3,Small,Bo,0.2,484,NOLAB,13,1
4,Small,Bo,0.2,484,NOLAB,13,1
5,Small,Bo,0.2,484,NOLAB,13,0.99
6,Small,Bo,0.2,484,NOLAB,13,0.99
7,Small,Bo,0.2,484,NOLAB,13,1
8,Small,Bo,0.2,484,NOLAB,13,0.99
9,Small,Bo,0.2,484,NOLAB,13,1
10,Small,Bo,0.2,484,NOLAB,13,1
11,Small,Bo,0.2,484,NOLAB,13,1
12,Small,Bo,0.2,484,NOLAB,13,1
13,Small,Bo,0.2,484,NOLAB,13,1
14,Small,Bo,0.2,484,NOLAB,13,1
15,Small,Bo,0.2,484,NOLAB,13,1
16,Small,Bo,0.2,484,NOLAB,13,1
17,Small,Bo,0.2,484,NOLAB,13,1
18,Small,Bo,0.2,484,NOLAB,13,1
19,Small,Bo,0.2,484,NOLAB,13,1
20,Small,Bo,0.2,484,NOLAB,13,1
21,Small,Bo,0.2,484,NOLAB,13,1
22,Small,Bo,0.2,484,NOLAB,13,0.99
23,Small,Bo,0.2,484,NOLAB,13,0.99
24,Small,Bo,0.2,484,NOLAB,13,1
25,Small,Bo,0.2,484,NOLAB,13,1
26,Small,Bo,0.2,484,NOLAB,13,0.99
27,Small,Bo,0.2,484,NOLAB,13,0.99
28,Small,Bo,0.2,484,NOLAB,13,0.99
29,Small,Bo,0.2,484,NOLAB,13,0.99
30,Small,Bo,0.2,484,NOLAB,13,0.99
31,Small,Bo,0.2,484,NOLAB,13,0.99
32,Small,Bo,0.2,484,NOLAB,13,1
33,Small,Bo,0.2,484,NOLAB,13,1
34,Small,Bo,0.2,484,NOLAB,13,0.99
35,Small,Bo,0.2,484,NOLAB,13,1
36,Small,Bo,0.2,484,NOLAB,13,1
37,Small,Bo,0.2,484,NOLAB,13,1
38,Small,Bo,0.2,484,NOLAB,13,0.99
39,Small,Bo,0.2,484,NOLAB,13,1
40,Small,Bo,0.2,484,NOLAB,13,0.99
41,Small,Bo,0.2,484,NOLAB,13,1
42,Small,Bo,0.2,484,NOLAB,13,1
43,Small,Bo,0.2,484,NOLAB,13,1
44,Small,Bo,0.2,484,NOLAB,13,1
45,Small,Bo,0.2,484,NOLAB,13,0.99
46,Small,Bo,0.2,484,NOLAB,13,0.99
47,Small,Bo,0.2,484,NOLAB,13,1
48,Small,Bo,0.2,484,NOLAB,13,1
49,Small,Bo,0.2,484,NOLAB,13,1
50,Small,Bo,0.2,484,NOLAB,13,1
1,Small,Bo,0.2,484,COLAB,2,0.99
2,Small,Bo,0.2,484,COLAB,2,0.98
3,Small,Bo,0.2,484,COLAB,2,0.99
4,Small,Bo,0.2,484,COLAB,2,0.99
5,Small,Bo,0.2,484,COLAB,2,0.94
6,Small,Bo,0.2,484,COLAB,2,0.94
7,Small,Bo,0.2,484,COLAB,2,1
8,Small,Bo,0.2,484,COLAB,2,0.98
9,Small,Bo,0.2,484,COLAB,2,0.97
10,Small,Bo,0.2,484,COLAB,2,0.98
11,Small,Bo,0.2,484,COLAB,2,0.96
12,Small,Bo,0.2,484,COLAB,2,0.98
13,Small,Bo,0.2,484,COLAB,2,0.96
14,Small,Bo,0.2,484,COLAB,2,1
15,Small,Bo,0.2,484,COLAB,2,0.97
16,Small,Bo,0.2,484,COLAB,2,0.99
17,Small,Bo,0.2,484,COLAB,2,0.96
18,Small,Bo,0.2,484,COLAB,2,1
19,Small,Bo,0.2,484,COLAB,2,0.99
20,Small,Bo,0.2,484,COLAB,2,0.98
21,Small,Bo,0.2,484,COLAB,2,0.98
22,Small,Bo,0.2,484,COLAB,2,0.97
23,Small,Bo,0.2,484,COLAB,2,0.94
24,Small,Bo,0.2,484,COLAB,2,0.98
25,Small,Bo,0.2,484,COLAB,2,0.96
26,Small,Bo,0.2,484,COLAB,2,0.98
27,Small,Bo,0.2,484,COLAB,2,1
28,Small,Bo,0.2,484,COLAB,2,0.98
29,Small,Bo,0.2,484,COLAB,2,0.95
30,Small,Bo,0.2,484,COLAB,2,0.97
31,Small,Bo,0.2,484,COLAB,2,1
32,Small,Bo,0.2,484,COLAB,2,0.98
33,Small,Bo,0.2,484,COLAB,2,0.98
34,Small,Bo,0.2,484,COLAB,2,0.98
35,Small,Bo,0.2,484,COLAB,2,1
36,Small,Bo,0.2,484,COLAB,2,1
37,Small,Bo,0.2,484,COLAB,2,1
38,Small,Bo,0.2,484,COLAB,2,0.99
39,Small,Bo,0.2,484,COLAB,2,0.98
40,Small,Bo,0.2,484,COLAB,2,0.97
41,Small,Bo,0.2,484,COLAB,2,0.98
42,Small,Bo,0.2,484,COLAB,2,0.98
43,Small,Bo,0.2,484,COLAB,2,0.98
44,Small,Bo,0.2,484,COLAB,2,1
45,Small,Bo,0.2,484,COLAB,2,0.97
46,Small,Bo,0.2,484,COLAB,2,0.98
47,Small,Bo,0.2,484,COLAB,2,0.96
48,Small,Bo,0.2,484,COLAB,2,0.93
49,Small,Bo,0.2,484,COLAB,2,0.99
50,Small,Bo,0.2,484,COLAB,2,0.98
1,Small,Bo,0.2,484,NOLAB,2,1
2,Small,Bo,0.2,484,NOLAB,2,0.99
3,Small,Bo,0.2,484,NOLAB,2,0.99
4,Small,Bo,0.2,484,NOLAB,2,0.99
5,Small,Bo,0.2,484,NOLAB,2,0.95
6,Small,Bo,0.2,484,NOLAB,2,1
7,Small,Bo,0.2,484,NOLAB,2,1
8,Small,Bo,0.2,484,NOLAB,2,1
9,Small,Bo,0.2,484,NOLAB,2,0.96
10,Small,Bo,0.2,484,NOLAB,2,0.97
11,Small,Bo,0.2,484,NOLAB,2,1
12,Small,Bo,0.2,484,NOLAB,2,0.99
13,Small,Bo,0.2,484,NOLAB,2,0.98
14,Small,Bo,0.2,484,NOLAB,2,0.97
15,Small,Bo,0.2,484,NOLAB,2,0.98
16,Small,Bo,0.2,484,NOLAB,2,1
17,Small,Bo,0.2,484,NOLAB,2,0.96
18,Small,Bo,0.2,484,NOLAB,2,0.99
19,Small,Bo,0.2,484,NOLAB,2,0.99
20,Small,Bo,0.2,484,NOLAB,2,1
21,Small,Bo,0.2,484,NOLAB,2,0.99
22,Small,Bo,0.2,484,NOLAB,2,0.99
23,Small,Bo,0.2,484,NOLAB,2,0.99
24,Small,Bo,0.2,484,NOLAB,2,0.99
25,Small,Bo,0.2,484,NOLAB,2,0.99
26,Small,Bo,0.2,484,NOLAB,2,1
27,Small,Bo,0.2,484,NOLAB,2,0.99
28,Small,Bo,0.2,484,NOLAB,2,0.98
29,Small,Bo,0.2,484,NOLAB,2,1
30,Small,Bo,0.2,484,NOLAB,2,0.99
31,Small,Bo,0.2,484,NOLAB,2,1
32,Small,Bo,0.2,484,NOLAB,2,0.97
33,Small,Bo,0.2,484,NOLAB,2,0.98
34,Small,Bo,0.2,484,NOLAB,2,1
35,Small,Bo,0.2,484,NOLAB,2,1
36,Small,Bo,0.2,484,NOLAB,2,1
37,Small,Bo,0.2,484,NOLAB,2,0.95
38,Small,Bo,0.2,484,NOLAB,2,1
39,Small,Bo,0.2,484,NOLAB,2,0.98
40,Small,Bo,0.2,484,NOLAB,2,0.99
41,Small,Bo,0.2,484,NOLAB,2,1
42,Small,Bo,0.2,484,NOLAB,2,1
43,Small,Bo,0.2,484,NOLAB,2,0.97
44,Small,Bo,0.2,484,NOLAB,2,0.99
45,Small,Bo,0.2,484,NOLAB,2,0.99
46,Small,Bo,0.2,484,NOLAB,2,0.97
47,Small,Bo,0.2,484,NOLAB,2,0.96
48,Small,Bo,0.2,484,NOLAB,2,0.97
49,Small,Bo,0.2,484,NOLAB,2,0.97
50,Small,Bo,0.2,484,NOLAB,2,0.99
1,Small,Bo,0.2,484,COLAB,7,0.99
2,Small,Bo,0.2,484,COLAB,7,0.99
3,Small,Bo,0.2,484,COLAB,7,0.98
4,Small,Bo,0.2,484,COLAB,7,0.99
5,Small,Bo,0.2,484,COLAB,7,0.98
6,Small,Bo,0.2,484,COLAB,7,0.98
7,Small,Bo,0.2,484,COLAB,7,1
8,Small,Bo,0.2,484,COLAB,7,0.95
9,Small,Bo,0.2,484,COLAB,7,0.98
10,Small,Bo,0.2,484,COLAB,7,1
11,Small,Bo,0.2,484,COLAB,7,0.99
12,Small,Bo,0.2,484,COLAB,7,0.96
13,Small,Bo,0.2,484,COLAB,7,0.98
14,Small,Bo,0.2,484,COLAB,7,1
15,Small,Bo,0.2,484,COLAB,7,0.97
16,Small,Bo,0.2,484,COLAB,7,0.98
17,Small,Bo,0.2,484,COLAB,7,0.99
18,Small,Bo,0.2,484,COLAB,7,0.98
19,Small,Bo,0.2,484,COLAB,7,0.98
20,Small,Bo,0.2,484,COLAB,7,0.94
21,Small,Bo,0.2,484,COLAB,7,0.95
22,Small,Bo,0.2,484,COLAB,7,0.99
23,Small,Bo,0.2,484,COLAB,7,1
24,Small,Bo,0.2,484,COLAB,7,1
25,Small,Bo,0.2,484,COLAB,7,0.99
26,Small,Bo,0.2,484,COLAB,7,0.98
27,Small,Bo,0.2,484,COLAB,7,0.95
28,Small,Bo,0.2,484,COLAB,7,0.96
29,Small,Bo,0.2,484,COLAB,7,1
30,Small,Bo,0.2,484,COLAB,7,0.99
31,Small,Bo,0.2,484,COLAB,7,0.97
32,Small,Bo,0.2,484,COLAB,7,0.99
33,Small,Bo,0.2,484,COLAB,7,0.97
34,Small,Bo,0.2,484,COLAB,7,0.95
35,Small,Bo,0.2,484,COLAB,7,0.98
36,Small,Bo,0.2,484,COLAB,7,0.99
37,Small,Bo,0.2,484,COLAB,7,0.98
38,Small,Bo,0.2,484,COLAB,7,1
39,Small,Bo,0.2,484,COLAB,7,0.98
40,Small,Bo,0.2,484,COLAB,7,0.99
41,Small,Bo,0.2,484,COLAB,7,0.98
42,Small,Bo,0.2,484,COLAB,7,0.97
43,Small,Bo,0.2,484,COLAB,7,0.98
44,Small,Bo,0.2,484,COLAB,7,0.99
45,Small,Bo,0.2,484,COLAB,7,0.96
46,Small,Bo,0.2,484,COLAB,7,0.98
47,Small,Bo,0.2,484,COLAB,7,1
48,Small,Bo,0.2,484,COLAB,7,1
49,Small,Bo,0.2,484,COLAB,7,0.98
50,Small,Bo,0.2,484,COLAB,7,0.98
1,Small,Bo,0.2,484,NOLAB,7,1
2,Small,Bo,0.2,484,NOLAB,7,0.98
3,Small,Bo,0.2,484,NOLAB,7,0.99
4,Small,Bo,0.2,484,NOLAB,7,0.98
5,Small,Bo,0.2,484,NOLAB,7,0.97
6,Small,Bo,0.2,484,NOLAB,7,0.99
7,Small,Bo,0.2,484,NOLAB,7,1
8,Small,Bo,0.2,484,NOLAB,7,0.99
9,Small,Bo,0.2,484,NOLAB,7,0.97
10,Small,Bo,0.2,484,NOLAB,7,0.98
11,Small,Bo,0.2,484,NOLAB,7,0.98
12,Small,Bo,0.2,484,NOLAB,7,0.97
13,Small,Bo,0.2,484,NOLAB,7,0.98
14,Small,Bo,0.2,484,NOLAB,7,0.99
15,Small,Bo,0.2,484,NOLAB,7,0.99
16,Small,Bo,0.2,484,NOLAB,7,1
17,Small,Bo,0.2,484,NOLAB,7,0.99
18,Small,Bo,0.2,484,NOLAB,7,1
19,Small,Bo,0.2,484,NOLAB,7,0.99
20,Small,Bo,0.2,484,NOLAB,7,0.97
21,Small,Bo,0.2,484,NOLAB,7,0.97
22,Small,Bo,0.2,484,NOLAB,7,0.98
23,Small,Bo,0.2,484,NOLAB,7,1
24,Small,Bo,0.2,484,NOLAB,7,0.98
25,Small,Bo,0.2,484,NOLAB,7,1
26,Small,Bo,0.2,484,NOLAB,7,0.99
27,Small,Bo,0.2,484,NOLAB,7,0.99
28,Small,Bo,0.2,484,NOLAB,7,0.98
29,Small,Bo,0.2,484,NOLAB,7,0.99
30,Small,Bo,0.2,484,NOLAB,7,0.99
31,Small,Bo,0.2,484,NOLAB,7,0.98
32,Small,Bo,0.2,484,NOLAB,7,0.98
33,Small,Bo,0.2,484,NOLAB,7,0.98
34,Small,Bo,0.2,484,NOLAB,7,0.99
35,Small,Bo,0.2,484,NOLAB,7,1
36,Small,Bo,0.2,484,NOLAB,7,0.98
37,Small,Bo,0.2,484,NOLAB,7,0.98
38,Small,Bo,0.2,484,NOLAB,7,1
39,Small,Bo,0.2,484,NOLAB,7,1
40,Small,Bo,0.2,484,NOLAB,7,0.97
41,Small,Bo,0.2,484,NOLAB,7,0.96
42,Small,Bo,0.2,484,NOLAB,7,0.99
43,Small,Bo,0.2,484,NOLAB,7,0.99
44,Small,Bo,0.2,484,NOLAB,7,0.99
45,Small,Bo,0.2,484,NOLAB,7,0.97
46,Small,Bo,0.2,484,NOLAB,7,0.99
47,Small,Bo,0.2,484,NOLAB,7,1
48,Small,Bo,0.2,484,NOLAB,7,0.97
49,Small,Bo,0.2,484,NOLAB,7,0.98
50,Small,Bo,0.2,484,NOLAB,7,0.99
1,Small,Bo,0.5,413,COLAB,13,0.62
2,Small,Bo,0.5,413,COLAB,13,0.47
3,Small,Bo,0.5,413,COLAB,13,0.84
4,Small,Bo,0.5,413,COLAB,13,0.64
5,Small,Bo,0.5,413,COLAB,13,0.76
6,Small,Bo,0.5,413,COLAB,13,0.56
7,Small,Bo,0.5,413,COLAB,13,0.94
8,Small,Bo,0.5,413,COLAB,13,0.83
9,Small,Bo,0.5,413,COLAB,13,0.71
10,Small,Bo,0.5,413,COLAB,13,0.68
11,Small,Bo,0.5,413,COLAB,13,0.85
12,Small,Bo,0.5,413,COLAB,13,0.88
13,Small,Bo,0.5,413,COLAB,13,0.67
14,Small,Bo,0.5,413,COLAB,13,0.86
15,Small,Bo,0.5,413,COLAB,13,0.95
16,Small,Bo,0.5,413,COLAB,13,0.42
17,Small,Bo,0.5,413,COLAB,13,0.27
18,Small,Bo,0.5,413,COLAB,13,0.75
19,Small,Bo,0.5,413,COLAB,13,0.97
20,Small,Bo,0.5,413,COLAB,13,0.85
21,Small,Bo,0.5,413,COLAB,13,0.88
22,Small,Bo,0.5,413,COLAB,13,0.82
23,Small,Bo,0.5,413,COLAB,13,0.87
24,Small,Bo,0.5,413,COLAB,13,0.77
25,Small,Bo,0.5,413,COLAB,13,0.82
26,Small,Bo,0.5,413,COLAB,13,0.51
27,Small,Bo,0.5,413,COLAB,13,0.68
28,Small,Bo,0.5,413,COLAB,13,0.79
29,Small,Bo,0.5,413,COLAB,13,0.56
30,Small,Bo,0.5,413,COLAB,13,0.91
31,Small,Bo,0.5,413,COLAB,13,0.81
32,Small,Bo,0.5,413,COLAB,13,0.78
33,Small,Bo,0.5,413,COLAB,13,0.73
34,Small,Bo,0.5,413,COLAB,13,0.83
35,Small,Bo,0.5,413,COLAB,13,0.88
36,Small,Bo,0.5,413,COLAB,13,0.75
37,Small,Bo,0.5,413,COLAB,13,0.87
38,Small,Bo,0.5,413,COLAB,13,0.32
39,Small,Bo,0.5,413,COLAB,13,0.93
40,Small,Bo,0.5,413,COLAB,13,0.35
41,Small,Bo,0.5,413,COLAB,13,0.97
42,Small,Bo,0.5,413,COLAB,13,0.83
43,Small,Bo,0.5,413,COLAB,13,0.52
44,Small,Bo,0.5,413,COLAB,13,0.96
45,Small,Bo,0.5,413,COLAB,13,0.78
46,Small,Bo,0.5,413,COLAB,13,0.69
47,Small,Bo,0.5,413,COLAB,13,0.99
48,Small,Bo,0.5,413,COLAB,13,0.68
49,Small,Bo,0.5,413,COLAB,13,0.79
50,Small,Bo,0.5,413,COLAB,13,0.8
1,Small,Bo,0.5,413,NOLAB,13,0.33
2,Small,Bo,0.5,413,NOLAB,13,0.4
3,Small,Bo,0.5,413,NOLAB,13,0.12
4,Small,Bo,0.5,413,NOLAB,13,0.33
5,Small,Bo,0.5,413,NOLAB,13,0.25
6,Small,Bo,0.5,413,NOLAB,13,0.47
7,Small,Bo,0.5,413,NOLAB,13,0.12
8,Small,Bo,0.5,413,NOLAB,13,0.23
9,Small,Bo,0.5,413,NOLAB,13,0.12
10,Small,Bo,0.5,413,NOLAB,13,0.35
11,Small,Bo,0.5,413,NOLAB,13,0.45
12,Small,Bo,0.5,413,NOLAB,13,0.07
13,Small,Bo,0.5,413,NOLAB,13,0.24
14,Small,Bo,0.5,413,NOLAB,13,0.56
15,Small,Bo,0.5,413,NOLAB,13,0.28
16,Small,Bo,0.5,413,NOLAB,13,0.11
17,Small,Bo,0.5,413,NOLAB,13,0.14
18,Small,Bo,0.5,413,NOLAB,13,0.01
19,Small,Bo,0.5,413,NOLAB,13,0.3
20,Small,Bo,0.5,413,NOLAB,13,0.19
21,Small,Bo,0.5,413,NOLAB,13,0.01
22,Small,Bo,0.5,413,NOLAB,13,0.17
23,Small,Bo,0.5,413,NOLAB,13,0.07
24,Small,Bo,0.5,413,NOLAB,13,0.05
25,Small,Bo,0.5,413,NOLAB,13,0.49
26,Small,Bo,0.5,413,NOLAB,13,0.27
27,Small,Bo,0.5,413,NOLAB,13,0.35
28,Small,Bo,0.5,413,NOLAB,13,0.35
29,Small,Bo,0.5,413,NOLAB,13,0.32
30,Small,Bo,0.5,413,NOLAB,13,0.56
31,Small,Bo,0.5,413,NOLAB,13,0.5
32,Small,Bo,0.5,413,NOLAB,13,0.35
33,Small,Bo,0.5,413,NOLAB,13,0.15
34,Small,Bo,0.5,413,NOLAB,13,0.23
35,Small,Bo,0.5,413,NOLAB,13,0.37
36,Small,Bo,0.5,413,NOLAB,13,0.08
37,Small,Bo,0.5,413,NOLAB,13,0.04
38,Small,Bo,0.5,413,NOLAB,13,0.52
39,Small,Bo,0.5,413,NOLAB,13,0.46
40,Small,Bo,0.5,413,NOLAB,13,0.04
41,Small,Bo,0.5,413,NOLAB,13,0.3
42,Small,Bo,0.5,413,NOLAB,13,0.64
43,Small,Bo,0.5,413,NOLAB,13,0.27
44,Small,Bo,0.5,413,NOLAB,13,0.46
45,Small,Bo,0.5,413,NOLAB,13,0.51
46,Small,Bo,0.5,413,NOLAB,13,0.34
47,Small,Bo,0.5,413,NOLAB,13,0.06
48,Small,Bo,0.5,413,NOLAB,13,0.26
49,Small,Bo,0.5,413,NOLAB,13,0.06
50,Small,Bo,0.5,413,NOLAB,13,0.11
1,Small,Bo,0.5,413,COLAB,2,0.99
2,Small,Bo,0.5,413,COLAB,2,0.98
3,Small,Bo,0.5,413,COLAB,2,0.99
4,Small,Bo,0.5,413,COLAB,2,0.97
5,Small,Bo,0.5,413,COLAB,2,0.95
6,Small,Bo,0.5,413,COLAB,2,0.99
7,Small,Bo,0.5,413,COLAB,2,0.99
8,Small,Bo,0.5,413,COLAB,2,1
9,Small,Bo,0.5,413,COLAB,2,0.96
10,Small,Bo,0.5,413,COLAB,2,0.98
11,Small,Bo,0.5,413,COLAB,2,0.98
12,Small,Bo,0.5,413,COLAB,2,0.98
13,Small,Bo,0.5,413,COLAB,2,0.96
14,Small,Bo,0.5,413,COLAB,2,0.97
15,Small,Bo,0.5,413,COLAB,2,0.98
16,Small,Bo,0.5,413,COLAB,2,0.98
17,Small,Bo,0.5,413,COLAB,2,1
18,Small,Bo,0.5,413,COLAB,2,1
19,Small,Bo,0.5,413,COLAB,2,0.98
20,Small,Bo,0.5,413,COLAB,2,0.96
21,Small,Bo,0.5,413,COLAB,2,0.99
22,Small,Bo,0.5,413,COLAB,2,0.98
23,Small,Bo,0.5,413,COLAB,2,1
24,Small,Bo,0.5,413,COLAB,2,0.96
25,Small,Bo,0.5,413,COLAB,2,1
26,Small,Bo,0.5,413,COLAB,2,0.98
27,Small,Bo,0.5,413,COLAB,2,0.99
28,Small,Bo,0.5,413,COLAB,2,0.99
29,Small,Bo,0.5,413,COLAB,2,0.94
30,Small,Bo,0.5,413,COLAB,2,0.99
31,Small,Bo,0.5,413,COLAB,2,0.98
32,Small,Bo,0.5,413,COLAB,2,1
33,Small,Bo,0.5,413,COLAB,2,0.89
34,Small,Bo,0.5,413,COLAB,2,1
35,Small,Bo,0.5,413,COLAB,2,1
36,Small,Bo,0.5,413,COLAB,2,1
37,Small,Bo,0.5,413,COLAB,2,0.98
38,Small,Bo,0.5,413,COLAB,2,0.98
39,Small,Bo,0.5,413,COLAB,2,1
40,Small,Bo,0.5,413,COLAB,2,0.99
41,Small,Bo,0.5,413,COLAB,2,0.95
42,Small,Bo,0.5,413,COLAB,2,1
43,Small,Bo,0.5,413,COLAB,2,0.99
44,Small,Bo,0.5,413,COLAB,2,1
45,Small,Bo,0.5,413,COLAB,2,0.99
46,Small,Bo,0.5,413,COLAB,2,0.99
47,Small,Bo,0.5,413,COLAB,2,0.98
48,Small,Bo,0.5,413,COLAB,2,0.96
49,Small,Bo,0.5,413,COLAB,2,0.99
50,Small,Bo,0.5,413,COLAB,2,0.96
1,Small,Bo,0.5,413,NOLAB,2,0.99
2,Small,Bo,0.5,413,NOLAB,2,1
3,Small,Bo,0.5,413,NOLAB,2,0.99
4,Small,Bo,0.5,413,NOLAB,2,1
5,Small,Bo,0.5,413,NOLAB,2,0.96
6,Small,Bo,0.5,413,NOLAB,2,0.99
7,Small,Bo,0.5,413,NOLAB,2,0.99
8,Small,Bo,0.5,413,NOLAB,2,0.97
9,Small,Bo,0.5,413,NOLAB,2,0.99
10,Small,Bo,0.5,413,NOLAB,2,0.99
11,Small,Bo,0.5,413,NOLAB,2,0.98
12,Small,Bo,0.5,413,NOLAB,2,1
13,Small,Bo,0.5,413,NOLAB,2,1
14,Small,Bo,0.5,413,NOLAB,2,0.98
15,Small,Bo,0.5,413,NOLAB,2,0.99
16,Small,Bo,0.5,413,NOLAB,2,0.97
17,Small,Bo,0.5,413,NOLAB,2,1
18,Small,Bo,0.5,413,NOLAB,2,1
19,Small,Bo,0.5,413,NOLAB,2,1
20,Small,Bo,0.5,413,NOLAB,2,0.99
21,Small,Bo,0.5,413,NOLAB,2,1
22,Small,Bo,0.5,413,NOLAB,2,0.99
23,Small,Bo,0.5,413,NOLAB,2,1
24,Small,Bo,0.5,413,NOLAB,2,0.98
25,Small,Bo,0.5,413,NOLAB,2,1
26,Small,Bo,0.5,413,NOLAB,2,1
